t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780605528.388,1449,758,0,6336,1.40
1780605529.388,1965,759,0,6528,1.40
1780605530.388,1965,758,0,6528,1.40
1780605531.389,1965,758,0,6528,1.40
1780605532.389,1965,757,0,6528,1.37
1780605533.389,1965,758,0,6528,1.37
1780605534.389,1965,758,0,6528,1.37
1780605535.389,1965,758,0,6528,1.37
1780605536.389,1965,757,0,6528,1.37
1780605537.390,1965,757,0,6528,1.34
1780605538.390,1965,757,0,6528,1.34
1780605539.390,1965,758,0,6528,1.34
1780605540.390,1965,758,0,6528,1.34
1780605541.390,1965,758,0,6528,1.34
1780605542.391,1965,758,0,6528,1.23
1780605543.391,1965,758,0,6528,1.23
1780605544.391,1965,758,0,6528,1.23
1780605545.391,1965,758,0,6528,1.23
1780605546.391,1965,490,0,6528,1.23
1780605547.391,1965,490,0,6528,1.21
1780605548.392,1965,485,0,6528,1.21
1780605549.392,1965,486,0,6528,1.21
1780605550.392,1965,486,0,6528,1.21
1780605551.392,1965,486,0,6528,1.21
1780605552.392,1965,485,0,6528,1.27
1780605553.393,1965,485,0,6528,1.27
1780605554.393,1965,425,0,6528,1.27
1780605555.393,1965,425,0,6528,1.27
1780605556.393,1965,425,0,6528,1.27
1780605557.393,1965,426,0,6528,1.25
1780605558.393,1965,426,0,6528,1.25
1780605559.394,1965,426,0,6528,1.25
1780605560.394,1965,426,0,6528,1.25
1780605561.394,1965,426,0,6528,1.25
1780605562.394,1965,426,0,6528,1.23
1780605563.394,1965,426,0,6528,1.23
1780605564.394,1965,426,0,6528,1.23
1780605565.395,1965,426,0,6528,1.23
1780605566.395,1965,427,0,6528,1.23
1780605567.395,1965,427,0,6528,1.21
1780605568.395,1965,427,0,6528,1.21
1780605569.395,1965,428,0,6528,1.21
1780605570.395,1965,429,0,6528,1.21
1780605571.396,1965,429,0,6528,1.21
1780605572.396,1965,429,0,6528,1.28
1780605573.396,1965,426,0,6528,1.28
1780605574.396,1965,426,0,6528,1.28
1780605575.396,1965,425,0,6528,1.28
1780605576.396,1965,425,0,6528,1.28
1780605577.397,1965,425,0,6528,1.25
1780605578.397,1965,426,0,6528,1.25
1780605579.397,1965,424,0,6528,1.25
1780605580.397,1965,424,0,6528,1.25
1780605581.397,1965,109,0,6528,1.25
1780605582.397,1965,109,0,6528,1.31
1780605583.398,1965,20,0,6528,1.31
1780605584.398,1965,20,0,6528,1.31
1780605585.398,1965,17,0,6528,1.31
1780605586.398,1965,18,0,6528,1.31
1780605587.398,1965,15,0,6528,1.37
1780605588.399,1965,15,0,6528,1.37
1780605589.399,1965,14,0,6528,1.37
1780605590.399,1965,14,0,6528,1.37
1780605591.399,1965,14,0,6528,1.37
1780605592.399,1965,14,0,6528,1.34
1780605593.399,1965,14,0,6528,1.34
1780605594.400,1965,15,0,6528,1.34
1780605595.400,1965,15,0,6528,1.34
1780605596.400,1965,15,0,6528,1.34
1780605597.400,1965,15,0,6528,1.47
1780605598.400,1965,15,0,6528,1.47
1780605599.401,1965,15,0,6528,1.47
1780605600.401,1966,16,0,6528,1.47
1780605601.401,1965,15,0,6336,1.47
1780605602.401,1965,15,0,6336,1.52
1780605603.401,1965,14,0,6336,1.52
1780605604.401,1965,14,0,6336,1.52
1780605605.402,1965,14,0,6336,1.52
1780605606.402,1965,15,0,6336,1.52
1780605607.402,1965,15,0,6336,1.55
1780605608.402,1965,16,0,6336,1.55
1780605609.402,1965,17,0,6528,1.55
1780605610.402,1965,15,0,6528,1.55
1780605611.403,1965,15,0,6528,1.55
1780605612.403,1965,15,0,6528,1.59
1780605613.403,1965,15,0,6528,1.59
1780605614.403,1965,15,0,6528,1.59
1780605615.403,1965,15,0,6528,1.59
1780605616.404,1965,15,0,6528,1.59
1780605617.404,1965,16,0,6528,1.70
1780605618.404,1965,15,0,6528,1.70
1780605619.404,1965,15,0,6528,1.70
1780605620.404,1965,15,0,6528,1.70
1780605621.404,1965,15,0,6528,1.70
1780605622.405,1965,15,0,6528,1.73
1780605623.405,1965,15,0,6528,1.73
1780605624.405,1965,15,0,6528,1.73
1780605625.405,1965,15,0,6528,1.73
1780605626.405,1965,14,0,6528,1.73
1780605627.405,1965,14,0,6528,1.67
1780605628.406,1965,14,0,6528,1.67
1780605629.406,1965,14,0,6528,1.67
1780605630.406,1965,13,0,6528,1.67
1780605631.406,1965,13,0,6528,1.67
1780605632.406,1965,12,0,6528,1.70
1780605633.407,1965,12,0,6528,1.70
