t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780611627.878,1693,2801,0,7296,11.27
1780611628.878,8827,2801,0,13056,10.45
1780611629.879,24871,561,0,23424,10.45
1780611630.879,29179,561,0,29184,10.45
1780611631.879,29179,545,0,29184,10.45
1780611632.879,29179,545,0,29184,10.45
1780611633.880,29179,545,0,29184,9.69
1780611634.880,24707,2669,0,28800,9.69
1780611635.880,25027,2670,0,29184,9.69
1780611636.880,25193,2670,0,29184,9.69
1780611637.881,25322,2670,0,29184,9.69
1780611638.881,25322,2670,0,29184,9.07
1780611639.881,25398,2670,0,29376,9.07
1780611640.881,25534,2670,0,29376,9.07
1780611641.882,25520,2616,0,29376,9.07
1780611642.882,25520,2616,0,29376,9.07
1780611643.882,25521,2616,0,29376,8.43
1780611644.882,25157,2806,0,29376,8.43
1780611645.882,25290,2874,0,29568,8.43
1780611646.883,25356,2874,0,29568,8.43
1780611647.883,25356,2874,0,29568,8.43
1780611648.883,25356,2874,0,29952,7.83
1780611649.883,25388,2874,0,29952,7.83
1780611650.884,25485,2872,0,29952,7.83
1780611651.884,25485,2872,0,29952,7.83
1780611652.884,25485,2872,0,29952,7.83
1780611653.884,25485,2872,0,29952,7.37
1780611654.885,25293,2946,0,29952,7.37
1780611655.885,25151,3195,0,29952,7.37
1780611656.885,25364,3187,0,30144,7.37
1780611657.885,25364,3187,0,30144,7.37
1780611658.885,25364,3187,0,30144,6.86
1780611659.886,25364,3187,0,30144,6.86
1780611660.886,25294,3227,0,30144,6.86
1780611661.886,25445,3234,0,30144,6.86
1780611662.886,25445,3234,0,30144,6.86
1780611663.887,25414,3234,0,30144,6.39
1780611664.887,25414,3234,0,30144,6.39
1780611665.887,25338,3275,0,30144,6.39
1780611666.887,25253,3357,0,30144,6.39
1780611667.888,25366,3357,0,30144,6.39
1780611668.888,25366,3352,0,30144,5.95
1780611669.888,25366,3352,0,30144,5.95
1780611670.888,25366,3350,0,30144,5.95
1780611671.888,25329,3406,0,30144,5.95
1780611672.889,25446,3420,0,30144,5.95
1780611673.889,25446,3420,0,30144,5.64
1780611674.889,25446,3420,0,30144,5.64
1780611675.889,25448,3420,0,30144,5.64
1780611676.890,25414,3113,0,30144,5.64
1780611677.890,24678,3481,0,29952,5.64
1780611678.890,25267,3397,0,30528,6.47
1780611679.890,25611,3397,0,30720,6.47
1780611680.891,25632,3396,0,30720,6.47
1780611681.891,25632,3397,0,30720,6.47
1780611682.891,25632,3394,0,30720,6.47
1780611683.891,25590,3415,0,30528,6.03
1780611684.892,24924,3684,0,30528,6.03
1780611685.892,24882,3706,0,30528,6.03
1780611686.892,24818,3738,0,30528,6.03
1780611687.892,25568,3738,0,30528,6.03
1780611688.892,25723,3737,0,30528,7.63
1780611689.893,25886,3737,0,30528,7.63
1780611690.893,25649,3737,0,30528,7.63
1780611691.893,25911,3737,0,30528,7.63
1780611692.893,25891,3747,0,30528,7.63
1780611693.894,25642,3897,0,30528,7.10
1780611694.894,25676,2703,0,30528,7.10
1780611695.894,25662,2719,0,30528,7.10
1780611696.894,25662,1828,0,30528,7.10
1780611697.895,25662,1828,0,30528,7.10
1780611698.895,25584,1867,0,30528,6.61
1780611699.895,24886,2216,0,30528,6.61
1780611700.895,24838,2240,0,30528,6.61
1780611701.895,24838,2240,0,30528,6.61
1780611702.896,25564,2249,0,30528,6.61
1780611703.896,25692,2242,0,30528,8.24
1780611704.896,25833,2238,0,30720,8.24
1780611705.896,25894,2071,0,30912,8.24
1780611706.897,25895,2071,0,30912,8.24
1780611707.897,25879,2014,0,30912,8.24
1780611708.897,25541,2223,0,30912,7.74
1780611709.897,25583,2269,0,30912,7.74
1780611710.898,25625,2278,0,30912,7.74
1780611711.898,25654,2268,0,30912,7.74
1780611712.898,25654,2268,0,30720,7.74
1780611713.898,25628,2281,0,30720,7.20
1780611714.898,25196,2497,0,30720,7.20
1780611715.899,24846,2455,0,30720,7.20
1780611716.899,24846,2455,0,30720,7.20
1780611717.899,25259,2351,0,30720,7.20
1780611718.899,25657,2351,0,30720,8.95
1780611719.900,25898,2351,0,30720,8.95
1780611720.900,25970,2351,0,30720,8.95
1780611721.900,25969,2306,0,30720,8.95
1780611722.900,25969,2306,0,30720,8.95
1780611723.901,25917,2330,0,30720,8.31
1780611724.901,25287,2646,0,30720,8.31
1780611725.901,25001,2788,0,30528,8.31
1780611726.901,25001,2788,0,30528,8.31
1780611727.902,25506,2695,0,30528,8.31
1780611728.902,25838,2695,0,30720,10.13
1780611729.902,26052,2695,0,30720,10.13
1780611730.902,26130,2695,0,30720,10.13
1780611731.903,26158,2641,0,30720,10.13
1780611732.903,26163,2641,0,30720,10.13
1780611733.903,26073,2670,0,30720,9.40
1780611734.903,25227,3093,0,30720,9.40
1780611735.903,25112,3167,0,30720,9.40
1780611736.904,25118,3167,0,30720,9.40
1780611737.904,25118,2837,0,30720,9.40
1780611738.904,25030,2881,0,30720,8.72
1780611739.904,25852,2823,0,30720,8.72
1780611740.905,26096,2823,0,30720,8.72
1780611741.905,26186,2822,0,30720,8.72
1780611742.905,26277,2822,0,30720,8.72
1780611743.905,25680,2801,0,30720,8.19
1780611744.906,26252,2801,0,30720,8.19
1780611745.906,26160,2847,0,30720,8.19
1780611746.906,25202,2972,0,30720,8.19
1780611747.906,25066,3040,0,30720,8.19
1780611748.907,25078,3010,0,30720,7.69
1780611749.907,25886,3008,0,30720,7.69
1780611750.907,26019,3008,0,30720,7.69
1780611751.908,26283,3005,0,30720,7.69
1780611752.908,26283,3005,0,30720,7.69
1780611753.908,26283,3005,0,30720,7.15
1780611754.908,26233,2854,0,30720,7.15
1780611755.909,25905,3018,0,30720,7.15
1780611756.909,25183,3345,0,30528,7.15
1780611757.909,25183,3345,0,30528,7.15
1780611758.909,25183,3345,0,30528,6.66
1780611759.909,25183,3345,0,30528,6.66
1780611760.910,25183,2933,0,30528,6.66
1780611761.910,25183,2933,0,30528,6.66
1780611762.910,25617,2958,0,30528,6.66
1780611763.911,26115,2958,0,30528,8.05
1780611764.911,26353,2956,0,30528,8.05
1780611765.911,26448,2956,0,30528,8.05
1780611766.911,26548,2956,0,30528,8.05
1780611767.912,26548,2956,0,30528,8.05
1780611768.912,26496,2877,0,30528,7.48
1780611769.912,26412,2920,0,30528,7.48
1780611770.912,25376,3277,0,30528,7.48
1780611771.912,25244,3343,0,30336,7.48
1780611772.913,25195,3343,0,30336,7.48
1780611773.913,25231,3369,0,30336,6.96
1780611774.913,26091,3294,0,30528,6.96
1780611775.913,26224,3294,0,30528,6.96
1780611776.914,26447,2965,0,30528,6.96
1780611777.914,26447,2965,0,30528,6.96
1780611778.914,26447,2958,0,30528,6.49
1780611779.914,26413,2975,0,30528,6.49
1780611780.914,26220,3048,0,30528,6.49
1780611781.915,25263,3547,0,30528,6.49
1780611782.915,25263,3547,0,30528,6.49
1780611783.915,25263,3547,0,30528,6.05
1780611784.915,25255,3216,0,30528,6.05
1780611785.915,25258,3216,0,30528,6.05
1780611786.916,25240,3065,0,30528,6.05
1780611787.916,25258,3065,0,30528,6.05
1780611788.916,25919,3087,0,30528,5.64
1780611789.916,26325,3058,0,30720,5.64
1780611790.917,26465,3059,0,30720,5.64
1780611791.917,26607,3059,0,30720,5.64
1780611792.917,26675,3059,0,30720,5.64
1780611793.917,26669,3059,0,30720,5.27
1780611794.918,26633,3078,0,30720,5.27
1780611795.918,26523,2592,0,30720,5.27
1780611796.918,25421,3143,0,30720,5.27
1780611797.918,25297,3204,0,30528,5.27
1780611798.918,25297,3204,0,30720,4.93
1780611799.919,25298,3160,0,30720,4.93
1780611800.919,25694,3181,0,30720,4.93
1780611801.919,26258,3181,0,30912,4.93
1780611802.919,26360,3181,0,30912,4.93
1780611803.920,26607,3182,0,31104,5.25
1780611804.920,26607,3182,0,31104,5.25
1780611805.920,26617,3163,0,31104,5.25
1780611806.920,26563,3190,0,31104,5.25
1780611807.921,26231,2782,0,31104,5.25
1780611808.921,25345,3225,0,31104,4.91
1780611809.921,25341,3223,0,31104,4.91
1780611810.921,25341,3223,0,31104,4.91
1780611811.921,25341,3223,0,31104,4.91
1780611812.922,25341,3224,0,31104,4.91
1780611813.922,25341,3224,0,31104,4.68
1780611814.922,25341,3224,0,31104,4.68
1780611815.922,25285,3188,0,31104,4.68
1780611816.922,26211,3188,0,31104,4.68
1780611817.923,26588,2702,0,31296,4.68
1780611818.923,26682,2702,0,31296,6.39
1780611819.923,26696,2702,0,31296,6.39
1780611820.923,26871,2702,0,31296,6.39
1780611821.924,26609,2702,0,31296,6.39
1780611822.924,26820,2723,0,31296,6.39
1780611823.924,26780,2708,0,31296,5.96
1780611824.924,25624,3286,0,31296,5.96
1780611825.924,25372,3413,0,31104,5.96
1780611826.925,25372,3413,0,31104,5.96
1780611827.925,25372,3412,0,31104,5.96
1780611828.925,25374,3412,0,31104,5.56
1780611829.925,25385,3345,0,31104,5.56
1780611830.925,26310,3337,0,31296,5.56
1780611831.926,26514,3336,0,31296,5.56
1780611832.926,26568,2754,0,31296,5.56
1780611833.926,26750,2754,0,31296,5.27
1780611834.927,26750,2728,0,31296,5.27
1780611835.927,26761,2729,0,31296,5.27
1780611836.927,26689,2759,0,31296,5.27
1780611837.927,25945,3131,0,31296,5.27
1780611838.927,25449,3380,0,31296,4.93
1780611839.928,25449,3380,0,31296,4.93
1780611840.928,25449,3347,0,31104,4.93
1780611841.928,25449,3347,0,31104,4.93
1780611842.928,25449,2791,0,31104,4.93
1780611843.928,25449,2791,0,31104,4.62
1780611844.929,25449,2791,0,31104,4.62
1780611845.929,25449,2792,0,31104,4.62
1780611846.929,25415,2808,0,31104,4.62
1780611847.930,26429,2809,0,31296,4.62
1780611848.930,26699,2786,0,31296,6.97
1780611849.930,26817,2786,0,31296,6.97
1780611850.931,26845,2786,0,31296,6.97
1780611851.931,27051,2786,0,31296,6.97
1780611852.931,27051,2785,0,31296,6.97
1780611853.931,27005,2813,0,31296,6.49
1780611854.931,26977,2824,0,31296,6.49
1780611855.932,25901,3363,0,31296,6.49
1780611856.932,25503,3112,0,31296,6.49
1780611857.932,25503,3112,0,31296,6.49
1780611858.932,25008,2879,0,30912,6.05
1780611859.933,25472,2862,0,31296,6.05
1780611860.933,25472,2845,0,31296,6.05
1780611861.933,25616,2847,0,31296,6.05
1780611862.933,26420,2841,0,31296,6.05
1780611863.934,26670,2840,0,31104,8.05
1780611864.934,26708,2839,0,31104,8.05
1780611865.934,26828,2839,0,31104,8.05
1780611866.934,26828,2820,0,31104,8.05
1780611867.935,26824,2822,0,31104,8.05
1780611868.935,26780,2227,0,31104,7.48
1780611869.935,26130,2552,0,31104,7.48
1780611870.935,25496,2869,0,31104,7.48
1780611871.935,25496,2869,0,31104,7.48
1780611872.936,25496,2868,0,31104,7.48
1780611873.936,25496,2868,0,31104,7.04
1780611874.936,25496,2868,0,31296,7.04
1780611875.936,25496,2868,0,31296,7.04
1780611876.936,25496,2868,0,31296,7.04
