t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780611627.980,148.4,10,88.6,0.00
1780611628.105,164.7,261,61.1,0.00
1780611628.207,172.1,732,48.8,0.00
1780611628.309,177.0,1024,98.1,0.00
1780611628.416,185.8,1578,74.8,0.00
1780611628.585,194.6,2048,94.8,0.00
1780611628.693,204.9,2683,83.1,0.00
1780611628.910,220.0,3593,101.5,0.00
1780611629.174,238.9,4106,98.6,1162.66
1780611629.285,251.0,4106,98.6,146.02
1780611629.388,251.8,4106,68.0,146.02
1780611629.491,251.8,4106,0.0,146.02
1780611629.593,251.8,4106,0.0,146.02
1780611629.696,251.8,4106,9.7,146.02
1780611629.799,251.8,4106,0.0,146.02
1780611629.901,251.8,4106,0.0,146.02
1780611630.004,251.8,4106,0.0,146.02
1780611630.106,251.8,4106,9.8,146.02
1780611630.208,251.8,4106,0.0,146.02
1780611630.310,251.8,4106,0.0,146.02
1780611630.411,251.8,4106,0.0,146.02
1780611630.512,251.8,4106,0.0,146.02
1780611630.613,251.8,4106,0.0,146.02
1780611630.715,251.8,4106,9.9,146.02
1780611630.816,251.8,4106,0.0,146.02
1780611630.917,251.8,4106,0.0,146.02
1780611631.018,251.8,4106,0.0,146.02
1780611631.120,251.8,4106,0.0,146.02
1780611631.221,251.8,4106,0.0,146.02
1780611631.322,251.8,4106,0.0,146.02
1780611631.423,251.8,4106,0.0,146.02
1780611631.525,251.8,4106,0.0,146.02
1780611631.626,251.8,4106,0.0,146.02
1780611631.727,251.8,4106,0.0,146.02
1780611631.828,251.8,4106,0.0,146.02
1780611631.929,251.8,4106,0.0,146.02
1780611632.031,251.8,4106,9.9,146.02
1780611632.132,251.8,4106,9.9,146.02
1780611632.233,251.8,4106,0.0,146.02
1780611632.334,251.8,4106,0.0,146.02
1780611632.436,251.8,4106,0.0,146.02
1780611632.537,251.8,4106,0.0,146.02
1780611632.638,251.8,4106,0.0,146.02
1780611632.739,251.8,4106,0.0,146.02
1780611632.840,251.8,4106,0.0,146.02
1780611632.942,251.8,4106,0.0,146.02
1780611633.043,251.8,4106,0.0,146.02
1780611633.144,251.8,4106,0.0,146.02
1780611633.246,251.8,4106,9.9,146.02
1780611633.347,251.8,4106,0.0,146.02
1780611633.448,251.8,4106,0.0,146.02
1780611633.549,251.8,4106,0.0,146.02
1780611633.650,251.8,4106,0.0,146.02
1780611633.752,251.8,4106,0.0,146.02
1780611633.853,251.8,4106,0.0,146.02
1780611633.954,251.8,4106,0.0,146.02
1780611634.055,251.8,4106,0.0,146.02
1780611634.156,251.8,4106,0.0,146.02
1780611634.258,251.8,4106,0.0,146.02
1780611634.359,251.8,4106,0.0,146.02
