t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610817.983,1629,758,0,5952,1.71
1780610818.984,3019,757,0,7104,1.71
1780610819.984,3019,757,0,7104,1.71
1780610820.984,3019,757,0,7104,1.71
1780610821.984,3019,757,0,7104,1.66
1780610822.984,3019,667,0,7104,1.66
1780610823.984,3011,671,0,7104,1.66
1780610824.985,3009,611,0,7104,1.66
1780610825.985,3041,612,0,7104,1.66
1780610826.985,3117,603,0,7104,3.20
1780610827.985,3145,604,0,7104,3.20
1780610828.986,3145,574,0,7104,3.20
1780610829.986,3145,575,0,7296,3.20
1780610830.986,3063,761,0,7488,3.20
1780610831.986,3063,761,0,7488,3.11
1780610832.986,3425,770,0,7488,3.11
1780610833.986,3425,770,0,7488,3.11
1780610834.987,3425,771,0,7488,3.11
1780610835.987,3425,771,0,7488,3.11
1780610836.987,3417,772,133,7488,3.10
1780610837.987,3135,904,0,7488,3.10
1780610838.988,3014,954,0,7488,3.10
1780610839.988,3009,970,0,7296,3.10
1780610840.988,3009,834,0,7296,3.10
1780610841.988,2935,871,0,7296,3.01
1780610842.989,2913,882,23,7296,3.01
1780610843.989,2826,969,0,7296,3.01
1780610844.989,2822,974,0,7296,3.01
1780610845.989,2802,994,7,7296,3.01
1780610846.989,2680,1031,0,7296,2.93
1780610847.990,2488,1164,0,6912,2.93
1780610848.990,2351,1233,0,6912,2.93
1780610849.990,2327,1236,0,6720,2.93
1780610850.990,2327,1236,0,6720,2.93
1780610851.991,2327,1237,0,6720,2.85
1780610852.991,2365,1237,0,6720,2.85
1780610853.991,2365,1237,0,6720,2.85
1780610854.991,2265,1308,0,6720,2.85
1780610855.991,2261,1310,0,6720,2.85
1780610856.992,2261,1310,0,6720,2.87
1780610857.992,2153,1363,0,6720,2.87
1780610858.992,2105,1387,0,6720,2.87
1780610859.992,2079,1400,0,6720,2.87
1780610860.993,2041,1419,0,6720,2.87
1780610861.993,1947,1462,0,6720,2.80
1780610862.993,1869,1501,0,6720,2.80
1780610863.993,1857,1505,0,6720,2.80
1780610864.994,1805,1532,0,6528,2.80
1780610865.994,1719,1506,0,6528,2.80
1780610866.994,2469,1519,0,6720,2.65
1780610867.994,3119,1178,0,7296,2.65
1780610868.994,3119,1178,0,7296,2.65
1780610869.995,3119,1177,0,7296,2.65
1780610870.995,3119,1177,0,7296,2.65
1780610871.995,3119,1177,0,7296,2.52
1780610872.995,3009,1232,0,7104,2.52
1780610873.995,3009,1230,0,7104,2.52
1780610874.995,3035,1230,0,7104,2.52
1780610875.995,3189,1226,0,7104,2.52
1780610876.996,3189,1226,0,7296,2.40
1780610877.996,3189,1225,0,7296,2.40
1780610878.996,3509,1216,0,7488,2.40
1780610879.996,3282,1379,0,7488,2.40
1780610880.996,3123,1220,0,7296,2.40
1780610881.997,3117,1217,0,7296,2.29
1780610882.997,3379,1217,0,7296,2.29
1780610883.997,3387,1214,0,7296,2.29
1780610884.997,3198,1369,0,7296,2.29
1780610885.997,3043,1370,0,7296,2.29
1780610886.998,3087,1379,0,7296,2.34
1780610887.998,3087,1379,0,7296,2.34
1780610888.998,2987,1429,0,7104,2.34
1780610889.998,2987,1429,0,7104,2.34
1780610890.998,2907,1487,0,7104,2.34
1780610891.999,2892,1493,0,7104,2.40
1780610892.999,2885,1314,0,7104,2.40
1780610893.999,2827,1339,5,7104,2.40
1780610894.999,2672,1396,0,7104,2.40
1780610895.999,2646,1404,0,7104,2.40
1780610897.000,2444,1529,1,6912,2.44
1780610898.000,2411,1543,0,6912,2.44
1780610899.000,2406,1410,0,6912,2.44
1780610900.000,2439,1410,0,6912,2.44
1780610901.000,2417,1383,0,6720,2.44
1780610902.001,2353,1417,0,6720,2.49
1780610903.001,2277,1416,0,6720,2.49
1780610904.001,2230,1451,0,6528,2.49
1780610905.001,2198,1424,0,6528,2.49
1780610906.001,2125,1453,0,6336,2.49
1780610907.002,1999,1525,0,6336,2.37
1780610908.002,1945,1552,0,6336,2.37
1780610909.002,1945,1277,0,6336,2.37
1780610910.002,1943,1278,0,6336,2.37
1780610911.002,1895,1223,0,6144,2.37
1780610912.003,1829,1270,0,6144,2.26
1780610913.003,1745,1296,0,6144,2.26
1780610914.003,2663,1296,0,6528,2.26
1780610915.003,3145,1296,0,7104,2.26
1780610916.003,3145,1296,0,7104,2.26
1780610917.004,3145,1223,0,7104,2.16
1780610918.004,3145,1223,0,7104,2.16
1780610919.004,3035,1200,0,6912,2.16
1780610920.004,3009,1214,0,6912,2.16
1780610921.004,3009,1183,0,6912,2.16
1780610922.004,3029,1183,0,6912,2.07
1780610923.004,3033,1097,0,6912,2.07
1780610924.005,3253,1097,0,7104,2.07
1780610925.005,3449,1068,0,7104,2.07
1780610926.005,3501,1068,0,7296,2.07
1780610927.005,3336,1020,0,7296,2.06
1780610928.005,3465,1009,0,7296,2.06
1780610929.005,3465,1009,0,7296,2.06
1780610930.006,3465,1009,0,7296,2.06
1780610931.006,3384,1076,0,7296,2.06
1780610932.006,3165,1138,0,7296,2.14
1780610933.007,3141,1150,0,7296,2.14
1780610934.007,2999,1170,5,7296,2.14
1780610935.007,2988,1181,0,7296,2.14
1780610936.007,2999,1213,0,7104,2.14
1780610937.007,3056,1214,0,7104,2.21
1780610938.008,3056,1212,0,7104,2.21
1780610939.008,2781,1349,0,7104,2.21
1780610940.008,2781,1348,0,7104,2.21
1780610941.008,2780,1349,2,7104,2.21
1780610942.008,2595,1498,1,6912,2.19
1780610943.008,2561,1484,1,6912,2.19
1780610944.009,2516,1482,0,6912,2.19
1780610945.009,2503,1469,0,6912,2.19
1780610946.009,2462,1333,0,6912,2.19
1780610947.009,2022,1482,0,6528,2.09
1780610948.009,2021,1467,0,6528,2.09
1780610949.009,2021,1467,0,6528,2.09
1780610950.010,2285,1417,0,6528,2.09
1780610951.010,2285,1417,0,6528,2.09
1780610952.010,2181,1437,0,6528,2.09
1780610953.010,2181,1437,0,6528,2.09
1780610954.010,2157,1423,0,6528,2.09
1780610955.011,2157,1423,0,6528,2.09
1780610956.011,2111,1348,4,6528,2.09
1780610957.011,2021,1393,0,6528,2.16
1780610958.011,1981,1269,0,6528,2.16
1780610959.011,1945,1287,1,6528,2.16
1780610960.012,1905,1298,0,6528,2.16
1780610961.012,1881,1311,0,6528,2.16
1780610962.012,1829,1268,0,6528,2.07
1780610963.012,1793,1286,0,6336,2.07
1780610964.012,1757,1264,1,6336,2.07
1780610965.013,1705,1290,0,6336,2.07
1780610966.013,2471,1258,0,6336,2.07
1780610967.013,3117,1259,0,7104,2.06
1780610968.013,3117,1151,0,7104,2.06
1780610969.013,3117,1151,0,7104,2.06
1780610970.013,3117,1150,0,7104,2.06
1780610971.013,3117,1150,0,7104,2.06
1780610972.014,3009,1204,0,7104,1.98
1780610973.014,3011,1161,0,7104,1.98
1780610974.014,3077,1159,0,7104,1.98
1780610975.014,3077,1103,0,7104,1.98
1780610976.014,3077,1103,0,7104,1.98
1780610977.014,3077,1103,0,7104,1.90
1780610978.014,3519,1103,0,7488,1.90
1780610979.015,3262,1178,0,7488,1.90
1780610980.015,3187,1103,0,7488,1.90
1780610981.015,3495,1034,0,7488,1.90
1780610982.015,3495,1035,0,7488,1.99
1780610983.015,3326,1203,0,7488,1.99
1780610984.016,3157,1203,0,7488,1.99
1780610985.016,3157,1203,0,7488,1.99
1780610986.016,3153,1207,0,7488,1.99
1780610987.016,2968,1307,0,7488,2.15
1780610988.016,3021,1312,0,7488,2.15
1780610989.017,3021,1311,0,7488,2.15
1780610990.017,2979,1398,0,7296,2.15
1780610991.017,2928,1439,1,7104,2.15
1780610992.017,2921,1444,0,7104,2.14
1780610993.017,2895,1332,0,7104,2.14
1780610994.018,2858,1368,0,6912,2.14
1780610995.018,2708,1346,0,6912,2.14
1780610996.018,2651,1390,0,6912,2.14
1780610997.018,2482,1468,0,6912,2.12
1780610998.018,2448,1446,0,6912,2.12
1780610999.018,2423,1289,0,6912,2.12
1780611000.019,2418,1287,0,6912,2.12
1780611001.019,2415,1290,0,6720,2.12
1780611002.019,2404,1301,0,6720,2.11
1780611003.019,1983,1469,0,6336,2.11
1780611004.020,2113,1446,0,6336,2.11
1780611005.020,2101,1452,0,6336,2.11
1780611006.020,2101,1452,0,6336,2.11
1780611007.020,2101,1451,0,6336,2.02
1780611008.020,2073,1466,0,6336,2.02
1780611009.021,2073,1204,0,6336,2.02
1780611010.021,2005,1238,0,6336,2.02
1780611011.021,1989,1246,0,6336,2.02
1780611012.021,1989,1246,0,6336,2.02
1780611013.021,1901,1239,0,6336,2.02
1780611014.022,1901,1239,0,6336,2.02
1780611015.022,1817,1281,0,6336,2.02
1780611016.022,1731,1312,0,6144,2.02
1780611017.022,1689,1333,1,6144,2.02
1780611018.022,3117,1267,0,6912,2.02
1780611019.023,3117,1267,0,6912,2.02
1780611020.023,3117,1224,0,6912,2.02
1780611021.023,3117,1224,0,6912,2.02
1780611022.023,3117,1193,0,6912,1.94
1780611023.023,3009,1249,0,6912,1.94
1780611024.023,3009,1204,0,6912,1.94
1780611025.023,3023,1204,0,6912,1.94
1780611026.024,3023,1163,0,6912,1.94
1780611027.024,3287,1163,0,6912,1.86
1780611028.024,3287,1155,0,6912,1.86
1780611029.024,3521,1155,0,7296,1.86
1780611030.024,3365,1311,0,7296,1.86
1780611031.024,3227,1173,0,7296,1.86
1780611032.024,3471,1101,0,7488,1.95
1780611033.025,3471,1102,0,7488,1.95
1780611034.025,3288,1279,0,7488,1.95
1780611035.025,3111,1257,0,7680,1.95
1780611036.025,3111,1257,0,7680,1.95
1780611037.026,3111,1257,0,7680,2.12
1780611038.026,3022,1323,0,7680,2.12
1780611039.026,3011,1357,0,7488,2.12
1780611040.026,3005,1364,0,7488,2.12
1780611041.026,2957,1412,1,7488,2.12
1780611042.027,2999,1419,41,7296,2.19
1780611043.027,2891,1473,1,7296,2.19
1780611044.027,2846,1353,3,7296,2.19
1780611045.027,2738,1395,0,7296,2.19
1780611046.027,2696,1429,3,7296,2.19
1780611047.028,2656,1441,0,7296,2.17
1780611048.028,2649,1333,0,7296,2.17
1780611049.028,2648,1333,0,7296,2.17
1780611050.028,2419,1340,0,7104,2.17
1780611051.028,2343,1353,55,7104,2.17
1780611052.029,2232,1371,0,7104,2.08
1780611053.029,2201,1343,0,7104,2.08
1780611054.029,2180,1317,0,7104,2.08
1780611055.029,1875,1464,0,6528,2.08
1780611056.029,2013,1365,0,6528,2.08
1780611057.029,2013,1365,0,6528,1.99
1780611058.030,2013,1366,0,6528,1.99
1780611059.030,2007,1369,0,6528,1.99
1780611060.030,1919,1413,0,6528,1.99
1780611061.030,1877,1431,0,6528,1.99
1780611062.030,1861,1439,0,6528,1.99
1780611063.031,1831,1455,0,6528,1.99
1780611064.031,1793,1474,0,6528,1.99
1780611065.031,1767,1168,0,6528,1.99
1780611066.031,1713,1196,0,6528,1.99
