t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610817.915,120.6,38,0.0,0.00
1780610818.916,127.8,37,7.0,0.00
1780610819.917,127.8,37,0.0,0.00
1780610820.917,128.6,37,1.0,0.00
1780610821.917,128.6,37,0.0,0.00
1780610822.918,128.6,37,0.0,0.00
1780610823.918,128.6,37,1.0,0.00
1780610824.918,128.6,37,1.0,0.00
1780610825.919,116.2,37,0.0,0.00
1780610826.919,110.2,37,0.0,0.00
1780610827.920,110.2,37,0.0,0.00
1780610828.920,110.2,37,1.0,0.00
1780610829.920,110.2,37,0.0,0.00
1780610830.921,110.2,37,0.0,0.00
1780610831.921,110.2,37,0.0,0.00
1780610832.921,110.2,37,0.0,0.00
1780610833.922,110.2,37,1.0,0.00
1780610834.922,110.2,37,0.0,0.00
1780610835.922,110.2,37,1.0,0.00
1780610836.923,110.2,37,1.0,0.00
1780610837.923,110.2,37,0.0,0.00
1780610838.923,110.2,37,1.0,0.00
1780610839.924,110.2,37,0.0,0.00
1780610840.924,110.2,37,1.0,0.00
1780610841.924,110.2,37,0.0,0.00
1780610842.925,110.2,37,0.0,0.00
1780610843.925,110.2,37,0.0,0.00
1780610844.926,110.2,37,1.0,0.00
1780610845.926,110.2,37,0.0,0.00
1780610846.926,110.2,37,0.0,0.00
1780610847.926,110.2,37,1.0,0.00
1780610848.927,110.2,37,0.0,0.00
1780610849.927,110.2,37,0.0,0.00
1780610850.928,110.2,37,1.0,0.00
1780610851.928,110.2,37,0.0,0.00
1780610852.928,110.2,37,1.0,0.00
1780610853.929,110.2,37,0.0,0.00
1780610854.929,110.2,37,0.0,0.00
1780610855.929,110.2,37,1.0,0.00
1780610856.930,110.2,37,1.0,0.00
1780610857.930,110.2,37,0.0,0.00
1780610858.930,110.2,37,1.0,0.00
1780610859.931,110.2,37,1.0,0.00
1780610860.931,110.2,37,1.0,0.00
1780610861.931,110.4,37,1.0,0.00
1780610862.932,110.4,37,0.0,0.00
1780610863.932,110.4,37,1.0,0.00
1780610864.932,110.4,37,0.0,0.00
1780610865.933,110.4,37,0.0,0.00
1780610866.933,110.4,37,6.0,0.00
1780610867.933,110.4,37,0.0,0.00
1780610868.934,110.4,37,0.0,0.00
1780610869.934,110.4,37,1.0,0.00
1780610870.934,110.4,37,1.0,0.00
1780610871.934,110.4,37,0.0,0.00
1780610872.935,110.4,37,0.0,0.00
1780610873.935,110.4,37,0.0,0.00
