t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610690.243,132.4,37,0.0,0.00
1780610691.244,138.2,37,3.0,0.00
1780610692.244,138.2,37,0.0,0.00
1780610693.244,138.5,37,0.0,0.00
1780610694.245,138.5,37,0.0,0.00
1780610695.245,138.5,37,0.0,0.00
1780610696.245,138.5,37,0.0,0.00
1780610697.246,138.5,37,0.0,0.00
1780610698.246,138.6,37,1.0,0.00
1780610699.246,138.6,37,0.0,0.00
1780610700.246,138.6,37,0.0,0.00
1780610701.247,138.6,37,0.0,0.00
1780610702.247,138.6,37,0.0,0.00
1780610703.247,138.6,37,1.0,0.00
1780610704.247,138.6,37,0.0,0.00
1780610705.248,138.6,37,1.0,0.00
1780610706.248,138.6,37,0.0,0.00
1780610707.248,138.6,37,2.0,0.00
1780610708.248,138.6,37,0.0,0.00
1780610709.249,138.6,37,0.0,0.00
1780610710.249,138.6,37,0.0,0.00
1780610711.249,138.6,37,0.0,0.00
1780610712.250,138.6,37,1.0,0.00
1780610713.250,138.6,37,0.0,0.00
1780610714.250,138.6,37,0.0,0.00
1780610715.250,138.6,37,1.0,0.00
1780610716.251,138.6,37,0.0,0.00
1780610717.251,138.6,37,0.0,0.00
1780610718.251,138.6,37,1.0,0.00
1780610719.252,138.6,37,0.0,0.00
1780610720.252,138.6,37,0.0,0.00
1780610721.252,138.6,37,2.0,0.00
1780610722.253,138.6,37,1.0,0.00
1780610723.253,138.6,37,0.0,0.00
1780610724.253,138.6,37,0.0,0.00
1780610725.253,138.6,37,0.0,0.00
1780610726.253,138.6,37,0.0,0.00
1780610727.254,138.6,37,0.0,0.00
1780610728.254,138.6,37,0.0,0.00
1780610729.254,138.6,37,1.0,0.00
1780610730.255,138.6,37,0.0,0.00
1780610731.255,138.6,37,0.0,0.00
1780610732.255,138.6,37,1.0,0.00
1780610733.255,138.6,37,1.0,0.00
1780610734.256,138.6,37,0.0,0.00
1780610735.256,138.6,37,0.0,0.00
1780610736.256,138.6,37,1.0,0.00
1780610737.257,138.6,37,0.0,0.00
1780610738.257,138.6,37,1.0,0.00
1780610739.257,138.6,37,0.0,0.00
1780610740.257,138.6,37,0.0,0.00
1780610741.258,138.6,37,0.0,0.00
1780610742.258,138.6,37,0.0,0.00
1780610743.258,138.6,37,0.0,0.00
1780610744.259,138.6,37,1.0,0.00
1780610745.259,138.6,37,0.0,0.00
1780610746.259,138.6,37,0.0,0.00
1780610747.259,138.6,37,1.0,0.00
1780610748.260,138.6,37,0.0,0.00
1780610749.260,138.6,37,0.0,0.00
1780610750.260,138.6,37,1.0,0.00
1780610751.261,138.6,37,2.0,0.00
1780610752.261,138.6,37,0.0,0.00
1780610753.261,138.6,37,0.0,0.00
1780610754.261,138.6,37,0.0,0.00
1780610755.262,138.6,37,0.0,0.00
1780610756.262,138.6,37,0.0,0.00
1780610757.262,138.6,37,0.0,0.00
1780610758.263,138.6,37,1.0,0.00
1780610759.263,138.6,37,0.0,0.00
1780610760.263,138.6,37,1.0,0.00
1780610761.264,138.6,37,0.0,0.00
1780610762.264,138.6,37,1.0,0.00
1780610763.264,138.6,37,0.0,0.00
1780610764.265,138.6,37,0.0,0.00
