t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610690.275,1507,571,0,5568,9.84
1780610691.276,1871,571,0,5760,9.84
1780610692.276,1871,571,0,5760,9.05
1780610693.276,1871,571,0,5760,9.05
1780610694.276,1961,571,0,5952,9.05
1780610695.277,1981,571,0,5952,9.05
1780610696.277,1981,571,0,5952,9.05
1780610697.277,1981,571,0,5952,8.41
1780610698.277,1981,571,0,5952,8.41
1780610699.278,1981,571,0,5952,8.41
1780610700.278,1980,572,0,5952,8.41
1780610701.278,1973,575,0,5952,8.41
1780610702.278,1904,586,2,5952,7.89
1780610703.278,1827,624,0,5952,7.89
1780610704.279,1749,638,0,5952,7.89
1780610705.279,1749,638,0,5952,7.89
1780610706.279,1697,664,0,5952,7.89
1780610707.279,1959,674,0,5952,7.42
1780610708.280,1959,673,0,5952,7.42
1780610709.280,1959,673,0,5952,7.42
1780610710.280,1959,673,0,5952,7.42
1780610711.280,1959,673,0,5952,7.42
1780610712.280,1959,672,0,5952,6.91
1780610713.280,1959,672,0,5952,6.91
1780610714.281,1959,641,0,5952,6.91
1780610715.281,1959,641,0,5952,6.91
1780610716.281,1959,577,0,5952,6.91
1780610717.281,1952,584,0,5952,6.51
1780610718.282,1861,626,1,5952,6.51
1780610719.282,1785,665,0,5952,6.51
1780610720.282,1711,703,2,5952,6.51
1780610721.282,1799,723,0,5952,6.51
1780610722.283,1939,723,0,5952,6.15
1780610723.283,1939,723,0,5952,6.15
1780610724.283,1939,723,0,5952,6.15
1780610725.283,1939,723,0,5952,6.15
1780610726.283,1961,723,0,5952,6.15
1780610727.284,1961,724,0,5952,5.74
1780610728.284,1961,724,0,5952,5.74
1780610729.284,1961,724,0,5952,5.74
1780610730.284,1961,724,0,5952,5.74
1780610731.284,1961,723,2,5952,5.74
1780610732.285,1883,762,0,5952,5.44
1780610733.285,1811,796,0,5952,5.44
1780610734.285,1743,830,0,5952,5.44
1780610735.285,1726,839,0,5952,5.44
1780610736.286,1937,876,0,5952,5.44
1780610737.286,1937,874,0,5952,5.00
1780610738.286,1937,874,0,5952,5.00
1780610739.286,1937,778,0,5952,5.00
1780610740.286,1981,778,0,5952,5.00
1780610741.287,1981,469,0,5952,5.00
1780610742.287,1981,469,0,5952,4.68
1780610743.287,1981,468,0,5952,4.68
1780610744.287,1981,468,0,5952,4.68
1780610745.288,1981,466,0,5952,4.68
1780610746.288,1981,466,0,5952,4.68
1780610747.288,1914,499,1,5952,4.47
1780610748.288,1833,540,0,5952,4.47
1780610749.288,1751,576,0,5952,4.47
1780610750.289,1739,582,0,5952,4.47
1780610751.289,1963,579,0,5952,4.47
1780610752.289,1963,579,0,5952,4.11
1780610753.289,1963,579,0,5952,4.11
1780610754.290,1963,579,0,5952,4.11
1780610755.290,1963,579,0,5952,4.11
1780610756.290,1963,579,0,5952,4.11
1780610757.290,1963,580,0,6144,3.94
1780610758.290,1963,580,0,6144,3.94
1780610759.291,1963,580,0,6144,3.94
1780610760.291,1963,580,0,6144,3.94
1780610761.291,1947,593,1,6144,3.94
1780610762.291,1797,660,0,6144,3.78
1780610763.292,1781,602,0,6144,3.78
