t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780611945.714,148.2,10,91.6,0.00
1780611945.818,165.8,210,59.3,0.00
1780611945.920,170.4,542,39.1,0.00
1780611946.024,176.1,878,105.4,0.00
1780611946.130,185.9,1471,66.1,0.00
1780611946.275,193.0,1883,103.3,0.00
1780611946.385,205.6,2625,82.5,0.00
1780611946.584,219.7,3464,105.2,0.00
1780611946.717,231.3,4194,60.5,0.00
1780611946.833,247.2,5126,102.8,0.00
1780611947.010,252.4,5432,107.8,0.00
1780611947.132,269.2,6433,98.4,0.00
1780611947.258,285.9,7469,110.4,0.00
1780611947.492,293.8,7898,102.8,0.00
1780611947.815,310.9,8202,111.7,1965.30
1780611947.932,333.3,8202,102.1,164.73
1780611948.038,333.3,8202,84.4,164.73
1780611948.144,333.3,8202,9.4,164.73
1780611948.251,333.3,8202,9.4,164.73
1780611948.358,333.3,8202,0.0,164.73
1780611948.465,333.3,8202,9.4,164.73
1780611948.571,333.3,8202,0.0,164.73
1780611948.677,333.3,8202,18.7,164.73
1780611948.785,333.3,8202,0.0,164.73
1780611948.890,333.3,8202,9.5,164.73
1780611948.996,333.3,8202,0.0,164.73
1780611949.100,333.3,8202,9.6,164.73
1780611949.203,333.3,8202,0.0,164.73
1780611949.306,333.3,8202,0.0,164.73
1780611949.409,333.3,8202,9.7,164.73
1780611949.511,333.3,8202,0.0,164.73
1780611949.614,333.3,8202,0.0,164.73
1780611949.716,333.3,8202,9.8,164.73
1780611949.823,333.3,8202,0.0,164.73
1780611949.929,333.3,8202,0.0,164.73
1780611950.036,333.3,8202,9.3,164.73
1780611950.154,350.3,8211,52.2,164.73
1780611950.267,350.3,8220,60.3,164.73
1780611950.380,357.2,8227,70.7,164.73
1780611950.518,358.2,8241,94.1,164.73
1780611950.623,358.2,8241,9.5,164.73
1780611950.727,358.2,8241,0.0,164.73
1780611950.830,358.2,8241,0.0,164.73
1780611950.932,358.2,8241,9.7,164.73
1780611951.035,358.2,8241,0.0,164.73
1780611951.137,358.2,8241,0.0,164.73
1780611951.242,358.2,8241,0.0,164.73
1780611951.347,358.2,8241,9.6,164.73
1780611951.450,358.2,8241,0.0,164.73
1780611951.552,358.2,8241,0.0,164.73
1780611951.655,358.2,8241,0.0,164.73
1780611951.757,358.2,8241,9.8,164.73
1780611951.860,358.2,8241,0.0,164.73
1780611951.963,358.2,8241,9.8,164.73
1780611952.065,358.2,8241,0.0,164.73
1780611952.167,358.2,8241,0.0,164.73
1780611952.270,358.2,8241,0.0,164.73
1780611952.372,358.2,8241,9.8,164.73
1780611952.474,358.2,8241,0.0,164.73
1780611952.577,358.2,8241,0.0,164.73
1780611952.679,358.2,8241,0.0,164.73
1780611952.782,358.2,8241,9.8,164.73
1780611952.884,358.2,8241,0.0,164.73
1780611952.987,358.2,8241,0.0,164.73
1780611953.089,358.2,8241,0.0,164.73
1780611953.191,358.2,8241,9.8,164.73
1780611953.294,358.2,8241,0.0,164.73
1780611953.397,358.2,8241,0.0,164.73
1780611953.500,358.2,8241,0.0,164.73
1780611953.602,358.2,8241,0.0,164.73
1780611953.705,358.2,8241,9.8,164.73
1780611953.807,358.2,8241,0.0,164.73
1780611953.909,358.2,8241,0.0,164.73
1780611954.012,358.2,8241,0.0,164.73
1780611954.114,358.2,8241,0.0,164.73
1780611954.216,358.2,8241,9.8,164.73
1780611954.319,358.2,8241,0.0,85.15
1780611954.421,358.2,8241,0.0,1.20
1780611954.523,358.2,8241,0.0,0.88
1780611954.626,358.2,8241,9.8,0.88
1780611954.728,358.2,8241,0.0,0.88
1780611954.831,358.2,8241,0.0,0.88
1780611954.933,358.2,8241,0.0,0.88
1780611955.035,358.2,8241,0.0,0.88
1780611955.138,358.2,8241,9.8,0.88
1780611955.240,358.2,8239,0.0,0.88
1780611955.343,358.2,8226,0.0,0.88
1780611955.445,358.2,8210,9.8,0.88
1780611955.547,358.2,8202,0.0,0.88
1780611955.650,358.2,8202,0.0,0.88
1780611955.752,358.2,8202,9.8,0.88
1780611955.855,358.2,8202,0.0,0.88
1780611955.957,358.2,8202,0.0,0.88
1780611956.059,358.2,8202,0.0,0.88
1780611956.162,358.2,8202,0.0,0.88
1780611956.264,358.2,8202,9.8,0.88
1780611956.371,358.2,8202,0.0,0.88
1780611956.479,358.2,8202,9.3,0.88
1780611956.587,358.2,8202,9.2,0.88
1780611956.695,358.2,8202,9.2,0.88
1780611956.835,358.2,8209,82.3,1.20
1780611956.985,368.6,8220,105.0,1.29
1780611957.118,402.4,8230,104.9,10.46
1780611957.552,404.4,8235,100.7,57.63
1780611957.666,468.5,8242,105.1,182.98
1780611957.798,564.8,8244,100.4,182.98
1780611957.931,564.8,8248,113.4,182.98
1780611958.065,564.8,8248,103.8,182.98
1780611958.209,565.0,8263,104.1,182.98
1780611958.343,410.8,8276,102.9,214.81
1780611958.471,413.0,8286,101.3,214.81
1780611958.576,413.0,8286,9.5,214.81
1780611958.680,413.0,8286,0.0,214.81
1780611958.783,413.0,8286,0.0,214.81
1780611958.885,413.0,8286,9.7,214.81
1780611958.988,413.0,8286,0.0,214.81
1780611959.090,413.0,8286,0.0,214.81
1780611959.193,413.0,8286,0.0,214.81
1780611959.295,413.0,8286,0.0,214.81
1780611959.398,413.0,8286,9.8,214.81
1780611959.500,413.0,8286,0.0,214.81
