t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780606321.415,21642,15578,0,24576,2.21
1780606322.415,21642,15492,0,24960,2.21
1780606323.415,21499,15524,0,24960,2.21
1780606324.416,16922,17420,0,20928,2.21
1780606325.416,16922,17421,0,20928,2.27
1780606326.416,14424,18518,0,18816,2.27
1780606327.416,12574,19444,0,17088,2.27
1780606328.417,11214,20055,0,15744,2.27
1780606329.417,10136,20591,0,14592,2.27
1780606330.417,8144,21587,0,12864,2.09
1780606331.418,6486,22417,0,11136,2.09
1780606332.418,5922,22699,0,10560,2.09
1780606333.419,5922,22699,0,10560,2.09
1780606334.419,5356,22982,0,9984,2.09
1780606335.419,5002,21978,0,9792,2.00
1780606336.420,5002,21978,0,9792,2.00
1780606337.420,5002,20648,0,9792,2.00
1780606338.420,5002,20648,0,9792,2.00
1780606339.421,5002,19524,0,9792,2.00
1780606340.421,5002,19524,0,9792,1.84
1780606341.421,5002,19523,0,9792,1.84
1780606342.421,5002,19523,0,9792,1.84
1780606343.422,5002,19523,0,9792,1.84
1780606344.422,5002,19523,0,9792,1.84
1780606345.422,5002,16877,0,9792,1.69
1780606346.423,5002,16877,0,9792,1.69
1780606347.423,5002,16815,0,9792,1.69
1780606348.423,5002,16815,0,9984,1.69
1780606349.423,5002,16815,0,9984,1.69
1780606350.424,5002,16815,0,9984,1.56
1780606351.424,5002,16815,0,9984,1.56
1780606352.424,5002,16816,0,9984,1.56
1780606353.425,4854,16816,0,9792,1.56
1780606354.425,5468,16728,0,10176,1.56
1780606355.425,5468,15951,0,10176,1.43
1780606356.425,5468,15952,0,10176,1.43
1780606357.426,5468,15789,0,10176,1.43
1780606358.426,5468,15790,0,10176,1.43
1780606359.426,4650,15927,0,9600,1.43
1780606360.427,4558,15973,0,9408,1.32
1780606361.427,4558,15098,0,9408,1.32
1780606362.427,4558,15098,0,9408,1.32
1780606363.428,4558,14559,0,9408,1.32
1780606364.428,4558,14559,0,9408,1.32
1780606365.428,4558,14543,0,9408,1.21
1780606366.429,4558,14543,0,9408,1.21
1780606367.429,4558,12988,0,9408,1.21
1780606368.429,4558,12988,0,9408,1.21
1780606369.430,4558,12987,0,9408,1.21
1780606370.430,4558,12988,0,9408,1.19
1780606371.430,4558,11576,0,9408,1.19
1780606372.431,4558,11576,0,9408,1.19
1780606373.431,4558,11477,0,9408,1.19
1780606374.431,4558,11477,0,9408,1.19
1780606375.431,4558,11477,0,9408,1.18
1780606376.432,4558,10465,0,9408,1.18
1780606377.432,4558,10465,0,9408,1.18
1780606378.432,4558,10338,0,9408,1.18
1780606379.433,4558,10338,0,9408,1.18
1780606380.433,4558,8879,0,9408,1.16
1780606381.433,4558,8879,0,9408,1.16
1780606382.434,4558,8632,0,9408,1.16
1780606383.434,4558,8632,0,9408,1.16
1780606384.435,4558,6567,0,9408,1.16
1780606385.435,4558,6567,0,9408,1.15
1780606386.435,4558,6242,0,9408,1.15
1780606387.436,4558,6242,0,9408,1.15
1780606388.436,4558,3798,0,9408,1.15
1780606389.436,4558,3798,0,9408,1.15
1780606390.437,4558,2557,0,9408,1.06
1780606391.437,4558,2557,0,9408,1.06
1780606392.437,4558,926,0,9408,1.06
1780606393.438,4558,926,0,9408,1.06
1780606394.438,4558,926,0,9408,1.06
1780606395.439,4558,926,0,9408,1.05
1780606396.439,4558,466,0,9408,1.05
1780606397.440,4558,467,0,9408,1.05
1780606398.440,4558,467,0,9408,1.05
1780606399.440,4558,467,0,9408,1.05
1780606400.441,4558,466,0,9408,1.05
1780606401.441,4558,466,0,9408,1.05
1780606402.441,4558,466,0,9408,1.05
1780606403.442,4558,466,0,9408,1.05
1780606404.442,4558,465,0,9408,1.05
1780606405.443,4558,465,0,9408,0.97
1780606406.443,4558,465,0,9408,0.97
1780606407.443,4558,466,0,9408,0.97
1780606408.444,3523,465,0,8640,0.97
1780606409.444,6077,463,0,9792,0.97
1780606410.445,6149,463,0,9984,0.97
1780606411.445,6149,463,0,10368,0.97
1780606412.445,6149,463,0,10560,0.97
