t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780611472.527,1445,691,0,5760,1.95
1780611473.527,1965,691,0,5952,1.95
1780611474.528,1965,691,0,5952,1.79
1780611475.528,1965,691,0,5952,1.79
1780611476.528,1965,691,0,6144,1.79
1780611477.528,1965,691,0,6144,1.79
1780611478.528,1965,691,0,6144,1.79
1780611479.528,1965,692,0,6144,1.73
1780611480.529,1868,741,0,6144,1.73
1780611481.529,1935,742,0,6144,1.73
1780611482.529,1965,741,0,6144,1.73
1780611483.529,1965,742,0,6144,1.73
1780611484.530,1965,741,0,6144,1.67
1780611485.530,1965,742,0,6144,1.67
1780611486.530,1965,742,0,6144,1.67
1780611487.530,1965,743,0,6144,1.67
1780611488.530,1965,743,0,6144,1.67
1780611489.531,1965,743,0,6144,1.61
1780611490.531,1965,744,0,6144,1.61
1780611491.531,1965,547,0,6144,1.61
1780611492.531,1965,547,0,6144,1.61
1780611493.531,1965,538,0,6144,1.61
1780611494.531,1965,538,0,6144,1.65
1780611495.532,1865,538,0,6144,1.65
1780611496.532,1939,539,0,6144,1.65
1780611497.532,1965,539,0,6144,1.65
1780611498.532,1965,539,0,6144,1.65
1780611499.532,1965,478,0,6144,1.59
1780611500.532,1965,478,0,6144,1.59
1780611501.533,1965,477,0,6144,1.59
1780611502.533,1965,477,0,6144,1.59
1780611503.533,1965,477,0,6144,1.59
1780611504.533,1965,522,0,6144,1.47
1780611505.533,1965,522,0,6144,1.47
1780611506.534,1965,522,0,5952,1.47
1780611507.534,1965,521,0,5952,1.47
1780611508.534,1965,521,0,5952,1.47
1780611509.534,1965,521,0,5952,1.43
1780611510.534,1965,533,0,5952,1.43
1780611511.535,1965,533,0,5952,1.43
1780611512.535,1965,533,0,5952,1.43
1780611513.535,1965,533,0,5952,1.43
1780611514.535,1965,533,0,5952,1.47
1780611515.535,1965,531,0,5952,1.47
1780611516.536,1965,531,0,5952,1.47
1780611517.536,1965,529,0,5952,1.47
1780611518.536,1939,580,0,5952,1.47
1780611519.536,1965,579,0,5952,1.44
1780611520.536,1965,579,0,5952,1.44
1780611521.536,1965,578,0,5952,1.44
1780611522.537,1965,578,0,5952,1.44
1780611523.537,1965,561,0,5952,1.44
1780611524.537,1965,561,0,5952,1.40
1780611525.537,1965,173,50,5952,1.40
1780611526.537,1965,223,0,5952,1.40
1780611527.538,1965,219,0,5952,1.40
1780611528.538,1965,219,0,5952,1.40
1780611529.538,1965,219,0,5952,1.37
1780611530.538,1965,219,0,5952,1.37
1780611531.538,1965,215,0,5952,1.37
1780611532.539,1965,215,0,5952,1.37
1780611533.539,1965,215,0,5952,1.37
1780611534.539,1965,214,0,5952,1.34
1780611535.539,1965,214,0,5952,1.34
1780611536.539,1965,214,0,5952,1.34
1780611537.539,1965,214,0,5952,1.34
1780611538.540,1965,214,0,5952,1.34
1780611539.540,1965,214,0,5952,1.31
1780611540.540,1965,213,0,5952,1.31
1780611541.540,1965,213,0,5952,1.31
1780611542.540,1965,164,0,5952,1.31
1780611543.541,1965,164,0,5952,1.31
1780611544.541,1965,163,0,5952,1.37
1780611545.541,1965,163,0,5952,1.37
1780611546.541,1965,162,0,5952,1.37
1780611547.541,1965,162,0,5952,1.37
1780611548.542,1965,161,0,5952,1.37
1780611549.542,1965,162,0,5952,1.50
1780611550.542,1965,161,0,5952,1.50
1780611551.542,1965,162,0,5952,1.50
1780611552.542,1965,162,0,5952,1.50
1780611553.543,1965,163,0,5952,1.50
1780611554.543,1965,163,0,5952,1.62
1780611555.543,1965,164,0,5952,1.62
1780611556.543,1965,163,0,5952,1.62
1780611557.543,1965,163,0,5952,1.62
1780611558.544,1965,163,0,5952,1.62
1780611559.544,1965,163,0,5952,1.65
1780611560.544,1965,163,0,5952,1.65
1780611561.544,1965,163,0,5952,1.65
1780611562.544,1965,163,0,5952,1.65
1780611563.545,1947,163,0,5952,1.65
1780611564.545,1947,118,0,5952,1.68
1780611565.545,1947,118,0,5952,1.68
1780611566.545,1947,118,0,5760,1.68
1780611567.545,1947,118,0,5760,1.68
1780611568.545,1965,119,0,5760,1.68
1780611569.546,1965,119,0,5760,1.62
1780611570.546,1965,107,0,5760,1.62
1780611571.546,1965,107,0,5760,1.62
1780611572.546,1965,107,0,5760,1.62
1780611573.546,1965,107,0,5760,1.62
1780611574.547,1927,126,0,5760,1.57
1780611575.547,1965,126,0,5760,1.57
1780611576.547,1965,126,0,5760,1.57
1780611577.547,1965,126,0,5760,1.57
1780611578.547,1965,126,0,5760,1.57
1780611579.548,1965,75,0,5760,1.61
1780611580.548,1965,75,0,5760,1.61
1780611581.548,1965,75,0,5760,1.61
1780611582.548,1965,75,0,5760,1.61
1780611583.548,1965,75,0,5760,1.61
1780611584.548,1965,76,0,5760,1.64
1780611585.549,1965,76,0,5760,1.64
1780611586.549,1965,76,0,5760,1.64
1780611587.549,1965,76,0,5760,1.64
1780611588.549,1965,76,0,5760,1.64
1780611589.549,1965,76,0,5760,1.59
1780611590.550,1965,76,0,5760,1.59
1780611591.550,1965,76,0,5760,1.59
1780611592.550,1965,76,0,5760,1.59
1780611593.550,1965,76,0,5760,1.59
1780611594.550,1965,76,0,5760,1.54
1780611595.551,1965,76,0,5760,1.54
1780611596.551,1965,76,0,5760,1.54
1780611597.551,1965,76,0,5760,1.54
1780611598.551,1965,76,0,5760,1.54
1780611599.551,1965,76,0,5760,1.50
1780611600.551,1966,76,0,5760,1.50
1780611601.552,1965,127,0,5760,1.50
1780611602.552,1965,127,0,5760,1.50
1780611603.552,1965,126,0,5760,1.50
1780611604.552,1965,126,0,5760,1.46
1780611605.552,1965,126,0,5760,1.46
1780611606.553,1965,126,0,5760,1.46
1780611607.553,1965,127,0,5760,1.46
1780611608.553,1965,136,0,5760,1.46
1780611609.553,1965,136,0,5760,1.42
1780611610.553,1965,136,0,5760,1.42
1780611611.553,1965,135,0,5760,1.42
1780611612.554,1965,135,0,5760,1.42
1780611613.554,1965,135,0,5760,1.42
1780611614.554,1965,135,0,5760,1.47
1780611615.554,1965,134,0,5760,1.47
1780611616.554,1965,134,0,5760,1.47
1780611617.555,1965,133,0,5760,1.47
1780611618.555,1965,133,0,5760,1.47
1780611619.555,1965,134,0,5760,1.59
1780611620.555,1949,142,0,5760,1.59
1780611621.555,1949,142,0,5760,1.59
1780611622.555,1965,143,0,5760,1.59
1780611623.556,1965,143,0,5760,1.59
1780611624.556,1965,143,0,5760,1.54
1780611625.556,1965,143,0,5760,1.54
1780611626.556,1965,143,0,5760,1.54
1780611627.556,1965,143,0,5760,1.54
1780611628.556,1904,204,0,5760,1.54
1780611629.557,1965,204,0,5760,1.74
1780611630.557,1965,203,0,5760,1.74
1780611631.557,1965,203,0,5760,1.74
1780611632.557,1965,203,0,5760,1.74
1780611633.557,1965,203,0,5760,1.74
1780611634.557,1965,184,0,5760,1.76
1780611635.558,1965,185,0,5760,1.76
1780611636.558,1955,227,0,5760,1.76
1780611637.558,1965,227,0,5760,1.76
1780611638.558,1965,227,0,5760,1.76
1780611639.558,1965,227,0,5760,1.70
1780611640.559,1965,227,0,5760,1.70
1780611641.559,1965,227,0,5760,1.70
1780611642.559,1965,227,0,5760,1.70
1780611643.559,1965,227,0,5760,1.70
1780611644.559,1965,227,0,5760,1.64
1780611645.559,1965,227,0,5760,1.64
1780611646.560,1965,226,0,5760,1.64
1780611647.560,1965,226,0,5760,1.64
1780611648.560,1965,176,0,5760,1.64
1780611649.560,1965,176,0,5760,1.59
1780611650.560,1965,176,0,5760,1.59
1780611651.561,1965,176,0,5760,1.59
1780611652.561,1965,176,0,5760,1.59
