latency_s
1.297782
1.301945
1.300823
1.312055
1.322135
1.333982
1.334698
1.335289
1.341267
1.341946
1.340759
1.340198
1.352635
1.351769
1.458931
1.462010
1.459158
1.536426
1.534144
1.532236
1.573601
1.611405
1.613830
1.609493
1.578971
1.609813
1.611695
1.613030
1.610410
1.613596
1.616342
1.611047
1.611622
1.612981
1.579556
1.613530
1.611496
1.612805
1.611483
1.612108
1.579942
1.615095
1.610863
1.612749
1.614052
1.580504
1.611542
1.612113
1.613471
1.612684
1.614008
1.580574
1.614565
1.616479
1.617838
1.618099
1.584312
1.615341
1.615912
1.617273
1.583846
1.615694
1.618110
1.616017
1.011555
1.021448
1.023495
1.031836
1.147079
1.148673
1.142687
1.152625
1.153280
1.152843
1.159440
1.159747
1.089669
1.090350
1.205069
1.205505
1.096748
1.091439
1.095174
1.096808
1.041212
1.169488
1.169056
1.166568
1.170288
1.170205
1.234737
1.246400
1.247130
1.246647
1.245775
1.247065
1.248131
1.246986
1.245092
1.244814
1.246397
1.246344
1.248342
1.248719
1.250538
1.250436
1.250384
1.250333
1.245904
1.250333
1.250108
1.250062
1.246008
1.249976
1.249935
1.249430
1.249291
1.248927
1.248839
1.246552
1.248631
1.248483
1.247878
1.247652
1.247380
1.247325
1.247271
1.247218
1.009613
1.011133
1.011176
1.008925
1.022126
1.018345
1.020757
1.015305
1.023242
1.028580
1.029195
1.028995
1.020240
1.020246
1.016436
1.023694
1.024033
1.010229
1.016434
1.016922
1.106686
1.196324
1.116937
1.118242
1.146156
1.148150
1.229496
1.148691
1.148089
1.148031
1.147575
1.147935
1.158680
1.229212
1.229128
1.147935
1.148291
1.147843
1.230429
1.147393
1.172077
1.223294
1.226547
1.226499
1.227266
1.227301
1.227451
1.230820
1.230800
1.230093
1.230724
1.231071
1.231033
1.250507
1.251815
1.252605
1.253347
1.252617
1.251854
1.253286
1.251858
1.251812
1.251478
1.251311
1.009549
1.011735
1.011692
1.008833
1.009842
1.013890
1.019852
1.017888
1.017057
1.013110
1.021783
1.021862
1.011319
1.026126
1.023499
1.019680
1.020103
1.009575
1.010901
1.012356
1.008359
1.042735
1.048912
1.051476
1.026872
1.039848
1.039937
1.039875
1.059575
1.061264
1.062237
1.078016
1.078741
1.078690
1.078641
1.078590
1.078244
1.078196
1.078861
1.078818
1.053470
1.062855
1.076262
1.080148
1.107843
1.111669
1.082845
1.105878
1.083035
1.108808
1.105909
1.082976
1.108582
1.082879
1.105998
1.105818
1.108905
1.082880
1.084717
1.087446
1.087441
1.087298
1.087160
1.087382
1.008599
1.010234
1.012469
1.011148
1.007943
1.009395
1.015150
1.016876
1.018773
1.021168
1.021291
1.021329
1.009118
1.011853
1.014239
1.016881
1.018829
1.098066
1.088196
1.088855
1.009267
1.015217
1.018902
1.029323
1.023772
1.030862
1.039343
1.039300
1.034355
1.043836
1.042256
1.028096
1.039023
1.039132
1.039612
1.054655
1.054340
1.054860
1.055118
1.054933
1.054683
1.044914
1.049792
1.064026
1.034301
1.048650
1.049449
1.081288
1.080352
1.080277
1.080506
1.080460
1.099980
1.099931
1.103698
1.099918
1.104195
1.104162
1.104123
1.104085
1.100574
1.104094
1.104062
1.100570
1.008469
1.012366
1.010158
1.007309
1.008604
1.008869
1.011139
1.011156
1.014774
1.015381
1.014468
1.015908
1.008844
1.016517
1.016511
1.017421
1.019395
1.011598
1.015235
1.017854
1.008710
1.008676
1.008600
1.011366
1.011349
1.014228
1.015146
1.017138
1.018814
1.051944
1.053034
1.059978
1.049901
1.052636
1.052669
1.036710
1.045452
1.046808
1.046632
1.046582
1.047570
1.010890
1.016454
1.016470
1.029639
1.040144
1.062236
1.043536
1.134138
1.143141
1.143258
1.143820
1.163748
1.164484
1.093358
1.103822
1.164398
1.164327
1.163811
1.163736
1.164366
1.164311
1.130458
1.164312
1.164264
1.164214
1.106853
1.164216
1.008788
1.008764
1.012783
1.010544
1.009494
1.011796
1.012707
1.012724
1.008617
1.014766
1.013874
1.014926
1.015405
1.014019
1.016738
1.016740
1.008913
1.008655
1.009228
1.010393
1.010404
1.009497
1.010577
1.010593
1.008522
1.024291
1.024726
1.028767
1.036298
1.033339
1.038372
1.028436
1.038497
1.030564
1.035304
1.035673
1.035427
1.014004
1.014369
1.014819
1.008730
1.008237
1.021240
1.117659
1.062512
1.062640
1.064257
1.064516
1.038324
1.058273
1.058033
1.058720
1.059441
1.059571
1.059508
1.059749
1.058641
1.197387
1.198147
1.198075
1.198020
1.198407
1.198274
1.198141
1.172399
1.155142
1.134657
1.141634
1.111441
1.123932
1.078217
1.154021
1.176721
1.067491
1.125959
1.080199
1.067384
1.013255
1.012199
1.014159
1.010072
1.009510
1.009388
1.010469
1.010493
1.008648
1.010885
1.010893
1.007881
1.011592
1.013890
1.025257
1.038044
1.038658
1.038418
1.038553
1.039297
1.038993
1.042609
1.042544
1.042468
1.031075
1.029162
1.029165
1.017248
1.008450
1.008311
1.009521
1.012343
1.014258
1.020153
1.021493
1.158628
1.160271
1.165040
1.185899
1.172761
1.192305
1.199045
1.199150
1.198846
1.066290
1.066374
1.078606
1.079936
1.081392
1.081041
1.080988
1.069603
1.052597
1.053713
1.058635
1.059524
1.059648
1.059600
1.059549
1.073066
1.073491
1.073649
1.073518
1.073951
1.028506
1.022008
1.022350
1.069142
1.008661
1.010019
1.011418
1.011389
1.008194
1.010415
1.010402
1.008234
1.011048
1.011119
1.015575
1.033076
1.036157
1.036588
1.053013
1.053121
1.053692
1.042930
1.050647
1.042050
1.034715
1.054321
1.042227
1.054296
1.026574
1.007635
1.008702
1.008363
1.012318
1.011605
1.012202
1.015917
1.016166
1.019350
1.019913
1.017271
1.042896
1.044132
1.047850
1.047960
1.054559
1.055004
1.075471
1.069776
1.089533
1.075343
1.069227
1.093041
1.092725
1.095306
1.081274
1.079458
1.079284
1.079472
1.079295
1.066005
1.065234
1.065899
1.076120
1.076234
1.057556
1.052232
1.054836
1.021215
1.008917
1.008341
1.012042
1.012020
1.008782
1.011226
1.011226
1.008465
1.011393
1.011284
1.009345
1.021023
1.026720
1.030820
1.027266
1.028728
1.037167
1.037880
1.036669
1.036523
1.037326
1.033908
1.042473
1.042583
1.042536
1.024422
1.009039
1.008538
1.011877
1.010706
1.012364
1.012199
1.014776
1.016190
1.018856
1.016694
1.011950
1.011450
1.017990
1.018488
1.017137
1.017136
1.064016
1.082719
1.080996
1.081541
1.095244
1.078685
1.089293
1.088969
1.107288
1.089602
1.081769
1.081770
1.081353
1.081295
1.081599
1.098398
1.086972
1.065981
1.087763
1.086881
1.088176
1.087409
1.008491
1.008636
1.011005
1.011040
1.008289
1.011181
1.011189
1.008761
1.011700
1.011715
1.008578
1.009777
1.012011
1.009432
1.023980
1.025416
1.034722
1.036249
1.112217
1.108461
1.114860
1.119907
1.126264
1.120187
1.113333
1.119916
1.022473
1.008736
1.009507
1.011947
1.012294
1.009479
1.013392
1.015619
1.016291
1.014866
1.008772
1.010172
1.014863
1.016336
1.012325
1.013828
1.068607
1.060750
1.073812
1.073731
1.073658
1.099711
1.081581
1.087165
1.074034
1.073966
1.075818
1.076724
1.076339
1.093615
1.093284
1.093795
1.093753
1.076923
1.093757
1.076910
1.076712
1.076646
1.008338
1.008192
1.010618
1.010617
1.008540
1.012259
1.012976
1.010579
1.011559
1.011510
1.008499
1.008589
1.010466
1.010481
1.010208
1.013997
1.011583
1.011593
1.027583
1.029541
1.029538
1.025010
1.031149
1.039423
1.039812
1.039612
1.034639
1.016870
1.009237
1.011400
1.011375
1.011386
1.009422
1.010236
1.012049
1.013703
1.008683
1.008815
1.012833
1.015149
1.016250
1.014849
1.073939
1.082346
1.184787
1.189551
1.189726
1.189681
1.189450
1.189377
1.189830
1.191706
1.168183
1.167971
1.167177
1.168190
1.168009
1.168991
1.167477
1.167326
1.167283
1.167140
1.167791
1.167330
1.084503
1.061004
1.053477
1.087783
1.061731
1.136184
1.125476
1.099970
1.085816
1.090030
1.060734
1.015968
1.012045
1.012639
1.010978
1.011551
1.011123
1.011139
1.020894
1.024252
1.024193
1.024476
1.031210
1.019746
1.026242
1.031968
1.038289
1.038829
1.021113
1.017468
1.019830
1.010157
1.010365
1.013223
1.013070
1.013101
1.009295
1.007721
1.015332
1.016972
1.014733
1.016154
1.151819
1.144059
1.135353
1.130233
1.134059
1.131502
1.191966
1.191666
1.208740
1.210392
1.210315
1.210260
1.209995
1.209471
1.212207
1.210350
1.212187
1.209959
1.209914
1.212241
1.210208
1.212004
1.203507
1.207172
1.204245
1.203804
1.207112
1.097235
1.101284
1.204617
1.088546
1.101662
1.102089
1.204720
1.086391
1.218862
1.068231
1.063748
1.049864
1.051690
1.016555
1.014883
1.016384
1.084470
1.079288
1.087918
1.102247
1.114961
1.118863
1.081724
1.119199
1.095787
1.096250
1.009244
1.009435
1.014939
1.014209
1.014223
1.009120
1.008599
1.010018
1.011563
1.011080
1.011587
1.015231
1.015251
1.012642
1.024481
1.067206
1.069193
1.061113
1.061708
1.074917
1.083991
1.087688
1.087784
1.087722
1.087667
1.089545
1.087898
1.103143
1.103900
1.103764
1.103724
1.103682
1.104067
1.092585
1.092997
1.093601
1.092844
1.092777
1.092715
1.092817
1.092545
1.113315
1.094632
1.114179
1.094624
1.114188
1.113937
1.114734
1.099838
1.114548
1.099792
1.038087
1.038375
1.082154
1.029035
1.030898
1.017432
1.101441
1.120095
1.120282
1.120406
1.120257
1.120213
1.120568
1.027749
1.026411
1.020141
1.017682
1.015569
1.008876
1.008917
1.010201
1.012530
1.011030
1.013704
1.011203
1.012760
1.008796
1.009545
1.011278
1.011270
1.026900
1.037491
1.046668
1.057404
1.063462
1.086802
1.086690
1.103833
1.087589
1.119942
1.088133
1.120184
1.119865
1.103695
1.104151
1.120727
1.103954
1.113970
1.113989
1.113949
1.113903
1.114131
1.114082
1.115857
1.093897
1.093694
1.094775
1.044156
1.118637
1.118472
1.118426
1.096623
1.118767
1.118714
1.118662
1.090909
1.118661
1.021654
1.090876
1.096562
1.028151
1.019885
1.019769
1.040721
1.040485
1.047822
1.047962
1.047637
1.042087
1.031562
1.034010
1.029307
1.027103
1.020754
1.008675
1.012823
1.013354
1.011621
1.010474
1.010433
1.008359
1.010144
1.010776
1.010795
1.008515
1.008651
1.010774
1.010758
1.013388
1.061579
1.062118
1.070825
1.070400
1.054799
1.092996
1.093086
1.093238
1.093184
1.092953
1.092870
1.092810
1.170172
1.171507
1.171065
1.170655
1.169399
1.143207
1.170482
1.172184
1.171986
1.145800
1.145394
1.170361
1.170240
1.144650
1.138760
1.162475
1.162417
1.162663
1.162317
1.162142
1.162092
1.067861
1.067893
1.078226
1.104608
1.095363
1.073419
1.073502
1.072053
1.071803
1.076393
1.070953
1.070586
1.070749
1.077357
1.065487
1.065912
1.049693
1.047310
1.042193
1.040049
1.010767
1.010768
1.008731
1.008956
1.011118
1.011082
1.009160
1.009026
1.010050
1.010033
1.008241
1.022509
1.023447
1.102495
1.103054
1.102614
1.154836
1.157718
1.172281
1.173631
1.173049
1.172885
1.172842
1.084589
1.088092
1.101356
1.101457
1.102687
1.102653
1.103024
1.103020
1.102200
1.101951
1.121598
1.121552
1.121599
1.121759
1.134012
1.135349
1.135091
1.134676
1.135066
1.134663
1.134508
1.116570
1.130344
1.130261
1.129874
1.130120
1.098251
1.104167
1.098169
1.104034
1.119743
1.119735
1.119662
1.119450
1.112416
1.099776
1.112914
1.098649
1.099649
1.120221
1.111375
1.012061
1.012057
1.007829
1.009937
1.011026
1.011026
1.007941
1.009061
1.011484
1.011520
1.008315
1.088788
1.089325
1.012886
1.017016
1.017389
1.037345
1.036921
1.054089
1.053297
1.060174
1.059934
1.062239
1.060726
1.065197
1.063807
1.063900
1.064987
1.069663
1.070911
1.091230
1.092672
1.099039
1.083294
1.089653
1.089660
1.090123
1.073923
1.086241
1.090502
1.093991
1.094891
1.095071
1.094704
1.124969
1.124802
1.124793
1.069425
1.110112
1.105916
1.105817
1.105233
1.078491
1.078813
1.135645
1.105497
1.096576
1.096740
1.096350
1.096290
1.096243
1.096196
1.096761
1.096723
1.011749
1.011740
1.008194
1.008256
1.010966
1.010960
1.008757
1.008775
1.010278
1.010284
1.008413
1.017316
1.017410
1.011661
1.016914
1.016927
1.010783
1.010770
1.018323
1.018783
1.014616
1.023434
1.021065
1.013550
1.015024
1.016576
1.020127
1.021897
1.019634
1.020433
1.016416
1.019862
1.019471
1.023559
1.029128
1.032790
1.032916
1.029117
1.051361
1.047495
1.077135
1.076982
1.087924
1.058438
1.087342
1.087566
1.094450
1.106665
1.105124
1.095506
1.095443
1.105159
1.095269
1.105987
1.077531
1.106520
1.105897
1.095295
1.170807
1.171007
1.170964
1.170917
1.170718
1.170655
1.031360
1.029821
