t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780605847.120,1451,756,0,5952,7.65
1780605848.121,1965,756,0,6336,7.65
1780605849.121,1965,756,0,6336,7.65
1780605850.121,1965,756,0,6336,7.65
1780605851.122,1965,757,0,6336,7.65
1780605852.122,1965,757,0,6336,7.12
1780605853.122,1965,757,0,6336,7.12
1780605854.122,1965,757,0,6336,7.12
1780605855.122,1965,758,0,6336,7.12
1780605856.123,1965,758,0,6336,7.12
1780605857.123,1965,758,0,6336,6.63
1780605858.123,1965,755,0,6336,6.63
1780605859.123,1965,755,0,6336,6.63
1780605860.123,1965,755,0,6336,6.63
1780605861.123,1965,757,0,6336,6.63
1780605862.124,1965,757,0,6336,6.34
1780605863.124,1965,757,0,6336,6.34
1780605864.124,1965,757,0,6336,6.34
1780605865.124,1965,757,0,6336,6.34
1780605866.124,1965,501,0,6336,6.34
1780605867.124,1965,501,0,6336,5.83
1780605868.125,1965,492,0,6336,5.83
1780605869.125,1965,492,0,6336,5.83
1780605870.125,1965,492,0,6336,5.83
1780605871.125,1965,492,0,6336,5.83
1780605872.125,1965,492,0,6336,5.36
1780605873.126,1965,492,0,6336,5.36
1780605874.126,1965,432,0,6336,5.36
1780605875.126,1965,432,0,6336,5.36
1780605876.126,1965,434,0,6336,5.36
1780605877.126,1965,434,0,6336,4.93
1780605878.126,1965,434,0,6336,4.93
1780605879.127,1965,434,0,6336,4.93
1780605880.127,1965,433,0,6336,4.93
1780605881.127,1965,434,0,6336,4.93
1780605882.127,1965,434,0,6336,4.54
1780605883.127,1965,434,0,6336,4.54
1780605884.127,1965,434,0,6336,4.54
1780605885.128,1965,434,0,6336,4.54
1780605886.128,1965,433,0,6336,4.54
1780605887.128,1965,433,0,6336,4.25
1780605888.128,1965,433,0,6144,4.25
1780605889.128,1965,433,0,6144,4.25
1780605890.128,1965,429,0,6144,4.25
1780605891.129,1965,429,0,6144,4.25
1780605892.129,1965,427,0,6144,3.91
1780605893.129,1965,427,0,6144,3.91
1780605894.129,1965,426,0,6144,3.91
1780605895.129,1965,426,0,6144,3.91
1780605896.130,1965,426,0,6144,3.91
1780605897.130,1965,425,0,6144,3.76
1780605898.130,1965,425,0,6144,3.76
1780605899.130,1965,377,0,6144,3.76
1780605900.130,1965,377,0,6144,3.76
1780605901.130,1965,18,0,6144,3.76
1780605902.131,1965,18,0,6144,3.46
1780605903.131,1965,15,0,6144,3.46
1780605904.131,1965,15,0,6144,3.46
1780605905.131,1965,14,0,6144,3.46
1780605906.131,1965,14,0,6144,3.46
1780605907.132,1965,11,0,6144,3.18
1780605908.132,1965,11,0,6144,3.18
1780605909.132,1965,9,0,6144,3.18
1780605910.132,1965,10,0,6144,3.18
1780605911.132,1965,10,0,6144,3.18
1780605912.132,1965,11,0,6144,3.09
1780605913.133,1965,10,0,6144,3.09
1780605914.133,1965,10,0,6144,3.09
1780605915.133,1965,10,0,6144,3.09
1780605916.133,1965,10,0,6144,3.09
1780605917.133,1965,10,0,6144,2.84
1780605918.133,1965,10,0,6144,2.84
1780605919.134,1965,11,0,6144,2.84
1780605920.134,1965,11,0,6144,2.84
1780605921.134,1965,11,0,6144,2.84
1780605922.134,1965,11,0,6144,2.69
1780605923.134,1965,9,0,6144,2.69
1780605924.134,1965,9,0,6144,2.69
1780605925.135,1965,9,0,6144,2.69
1780605926.135,1965,9,0,6144,2.69
1780605927.135,1965,9,0,6144,2.47
1780605928.135,1965,9,0,6144,2.47
1780605929.135,1965,9,0,6144,2.47
1780605930.136,1965,10,0,6144,2.47
1780605931.136,1965,10,0,6144,2.47
1780605932.136,1965,10,0,6144,2.36
1780605933.136,1965,10,0,6144,2.36
1780605934.136,1965,10,0,6144,2.36
1780605935.136,1965,10,0,6144,2.36
1780605936.137,1965,10,0,6144,2.36
1780605937.137,1965,8,0,6144,2.17
1780605938.137,1965,8,0,6144,2.17
1780605939.137,1965,9,0,6144,2.17
1780605940.137,1965,9,0,6144,2.17
1780605941.137,1965,9,0,6144,2.17
1780605942.138,1965,8,0,6144,2.23
1780605943.138,1965,8,0,6144,2.23
1780605944.138,1965,8,0,6144,2.23
1780605945.138,1965,9,0,6144,2.23
1780605946.138,1965,9,0,6144,2.23
1780605947.138,1965,9,0,6144,2.06
1780605948.139,1965,9,0,6144,2.06
1780605949.139,1965,9,0,6144,2.06
1780605950.139,1965,9,0,6144,2.06
1780605951.139,1965,10,0,6144,2.06
1780605952.139,1965,11,0,6144,1.89
1780605953.140,1965,11,0,6144,1.89
1780605954.140,1965,12,0,6144,1.89
1780605955.140,1965,12,0,6144,1.89
1780605956.140,1965,12,0,6144,1.89
1780605957.140,1965,12,0,6144,1.90
1780605958.140,1965,12,0,6144,1.90
1780605959.141,1965,12,0,6144,1.90
1780605960.141,1965,12,0,6144,1.90
1780605961.141,1965,13,0,5952,1.90
1780605962.141,1965,13,0,5952,1.91
1780605963.141,1965,13,0,5952,1.91
1780605964.142,1965,12,0,5952,1.91
1780605965.142,1965,12,0,5952,1.91
1780605966.142,1965,12,0,5952,1.91
1780605967.142,1965,12,0,5952,1.83
1780605968.142,1965,12,0,5952,1.83
1780605969.142,1965,12,0,5952,1.83
1780605970.143,1965,11,0,5952,1.83
1780605971.143,1965,12,0,5952,1.83
1780605972.143,1965,11,0,5952,1.69
1780605973.143,1965,11,0,5760,1.69
1780605974.143,1965,11,0,5760,1.69
1780605975.143,1965,12,0,5760,1.69
1780605976.144,1965,12,0,5760,1.69
1780605977.144,1965,12,0,5760,1.63
1780605978.144,1965,11,0,5760,1.63
1780605979.144,1965,12,0,5760,1.63
1780605980.144,1965,11,0,5760,1.63
1780605981.144,1965,11,0,5760,1.63
1780605982.144,1965,11,0,5760,1.58
1780605983.145,1965,11,0,5760,1.58
1780605984.145,1965,11,0,5760,1.58
1780605985.145,1965,11,0,5760,1.58
1780605986.145,1965,11,0,5760,1.58
1780605987.145,1965,11,0,5760,1.45
1780605988.145,1965,11,0,5760,1.45
1780605989.146,1965,11,0,5760,1.45
1780605990.146,1965,11,0,5760,1.45
1780605991.146,1965,10,0,5760,1.45
1780605992.146,1965,10,0,5760,1.34
1780605993.146,1965,10,0,5760,1.34
1780605994.146,1965,10,0,5760,1.34
1780605995.147,1965,10,0,5760,1.34
1780605996.147,1965,10,0,5760,1.34
1780605997.147,1965,9,0,5760,1.31
1780605998.147,1965,10,0,5760,1.31
1780605999.147,1965,10,0,5760,1.31
1780606000.147,1965,10,0,5760,1.31
1780606001.148,1965,10,0,5760,1.31
1780606002.148,1965,10,0,5760,1.29
1780606003.148,1965,10,0,5760,1.29
1780606004.148,1965,10,0,5760,1.29
1780606005.148,1965,11,0,5760,1.29
1780606006.148,1965,11,0,5760,1.29
1780606007.149,1965,10,0,5760,1.18
1780606008.149,1965,10,0,5952,1.18
