t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780612272.971,1449,485,0,6144,1.38
1780612273.972,9341,486,0,14016,1.38
1780612274.972,18397,485,0,22848,1.35
1780612275.972,30055,485,0,34560,1.35
1780612276.972,34221,424,0,38592,1.35
1780612277.972,34221,425,0,38592,1.35
1780612278.973,34221,425,0,38592,1.35
1780612279.973,34221,425,0,38592,1.32
1780612280.973,34221,424,0,38592,1.32
1780612281.973,34221,424,0,38592,1.32
1780612282.973,34221,425,0,38592,1.32
1780612283.974,34221,425,0,38592,1.32
1780612284.974,34221,425,0,38592,1.29
1780612285.974,34223,425,0,38592,1.29
1780612286.974,34239,425,0,38592,1.29
1780612287.975,34239,425,0,38784,1.29
1780612288.975,34295,425,0,41856,1.29
1780612289.975,34295,425,0,46080,1.27
1780612290.975,34295,425,0,47040,1.27
1780612291.975,34295,425,0,47040,1.27
1780612292.976,34295,425,0,50496,1.27
1780612293.976,34295,425,0,54336,1.27
1780612294.976,56920,425,0,61632,1.25
1780612295.976,59309,425,0,61632,1.25
1780612296.977,59310,426,0,61632,1.25
1780612297.977,59659,426,0,61632,1.25
1780612298.977,59663,426,0,61824,1.25
1780612299.977,59663,426,0,61824,1.31
1780612300.977,59907,505,0,64704,1.31
1780612301.978,68440,505,0,68352,1.31
1780612302.978,69419,505,0,70848,1.31
1780612303.978,73078,534,2,73152,1.31
1780612304.978,72999,570,1,73152,1.36
1780612305.978,72567,1052,2,72768,1.36
1780612306.979,66211,7355,3,66624,1.36
1780612307.979,65134,8455,52,66432,1.36
1780612308.979,64837,8754,0,67008,1.36
1780612309.979,66581,8768,0,67776,1.41
1780612310.980,60043,10184,1,60480,1.41
1780612311.980,59963,10240,0,62208,1.41
1780612312.980,60268,10545,46,63168,1.41
1780612313.980,59652,11509,50,62976,1.41
1780612314.980,59546,12235,0,62208,1.46
1780612315.981,57570,13119,11,61056,1.46
1780612316.981,57109,14133,48,58752,1.46
1780612317.981,54718,14806,0,57600,1.46
1780612318.981,54543,14806,0,57792,1.46
1780612319.981,55162,14805,0,57984,1.50
1780612320.982,55699,14805,0,58176,1.50
1780612321.982,55682,14805,0,58176,1.50
1780612322.982,55493,14939,0,58176,1.50
1780612323.982,55188,15532,0,57600,1.50
1780612324.983,55286,15742,0,57792,1.62
1780612325.983,55019,15279,0,57792,1.62
1780612326.983,55019,15279,0,57792,1.62
1780612327.983,54990,15278,0,57792,1.62
1780612328.983,55069,15278,0,57792,1.62
1780612329.984,54960,15347,0,57792,1.66
1780612330.984,54854,15417,0,57600,1.66
1780612331.984,54705,15475,2,57600,1.66
1780612332.984,54613,15510,1,57600,1.66
1780612333.985,54277,15866,0,57216,1.66
1780612334.985,53821,15850,2,56832,1.68
1780612335.985,53601,15881,3,56832,1.68
1780612336.985,53575,15890,2,56640,1.68
1780612337.986,53534,15930,1,56640,1.68
1780612338.986,53495,15969,2,56640,1.68
1780612339.986,53455,16009,2,56832,1.63
1780612340.986,53734,15940,2,56640,1.63
1780612341.987,53287,16066,0,56256,1.63
1780612342.987,53413,15995,0,56064,1.63
1780612343.987,53439,15976,0,56064,1.63
1780612344.987,53439,15976,0,56064,1.66
1780612345.988,53438,15976,0,56064,1.66
1780612346.988,53416,15979,0,56064,1.66
1780612347.988,53546,15916,0,56064,1.66
1780612348.988,53562,15914,0,56064,1.66
1780612349.988,53681,15872,0,56256,1.69
1780612350.989,53643,15872,0,56256,1.69
1780612351.989,53798,15839,0,56256,1.69
1780612352.989,53799,15839,0,56256,1.69
1780612353.989,53808,15839,0,56256,1.69
1780612354.990,53755,15883,0,56256,1.79
1780612355.990,53720,15883,0,56256,1.79
1780612356.990,53170,16130,0,56064,1.79
1780612357.990,53009,16108,0,55488,1.79
1780612358.991,52978,16113,0,55680,1.79
1780612359.991,53217,16032,33,55680,1.89
1780612360.991,53114,16053,0,55680,1.89
1780612361.991,53105,16054,0,55680,1.89
1780612362.992,52973,15975,6,55680,1.89
1780612363.992,52907,16023,1,55680,1.89
1780612364.992,52821,16010,0,55488,1.90
1780612365.992,52846,15986,0,55488,1.90
1780612366.993,53095,15877,0,55488,1.90
1780612367.993,53148,15860,0,55488,1.90
1780612368.993,53283,15811,0,55488,1.90
1780612369.993,53611,15722,0,55488,1.99
1780612370.994,53749,15652,0,55680,1.99
1780612371.994,53795,15652,0,55680,1.99
1780612372.994,53803,6336,0,55680,1.99
1780612373.995,53829,6336,0,55680,1.99
1780612374.995,53940,6327,0,55872,2.15
1780612375.995,53896,6366,0,55872,2.15
1780612376.995,53901,5293,0,56064,2.15
1780612377.996,53949,5293,0,56064,2.15
1780612378.996,53755,2454,0,56064,2.15
1780612379.996,53624,2492,0,56256,2.22
1780612380.996,53658,2140,0,56256,2.22
1780612381.997,53616,2151,0,56256,2.22
1780612382.997,53530,2164,0,56256,2.22
1780612383.997,53582,2164,0,56256,2.22
