t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610785.489,140.1,12,0.0,0.00
1780610785.629,161.5,11,93.1,0.00
1780610785.757,173.4,74,85.8,266.72
1780610785.857,173.7,74,0.0,0.64
1780610785.957,173.7,74,0.0,0.64
1780610786.058,173.7,74,0.0,0.64
1780610786.158,173.7,74,0.0,0.64
1780610786.258,173.7,74,0.0,0.64
1780610786.358,173.7,74,0.0,0.64
1780610786.458,173.7,74,0.0,0.64
1780610786.558,173.7,74,0.0,0.64
1780610786.658,173.7,74,0.0,0.64
1780610786.758,173.7,74,0.0,0.64
1780610786.859,173.7,74,0.0,0.64
1780610786.959,183.5,74,10.0,0.64
1780610787.059,183.5,74,0.0,0.64
1780610787.159,183.5,74,0.0,0.64
1780610787.261,191.0,74,9.8,0.64
1780610787.364,191.0,74,9.7,10.35
1780610787.464,191.0,74,0.0,10.35
1780610787.565,191.0,74,0.0,10.35
1780610787.665,191.0,74,0.0,10.35
1780610787.765,191.0,74,0.0,10.35
1780610787.865,191.0,74,0.0,10.35
1780610787.965,191.0,74,0.0,10.35
1780610788.065,191.0,74,0.0,10.35
1780610788.165,191.0,74,0.0,10.35
1780610788.266,191.0,74,0.0,10.35
1780610788.366,191.0,74,0.0,10.35
1780610788.466,191.0,74,0.0,10.35
1780610788.566,191.0,74,0.0,10.35
1780610788.666,193.6,74,30.0,10.35
1780610788.766,193.6,74,0.0,10.35
1780610788.866,193.6,74,0.0,10.35
1780610788.966,193.6,74,0.0,10.35
1780610789.067,193.6,74,0.0,10.35
1780610789.167,193.6,74,0.0,10.35
1780610789.267,193.6,74,0.0,10.35
1780610789.367,193.6,74,0.0,10.35
1780610789.467,193.6,74,0.0,10.35
1780610789.567,193.6,74,0.0,10.35
1780610789.667,193.6,74,10.0,10.35
1780610789.768,193.6,74,0.0,10.35
1780610789.868,193.6,74,0.0,10.35
1780610789.968,193.6,74,0.0,10.35
1780610790.068,193.6,74,0.0,10.35
1780610790.168,193.6,74,10.0,10.35
1780610790.268,193.6,74,0.0,10.35
1780610790.368,193.6,74,0.0,10.35
1780610790.469,194.8,74,30.0,10.35
1780610790.569,194.8,74,0.0,10.35
1780610790.669,194.8,74,0.0,10.35
1780610790.769,194.8,74,0.0,10.35
1780610790.869,194.8,74,0.0,10.35
1780610790.969,194.8,74,0.0,10.35
1780610791.069,194.8,74,0.0,10.35
1780610791.169,194.8,74,0.0,10.35
1780610791.270,199.4,74,30.0,10.35
1780610791.370,199.6,74,39.9,10.35
1780610791.470,200.4,74,10.0,10.35
1780610791.570,200.4,74,0.0,10.35
1780610791.670,200.4,74,0.0,10.35
1780610791.770,200.4,74,0.0,10.35
1780610791.870,200.4,74,0.0,10.35
1780610791.971,200.4,74,0.0,10.35
1780610792.071,200.4,74,0.0,10.35
1780610792.171,200.4,74,0.0,10.35
1780610792.271,200.4,74,10.0,1.22
1780610792.371,200.4,74,0.0,1.22
1780610792.471,200.4,74,0.0,1.22
1780610792.572,200.9,74,20.0,1.22
1780610792.672,200.9,74,0.0,1.22
1780610792.773,201.4,74,19.7,1.22
1780610792.873,201.4,74,10.0,1.22
1780610792.973,201.4,74,0.0,1.22
1780610793.074,202.2,74,39.9,1.22
1780610793.177,202.4,74,28.9,1.22
1780610793.278,202.5,74,0.0,1.22
1780610793.378,202.5,74,0.0,1.22
1780610793.478,202.5,74,0.0,1.22
1780610793.578,202.5,74,0.0,1.22
1780610793.678,202.5,74,0.0,1.22
1780610793.778,202.5,74,0.0,0.95
1780610793.878,202.8,74,20.0,0.95
1780610793.979,202.8,74,0.0,0.95
1780610794.079,202.8,74,0.0,0.95
1780610794.179,202.8,74,0.0,0.95
1780610794.279,202.8,74,0.0,0.95
1780610794.379,203.1,74,10.0,0.95
1780610794.479,203.1,74,0.0,0.95
1780610794.579,203.1,74,0.0,0.95
1780610794.679,203.1,74,0.0,0.95
1780610794.780,203.1,74,0.0,0.95
1780610794.880,203.4,74,30.0,0.95
1780610794.980,203.4,74,0.0,0.95
1780610795.080,203.4,74,0.0,0.95
1780610795.180,203.4,74,0.0,0.95
1780610795.280,203.4,74,0.0,0.95
1780610795.380,203.4,74,0.0,0.95
1780610795.481,203.4,74,0.0,0.95
1780610795.581,203.4,74,0.0,0.95
1780610795.683,203.5,74,19.6,0.95
1780610795.786,203.5,74,19.5,1.22
1780610795.886,203.5,74,0.0,1.22
1780610795.986,203.5,74,0.0,1.22
1780610796.086,203.5,74,0.0,1.22
1780610796.186,203.5,74,0.0,1.22
1780610796.287,203.5,74,0.0,1.22
1780610796.387,203.5,74,0.0,1.22
1780610796.487,203.5,74,0.0,1.22
1780610796.587,203.5,74,0.0,1.22
1780610796.687,203.5,74,0.0,1.22
1780610796.787,203.5,74,10.0,1.22
1780610796.887,204.6,74,39.9,17.42
1780610796.988,204.6,74,0.0,17.42
1780610797.088,204.6,74,0.0,17.42
1780610797.188,204.6,74,0.0,17.42
1780610797.288,204.6,74,0.0,17.42
1780610797.388,204.6,74,0.0,17.42
1780610797.488,204.6,74,0.0,17.42
1780610797.589,204.6,74,0.0,17.42
1780610797.689,204.6,74,0.0,17.42
1780610797.789,204.6,74,0.0,17.42
1780610797.889,204.6,74,0.0,17.42
1780610797.989,204.6,74,0.0,17.42
1780610798.089,205.0,74,10.0,17.42
1780610798.189,205.0,74,0.0,17.42
1780610798.290,205.0,74,0.0,17.42
1780610798.390,205.0,74,0.0,17.42
1780610798.491,209.4,74,39.3,17.42
1780610798.592,179.3,74,20.0,17.42
1780610798.692,179.3,74,0.0,17.42
1780610798.792,188.6,74,20.0,17.42
1780610798.892,189.1,74,10.0,17.42
1780610798.992,189.1,74,0.0,17.42
1780610799.092,189.1,74,0.0,17.42
1780610799.193,189.1,74,0.0,17.42
1780610799.293,189.1,74,0.0,17.42
1780610799.393,189.1,74,0.0,17.42
1780610799.493,189.1,74,0.0,17.42
1780610799.593,189.1,74,0.0,17.42
1780610799.693,189.1,74,0.0,17.42
1780610799.793,189.1,74,0.0,17.42
1780610799.893,199.9,74,39.9,17.42
1780610799.994,199.9,74,0.0,17.42
1780610800.094,199.9,74,0.0,17.42
1780610800.194,199.9,74,0.0,17.42
1780610800.294,199.9,74,0.0,17.42
1780610800.394,202.4,74,20.0,17.42
1780610800.494,202.4,74,0.0,17.42
1780610800.594,202.4,74,0.0,17.42
1780610800.695,202.4,74,10.0,17.42
1780610800.795,202.4,74,0.0,17.42
1780610800.895,202.4,74,0.0,17.42
1780610800.995,202.4,74,0.0,17.42
1780610801.095,202.4,74,0.0,17.42
1780610801.195,202.6,74,20.0,17.42
1780610801.295,202.6,74,0.0,17.42
1780610801.396,202.6,74,0.0,17.42
1780610801.496,202.6,74,0.0,17.42
1780610801.596,202.6,74,0.0,17.42
1780610801.696,203.1,74,29.9,17.42
1780610801.796,203.1,74,10.0,17.42
