t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610785.558,1449,730,0,6528,1.53
1780610786.559,1965,729,0,6720,1.53
1780610787.559,1965,729,0,6720,1.53
1780610788.559,1965,729,0,6720,1.49
1780610789.560,1965,729,0,6720,1.49
1780610790.560,1965,730,0,6720,1.49
1780610791.560,1965,730,0,6720,1.49
1780610792.560,1965,730,0,6720,1.49
1780610793.560,1943,741,0,6720,1.53
1780610794.561,1943,741,0,6720,1.53
1780610795.561,1943,741,0,6720,1.53
1780610796.561,1943,742,0,6720,1.53
1780610797.561,1943,742,0,6720,1.53
1780610798.561,1943,742,0,6720,1.49
1780610799.561,1943,742,0,6720,1.49
1780610800.562,1925,751,0,6720,1.49
1780610801.562,1925,752,0,6720,1.49
1780610802.562,1925,518,0,6720,1.49
1780610803.562,1925,518,0,6720,1.53
1780610804.562,1925,510,0,6720,1.53
1780610805.562,1925,511,0,6720,1.53
1780610806.563,1925,510,0,6720,1.53
1780610807.563,1925,510,0,6720,1.53
1780610808.563,1925,510,0,6720,1.57
1780610809.563,1925,510,0,6720,1.57
1780610810.563,1925,510,0,6720,1.57
1780610811.564,1925,449,0,6720,1.57
1780610812.564,1925,449,0,6720,1.57
1780610813.564,1925,449,0,6720,1.60
1780610814.564,1925,449,0,6720,1.60
1780610815.564,1925,449,0,6912,1.60
1780610816.564,1925,449,0,6912,1.60
1780610817.565,1925,448,0,6912,1.60
1780610818.565,1933,448,0,6912,1.63
1780610819.565,1933,448,0,6912,1.63
1780610820.565,1933,448,0,6912,1.63
1780610821.565,1933,448,0,6912,1.63
1780610822.566,1933,448,0,6912,1.63
1780610823.566,1933,447,0,6912,1.74
1780610824.566,1933,447,0,6912,1.74
1780610825.566,1933,448,0,6912,1.74
1780610826.566,1933,448,0,6912,1.74
1780610827.567,1933,448,0,6912,1.74
1780610828.567,1933,449,0,6912,1.68
1780610829.567,1933,445,0,6912,1.68
1780610830.567,1933,446,0,6912,1.68
1780610831.567,1933,445,0,6912,1.68
1780610832.568,1933,445,0,6912,1.68
1780610833.568,1953,444,0,6912,1.79
1780610834.568,1953,444,0,6912,1.79
1780610835.568,1953,444,0,6912,1.79
1780610836.568,1953,444,0,6912,1.79
1780610837.569,1953,318,0,6912,1.79
1780610838.569,1953,318,0,6912,1.73
1780610839.569,1939,54,0,6912,1.73
1780610840.569,1919,57,0,6912,1.73
1780610841.569,1919,53,0,6912,1.73
1780610842.570,1919,53,0,6912,1.73
1780610843.570,1919,50,0,6912,1.67
1780610844.570,1919,51,0,6912,1.67
1780610845.570,1919,52,0,6912,1.67
1780610846.570,1919,52,0,6912,1.67
1780610847.570,1919,50,0,6912,1.67
1780610848.571,1919,50,0,6912,1.69
1780610849.571,1919,50,0,6912,1.69
1780610850.571,1919,50,0,6912,1.69
1780610851.571,1919,49,0,6912,1.69
1780610852.571,1919,49,0,6912,1.69
1780610853.571,1919,49,0,6912,1.64
1780610854.572,1919,38,0,6912,1.64
1780610855.572,1919,38,0,6912,1.64
1780610856.572,1919,38,0,6912,1.64
1780610857.572,1919,38,0,6912,1.64
1780610858.572,1919,37,0,6912,1.75
1780610859.572,1919,37,0,6912,1.75
1780610860.573,1919,37,0,6912,1.75
1780610861.573,1919,37,0,6912,1.75
1780610862.573,1919,27,0,6912,1.75
1780610863.573,1919,27,0,6912,1.77
1780610864.573,1919,28,0,6912,1.77
1780610865.573,1919,29,0,6912,1.77
1780610866.574,1919,27,0,6912,1.77
1780610867.574,1919,27,0,6912,1.77
1780610868.574,1919,26,0,6912,1.87
1780610869.574,1965,26,0,6912,1.87
1780610870.574,1965,26,0,6912,1.87
1780610871.575,1965,26,0,6912,1.87
1780610872.575,1965,26,0,6912,1.87
1780610873.575,1965,26,0,6912,1.80
1780610874.575,1939,39,0,6912,1.80
1780610875.575,1925,46,0,7104,1.80
1780610876.576,1925,46,0,7104,1.80
1780610877.576,1925,46,0,7104,1.80
1780610878.576,1925,46,0,7104,1.81
1780610879.576,1925,47,0,7104,1.81
1780610880.577,1927,47,0,7296,1.81
1780610881.577,1926,47,0,7296,1.81
1780610882.577,1925,47,0,7296,1.81
1780610883.577,1925,47,0,7296,1.83
1780610884.577,1925,48,0,7296,1.83
1780610885.577,1925,48,0,7296,1.83
1780610886.578,1925,48,0,7296,1.83
1780610887.578,1925,48,0,7296,1.83
1780610888.578,1925,48,0,7296,1.84
1780610889.578,1925,48,0,7296,1.84
1780610890.578,1925,48,0,7296,1.84
1780610891.579,1925,48,0,7296,1.84
1780610892.579,1925,48,0,7296,1.84
1780610893.579,1925,48,0,7296,1.94
1780610894.579,1925,48,0,7296,1.94
1780610895.579,1925,49,0,7296,1.94
1780610896.580,1925,49,0,7296,1.94
1780610897.580,1925,48,0,7296,1.94
1780610898.580,1925,48,0,7296,1.86
1780610899.580,1925,47,0,7296,1.86
1780610900.581,1925,47,0,7296,1.86
1780610901.581,1925,30,0,7296,1.86
1780610902.581,1945,30,0,7296,1.86
1780610903.581,1945,30,0,7296,1.87
1780610904.581,1945,30,0,7296,1.87
1780610905.582,1945,28,0,7296,1.87
1780610906.582,1945,28,0,7296,1.87
1780610907.582,1945,28,0,7296,1.87
1780610908.583,1945,28,0,7296,1.88
1780610909.583,1945,28,0,7296,1.88
1780610910.583,1945,28,0,7296,1.88
1780610911.583,1955,28,0,7296,1.88
1780610912.584,1955,28,0,7296,1.88
1780610913.584,1955,28,0,7296,1.97
1780610914.584,1955,28,0,7296,1.97
1780610915.585,1955,28,0,7296,1.97
1780610916.585,1955,28,0,7296,1.97
1780610917.585,1955,28,0,7296,1.97
1780610918.585,1955,28,0,7296,1.97
1780610919.586,1955,29,0,7296,1.97
1780610920.586,1955,29,0,7296,1.97
1780610921.586,1955,30,0,7296,1.97
1780610922.587,1955,30,0,7296,1.97
1780610923.587,1955,30,0,7296,1.98
1780610924.587,1955,30,0,7296,1.98
1780610925.587,1955,28,0,7296,1.98
1780610926.587,1951,32,0,7296,1.98
1780610927.588,1947,33,0,7296,1.98
1780610928.588,1947,33,0,7296,1.90
1780610929.588,1947,33,0,7296,1.90
1780610930.588,1947,33,0,7296,1.90
1780610931.589,1947,33,0,7296,1.90
1780610932.589,1947,33,0,7296,1.90
1780610933.589,1947,33,0,7296,1.83
1780610934.590,1947,33,0,7296,1.83
1780610935.590,1947,14,0,7296,1.83
1780610936.590,1947,14,0,7296,1.83
1780610937.590,1947,14,0,7296,1.83
1780610938.590,1947,14,0,7296,1.84
1780610939.591,1947,14,0,7296,1.84
1780610940.591,1947,13,0,7296,1.84
1780610941.591,1947,13,0,7296,1.84
1780610942.591,1947,13,0,7296,1.84
1780610943.591,1947,13,0,7296,1.93
1780610944.592,1947,13,0,7296,1.93
1780610945.592,1947,14,0,7296,1.93
1780610946.592,1947,13,0,7296,1.93
1780610947.592,1947,13,0,7296,1.93
1780610948.592,1947,12,0,7296,1.86
1780610949.593,1947,13,0,7296,1.86
1780610950.593,1947,12,0,7296,1.86
1780610951.593,1947,12,0,7296,1.86
1780610952.593,1947,11,0,7296,1.86
1780610953.593,1947,12,0,7296,1.87
1780610954.594,1947,12,0,7296,1.87
1780610955.594,1947,12,0,7296,1.87
1780610956.594,1947,11,0,7296,1.87
1780610957.594,1947,11,0,7296,1.87
1780610958.594,1947,12,0,7296,1.80
