t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610737.340,1469,1234,0,7296,2.03
1780610738.341,4951,1229,0,9600,2.02
1780610739.341,5565,1222,0,10176,2.02
1780610740.341,5565,1222,0,10176,2.02
1780610741.341,5565,1218,0,10368,2.02
1780610742.342,5571,1218,0,10368,2.02
1780610743.342,4997,1424,0,10368,2.26
1780610744.342,5003,1424,0,10560,2.26
1780610745.342,5029,1388,0,10560,2.26
1780610746.343,5049,1388,0,10560,2.26
1780610747.343,4987,794,0,10560,2.26
1780610748.343,4809,884,0,10560,2.40
1780610749.343,4913,880,0,10560,2.40
1780610750.344,4981,880,0,10560,2.40
1780610751.344,4997,885,0,10560,2.40
1780610752.344,4999,885,0,10560,2.40
1780610753.344,4963,903,0,10560,2.69
1780610754.344,4963,903,0,10560,2.69
1780610755.345,5075,903,37,10560,2.69
1780610756.345,4903,1014,0,10560,2.69
1780610757.345,4895,1015,0,10368,2.69
1780610758.345,4495,1189,0,10176,2.80
1780610759.346,4503,1128,0,10176,2.80
1780610760.346,4586,1128,0,10176,2.80
1780610761.346,4287,1260,0,9984,2.80
1780610762.346,4237,1275,0,9984,2.80
1780610763.347,4389,1277,0,9984,2.97
1780610764.347,4381,1281,0,9984,2.97
1780610765.347,4435,1303,0,9984,2.97
1780610766.347,4487,1303,0,9984,2.97
1780610767.348,4603,1302,0,9984,2.97
1780610768.348,4627,1303,0,9984,3.14
1780610769.348,4627,1303,0,9984,3.14
1780610770.348,4647,1319,0,10176,3.14
1780610771.348,4567,1347,0,10176,3.14
1780610772.349,4567,1347,0,10176,3.14
1780610773.349,4581,1347,0,10176,3.28
1780610774.349,4655,1348,0,10176,3.28
1780610775.349,4619,1384,0,10176,3.28
1780610776.350,4565,1393,0,10176,3.28
1780610777.350,4481,1435,0,10176,3.28
1780610778.350,4481,1435,0,10176,3.58
1780610779.350,4491,1433,0,10176,3.58
1780610780.350,4485,1433,0,10176,3.58
1780610781.351,4463,1447,0,10176,3.58
1780610782.351,4359,1480,0,10176,3.58
1780610783.351,4377,1480,0,10176,3.70
1780610784.352,4403,1488,0,10176,3.70
1780610785.352,4433,1488,0,10176,3.70
1780610786.352,4433,1487,0,10176,3.70
1780610787.352,4417,1498,0,10176,3.70
1780610788.352,4469,1355,0,10176,3.80
1780610789.353,4541,1355,0,10176,3.80
1780610790.353,4643,1090,0,10176,3.80
1780610791.353,4703,1084,0,10176,3.80
1780610792.354,4709,1078,0,10176,3.80
1780610793.354,4709,1078,0,10176,3.82
1780610794.354,4637,1149,0,10176,3.82
1780610795.354,4733,1149,0,10176,3.82
1780610796.354,4723,1167,0,10176,3.82
1780610797.355,4707,1181,0,10176,3.82
1780610798.355,4693,1180,0,10176,3.91
1780610799.355,4563,1243,0,10176,3.91
1780610800.355,4497,1275,0,10176,3.91
1780610801.356,4461,1310,0,10176,3.91
1780610802.356,4237,1394,0,10176,3.91
1780610803.356,4275,1394,0,10176,4.00
1780610804.356,4495,1121,0,10176,4.00
1780610805.357,4659,1122,0,10176,4.00
1780610806.357,4839,1121,0,10368,4.00
1780610807.357,4973,1121,0,10368,4.00
1780610808.357,4997,1061,0,10560,3.92
1780610809.358,5165,1061,0,10752,3.92
1780610810.358,5165,1001,0,10752,3.92
1780610811.358,5295,1024,0,10944,3.92
1780610812.358,5175,1071,0,11136,3.92
1780610813.359,5128,1096,0,11136,4.01
1780610814.359,4967,1068,0,11136,4.01
1780610815.359,5031,1068,0,11136,4.01
1780610816.359,5031,957,0,11136,4.01
1780610817.360,4828,1150,0,11136,4.01
1780610818.360,4685,1011,0,11136,4.01
1780610819.360,4675,1021,0,11136,4.01
1780610820.360,4681,1022,0,11136,4.01
1780610821.361,4707,1052,0,11136,4.01
1780610822.361,4544,1069,1,10944,4.01
1780610823.361,4439,1100,0,10752,3.92
1780610824.361,4423,1100,0,10752,3.92
1780610825.361,4479,1100,0,10560,3.92
1780610826.362,4413,1144,0,10560,3.92
1780610827.362,4086,1307,0,10368,3.92
1780610828.362,4303,1307,0,10368,3.93
1780610829.363,4219,1374,0,10368,3.93
1780610830.363,4377,1375,0,10368,3.93
1780610831.363,4409,1359,0,10368,3.93
1780610832.363,4551,1359,0,10368,3.93
1780610833.364,4617,1331,0,10368,3.94
1780610834.364,4639,1331,0,10368,3.94
