t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610608.030,131.8,37,0.0,0.00
1780610609.030,134.4,37,1.0,0.00
1780610610.031,134.4,37,0.0,0.00
1780610611.031,134.4,37,0.0,0.00
1780610612.031,134.4,37,1.0,0.00
1780610613.032,134.4,37,0.0,0.00
1780610614.032,134.4,37,1.0,0.00
1780610615.032,134.4,37,0.0,0.00
1780610616.032,134.5,37,0.0,0.00
1780610617.033,134.5,37,0.0,0.00
1780610618.033,134.5,37,0.0,0.00
1780610619.033,134.5,37,1.0,0.00
1780610620.033,134.5,37,1.0,0.00
1780610621.034,134.5,37,0.0,0.00
1780610622.034,134.5,37,1.0,0.00
1780610623.034,134.5,37,0.0,0.00
1780610624.034,134.5,37,0.0,0.00
1780610625.035,134.5,37,0.0,0.00
1780610626.035,134.5,37,1.0,0.00
1780610627.035,134.5,37,0.0,0.00
1780610628.035,134.5,37,0.0,0.00
1780610629.035,134.5,37,0.0,0.00
1780610630.036,134.5,37,1.0,0.00
1780610631.036,134.5,37,0.0,0.00
1780610632.036,134.5,37,0.0,0.00
1780610633.037,134.5,37,1.0,0.00
1780610634.037,134.5,37,0.0,0.00
1780610635.037,134.5,37,0.0,0.00
1780610636.037,134.5,37,0.0,0.00
1780610637.038,134.5,37,1.0,0.00
1780610638.038,134.5,37,0.0,0.00
