t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610585.608,131.9,10,0.0,0.00
1780610585.708,132.8,74,19.8,100.67
1780610585.808,132.8,74,0.0,0.13
1780610585.909,132.8,74,0.0,0.13
1780610586.009,132.8,74,0.0,0.13
1780610586.109,132.8,74,0.0,0.13
1780610586.209,132.8,74,0.0,0.13
1780610586.309,136.6,74,10.0,0.92
1780610586.410,137.6,74,10.0,0.92
1780610586.510,137.6,74,0.0,0.92
1780610586.610,137.6,74,0.0,0.92
1780610586.710,138.5,74,0.0,0.92
1780610586.810,138.5,74,0.0,0.92
1780610586.910,138.5,74,0.0,0.92
1780610587.010,138.5,74,0.0,0.92
1780610587.111,138.5,74,10.0,0.92
1780610587.212,139.5,74,0.0,2.88
1780610587.312,139.5,74,0.0,2.88
1780610587.413,140.5,74,20.0,2.88
1780610587.513,140.5,74,0.0,2.88
1780610587.613,140.5,74,0.0,2.88
1780610587.713,141.5,74,10.0,2.88
1780610587.813,141.5,74,0.0,2.88
1780610587.913,141.5,74,0.0,2.88
1780610588.014,142.5,74,0.0,2.88
1780610588.114,142.5,74,0.0,2.88
1780610588.214,142.5,74,0.0,2.88
1780610588.314,142.5,74,20.0,2.88
1780610588.414,142.5,74,0.0,2.88
1780610588.514,142.5,74,0.0,2.88
1780610588.615,142.5,74,0.0,2.88
1780610588.715,142.5,74,0.0,2.88
1780610588.815,142.5,74,0.0,2.88
1780610588.915,142.5,74,0.0,2.88
1780610589.015,142.5,74,10.0,2.88
1780610589.120,142.5,74,19.1,3.81
1780610589.220,142.5,74,0.0,3.81
1780610589.320,142.5,74,0.0,3.81
1780610589.420,142.5,74,0.0,3.81
1780610589.521,142.5,74,0.0,3.81
1780610589.621,142.5,74,0.0,3.81
1780610589.721,142.5,74,10.0,3.81
1780610589.821,142.5,74,0.0,3.81
1780610589.921,142.5,74,0.0,3.81
1780610590.021,142.5,74,0.0,3.81
1780610590.122,142.5,74,0.0,3.81
1780610590.222,142.9,74,10.0,3.81
1780610590.322,142.9,74,0.0,3.81
1780610590.422,142.9,74,10.0,3.81
