t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610585.634,1561,757,0,5760,4.44
1780610586.634,1965,756,0,5952,4.44
1780610587.635,1965,756,0,5952,4.44
1780610588.635,1965,755,0,6144,4.33
1780610589.635,1965,755,0,6144,4.33
1780610590.635,1965,755,0,6144,4.33
1780610591.636,1965,755,1,6144,4.33
1780610592.636,1933,767,1,6144,4.33
1780610593.636,1889,787,0,6144,4.22
1780610594.636,1835,807,0,6144,4.22
1780610595.636,1883,809,0,6144,4.22
1780610596.637,1897,809,0,6144,4.22
1780610597.637,1903,809,0,6144,4.22
1780610598.637,1907,809,0,6144,4.04
1780610599.637,1907,809,0,6144,4.04
1780610600.638,1907,783,0,6144,4.04
1780610601.638,1907,783,0,6144,4.04
1780610602.638,1867,649,0,6144,4.04
1780610603.638,1830,669,0,6144,3.80
1780610604.639,1865,586,0,6144,3.80
1780610605.639,1873,586,0,6144,3.80
1780610606.639,1879,586,0,6144,3.80
1780610607.639,1879,586,0,6144,3.80
1780610608.639,1879,587,0,6144,3.65
1780610609.640,1879,586,0,6144,3.65
1780610610.640,1879,586,0,6144,3.65
1780610611.640,1849,539,4,6144,3.65
1780610612.640,1845,543,0,6144,3.65
1780610613.641,1859,543,0,6144,3.60
1780610614.641,1859,543,0,6144,3.60
1780610615.641,1859,543,0,6144,3.60
1780610616.641,1859,543,0,6144,3.60
1780610617.642,1823,561,0,6144,3.60
1780610618.642,1805,570,0,6144,3.47
