t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610522.785,1559,746,0,5760,10.52
1780610523.785,1963,746,0,5952,10.00
1780610524.785,1963,744,0,5952,10.00
1780610525.786,1963,744,0,5952,10.00
1780610526.786,1963,745,0,5952,10.00
1780610527.786,1963,743,0,5952,10.00
1780610528.786,1963,743,0,5952,9.44
1780610529.786,1963,740,0,5952,9.44
1780610530.787,1963,740,0,5952,9.44
1780610531.787,1963,738,0,5952,9.44
1780610532.787,1963,738,0,5952,9.44
1780610533.787,1965,738,0,5952,8.76
1780610534.787,1965,738,0,5952,8.76
1780610535.788,1965,736,0,5952,8.76
1780610536.788,1965,736,0,5952,8.76
1780610537.788,1965,736,0,5952,8.76
1780610538.788,1965,737,0,5952,8.14
1780610539.788,1915,761,0,5760,8.14
1780610540.789,1915,761,0,5760,8.14
1780610541.789,1865,544,0,5760,8.14
