t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610522.756,131.9,11,0.0,0.00
1780610522.857,132.8,74,19.7,100.49
1780610522.958,132.8,74,0.0,0.13
1780610523.058,132.8,74,0.0,0.13
1780610523.158,132.8,74,0.0,0.13
1780610523.258,133.2,74,0.0,0.33
1780610523.359,133.2,74,0.0,0.33
1780610523.459,141.0,74,19.9,0.48
1780610523.559,141.0,74,0.0,0.48
1780610523.659,141.0,74,0.0,0.48
1780610523.759,141.0,74,0.0,0.48
1780610523.860,141.3,74,0.0,1.12
1780610523.960,141.3,74,0.0,1.12
1780610524.060,141.3,74,10.0,1.12
1780610524.160,141.3,74,0.0,1.12
1780610524.261,141.3,74,10.0,1.12
1780610524.361,141.3,74,0.0,1.12
1780610524.461,141.3,74,10.0,1.12
1780610524.562,141.3,74,0.0,1.12
1780610524.662,141.3,74,0.0,1.12
1780610524.762,141.3,74,0.0,1.12
1780610524.862,141.3,74,0.0,1.12
1780610524.962,141.3,74,0.0,1.12
1780610525.062,141.3,74,0.0,1.12
1780610525.163,141.3,74,0.0,1.12
1780610525.263,141.5,74,10.0,1.12
1780610525.363,141.5,74,10.0,1.12
1780610525.464,141.5,74,0.0,1.12
1780610525.564,141.5,74,0.0,1.12
1780610525.664,141.5,74,10.0,1.12
1780610525.764,141.5,74,0.0,1.12
1780610525.865,141.5,74,10.0,1.12
1780610525.965,141.8,74,10.0,1.12
1780610526.068,142.6,74,9.7,2.43
1780610526.168,142.6,74,0.0,2.43
1780610526.268,142.6,74,10.0,2.43
1780610526.369,142.6,74,10.0,2.43
1780610526.469,142.6,74,0.0,2.43
1780610526.569,142.6,74,0.0,2.43
1780610526.669,142.6,74,0.0,2.43
1780610526.769,142.6,74,0.0,2.43
1780610526.869,142.6,74,10.0,2.43
1780610526.969,142.6,74,10.0,2.43
1780610527.070,142.6,74,0.0,2.43
1780610527.171,145.1,74,9.9,2.43
1780610527.271,158.6,74,29.9,9.23
1780610527.371,158.6,74,0.0,9.23
1780610527.471,158.6,74,10.0,9.23
1780610527.571,158.9,74,29.9,9.23
1780610527.671,158.9,74,0.0,9.23
1780610527.772,158.9,74,0.0,9.23
1780610527.872,159.4,74,10.0,9.23
1780610527.972,159.6,74,20.0,9.23
1780610528.072,159.9,74,10.0,9.23
1780610528.172,159.9,74,0.0,9.23
1780610528.272,159.9,74,10.0,9.23
1780610528.376,159.9,74,9.7,9.23
1780610528.479,159.9,74,0.0,9.23
1780610528.579,159.9,74,20.0,9.23
1780610528.679,159.9,74,0.0,9.23
1780610528.779,159.9,74,0.0,9.23
1780610528.879,159.9,74,0.0,9.23
1780610528.979,159.9,74,0.0,9.23
1780610529.080,159.9,74,0.0,9.23
1780610529.180,159.9,74,0.0,9.23
1780610529.280,159.9,74,0.0,9.23
1780610529.380,159.9,74,20.0,7.80
1780610529.480,159.9,74,0.0,7.80
1780610529.580,159.9,74,0.0,7.80
1780610529.680,159.9,74,0.0,7.80
1780610529.781,159.9,74,0.0,7.80
1780610529.881,159.9,74,0.0,7.80
1780610529.981,159.9,74,0.0,7.80
1780610530.081,159.9,74,0.0,7.80
1780610530.181,159.9,74,0.0,7.80
1780610530.281,159.9,74,0.0,7.80
1780610530.382,159.9,74,0.0,7.80
1780610530.482,159.9,74,10.0,7.80
1780610530.582,159.9,74,0.0,7.80
1780610530.682,159.9,74,0.0,7.80
1780610530.782,159.9,74,0.0,7.80
1780610530.882,159.9,74,0.0,7.80
1780610530.982,160.1,74,10.0,7.80
