t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610751.237,130.9,12,0.0,0.00
1780610751.337,130.9,11,0.0,100.40
1780610751.438,130.9,11,0.0,0.13
1780610751.538,130.9,11,0.0,0.13
1780610751.638,130.9,11,0.0,0.13
1780610751.738,130.9,11,0.0,0.13
1780610751.838,130.9,11,0.0,0.13
1780610751.938,130.9,11,0.0,0.13
1780610752.038,130.9,11,0.0,0.13
1780610752.139,130.9,11,0.0,0.13
1780610752.239,130.9,11,0.0,0.13
1780610752.339,130.9,11,0.0,0.13
1780610752.439,130.9,11,0.0,0.13
1780610752.539,130.9,11,0.0,0.13
1780610752.639,130.9,11,0.0,0.13
1780610752.739,130.9,11,0.0,0.13
1780610752.839,130.9,11,0.0,0.13
1780610752.940,130.9,11,0.0,0.13
1780610753.040,130.9,11,0.0,0.13
1780610753.140,130.9,11,0.0,0.13
1780610753.240,130.9,11,0.0,0.13
1780610753.340,130.9,11,0.0,0.13
1780610753.440,130.9,11,0.0,0.13
1780610753.540,130.9,11,0.0,0.13
1780610753.641,130.9,11,0.0,0.13
1780610753.741,130.9,11,0.0,0.13
1780610753.841,130.9,11,0.0,0.13
1780610753.941,130.9,11,0.0,0.13
1780610754.041,130.9,11,0.0,0.13
1780610754.141,130.9,11,0.0,0.13
1780610754.241,130.9,11,0.0,0.13
1780610754.341,130.9,11,0.0,0.13
1780610754.442,130.9,11,0.0,0.13
1780610754.542,130.9,11,0.0,0.13
1780610754.642,130.9,11,0.0,0.13
1780610754.742,130.9,11,0.0,0.13
1780610754.842,130.9,11,0.0,0.13
1780610754.942,130.9,11,0.0,0.13
1780610755.042,130.9,11,0.0,0.13
1780610755.142,130.9,11,0.0,0.13
1780610755.243,130.9,11,0.0,0.13
1780610755.343,130.9,11,0.0,0.13
1780610755.443,130.9,11,0.0,0.13
1780610755.543,130.9,11,0.0,0.13
1780610755.643,130.9,11,0.0,0.13
1780610755.743,130.9,11,0.0,0.13
1780610755.843,130.9,11,0.0,0.13
1780610755.944,130.9,11,0.0,0.13
1780610756.044,130.9,11,0.0,0.13
1780610756.144,130.9,11,0.0,0.13
1780610756.244,130.9,11,0.0,0.13
1780610756.344,130.9,11,0.0,0.13
1780610756.444,130.9,11,0.0,0.13
1780610756.544,130.9,11,0.0,0.13
1780610756.644,130.9,11,0.0,0.13
1780610756.745,130.9,11,0.0,0.13
1780610756.845,130.9,11,0.0,0.13
1780610756.945,130.9,11,0.0,0.13
1780610757.045,130.9,11,0.0,0.13
1780610757.145,130.9,11,0.0,0.13
1780610757.245,130.9,11,0.0,0.13
1780610757.345,130.9,11,0.0,0.13
1780610757.445,130.9,11,0.0,0.13
1780610757.546,138.9,11,20.0,0.56
1780610757.646,138.9,11,0.0,0.56
1780610757.746,138.9,11,0.0,0.13
1780610757.846,138.9,11,0.0,0.13
1780610757.946,138.9,11,0.0,0.13
1780610758.046,138.9,11,0.0,0.13
1780610758.146,138.9,11,0.0,0.13
1780610758.247,138.9,11,0.0,0.13
1780610758.347,138.9,11,0.0,0.13
1780610758.447,138.9,11,0.0,0.13
1780610758.547,138.9,11,0.0,0.13
1780610758.647,138.9,11,0.0,0.13
1780610758.747,138.9,11,0.0,0.13
1780610758.847,138.9,11,0.0,0.13
1780610758.947,138.9,11,0.0,0.13
1780610759.047,138.9,11,0.0,0.13
1780610759.148,138.9,11,0.0,0.13
1780610759.248,138.9,11,0.0,0.13
1780610759.348,138.9,11,0.0,0.13
1780610759.448,138.9,11,0.0,0.13
