t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610708.170,2819,690,0,8064,5.68
1780610709.171,2792,715,0,8064,5.68
1780610710.171,2825,620,0,8064,5.68
1780610711.171,2621,722,0,8064,5.68
1780610712.171,2757,409,0,8064,5.68
1780610713.171,2645,465,0,8064,5.30
1780610714.172,2643,462,0,8064,5.30
1780610715.172,2763,462,0,8064,5.30
1780610716.172,2775,458,0,8064,5.30
1780610717.172,2839,458,0,8064,5.30
1780610718.172,2901,458,0,8064,5.04
1780610719.172,2959,459,0,8256,5.04
1780610720.173,2981,458,0,8256,5.04
1780610721.173,2969,459,0,8256,5.04
1780610722.173,2989,460,0,8256,5.04
1780610723.173,2973,467,0,8256,4.88
1780610724.173,2951,475,0,8256,4.88
1780610725.174,2951,475,0,8256,4.88
1780610726.174,2920,430,0,8256,4.88
1780610727.174,2895,437,0,8256,4.88
1780610728.174,2895,360,0,8448,4.65
1780610729.174,2895,360,0,8448,4.65
1780610730.175,2889,360,0,8448,4.65
1780610731.175,2891,360,0,8448,4.65
1780610732.175,2891,360,0,8448,4.65
1780610733.175,2891,360,0,8448,4.43
1780610734.175,2889,360,0,8448,4.43
1780610735.175,2889,360,0,8448,4.43
1780610736.176,2871,369,0,8448,4.43
1780610737.176,2853,369,0,8448,4.43
1780610738.176,2843,374,0,8448,4.32
1780610739.176,2845,371,0,8448,4.32
1780610740.176,2845,371,0,8448,4.32
1780610741.176,2845,355,0,8448,4.32
1780610742.177,2845,355,0,8448,4.32
1780610743.177,2845,341,0,8448,4.05
1780610744.177,2865,341,0,8448,4.05
1780610745.177,2865,329,0,8448,4.05
1780610746.177,2887,329,0,8448,4.05
1780610747.177,2887,328,0,8448,4.05
1780610748.178,2887,328,0,8448,3.89
1780610749.178,2831,357,0,8448,3.89
1780610750.178,2831,357,0,8448,3.89
1780610751.178,2743,362,0,8448,3.89
1780610752.178,2723,382,10,8448,3.89
1780610753.179,2697,396,0,8448,3.66
1780610754.179,2735,396,0,8448,3.66
1780610755.179,2811,394,0,8448,3.66
1780610756.179,2905,394,0,8448,3.66
1780610757.179,2905,389,0,8448,3.66
1780610758.180,2941,389,0,8448,3.60
1780610759.180,2941,376,0,8448,3.60
1780610760.180,2994,376,0,8448,3.60
1780610761.180,2976,393,2,8448,3.60
1780610762.180,2927,407,0,8448,3.60
1780610763.181,2853,445,0,8448,3.64
1780610764.181,2851,444,0,8448,3.64
1780610765.181,2743,535,0,8448,3.64
1780610766.181,2837,535,0,8448,3.64
1780610767.181,2855,534,0,8448,3.64
1780610768.182,2855,534,0,8448,3.58
1780610769.182,2881,465,0,8448,3.58
1780610770.182,2881,465,0,8448,3.58
1780610771.182,2881,440,0,8448,3.58
1780610772.182,2881,441,0,8448,3.58
1780610773.183,2859,349,0,8448,3.46
1780610774.183,2743,396,0,8448,3.46
1780610775.183,2743,339,0,8448,3.46
1780610776.183,2649,386,0,8448,3.46
1780610777.183,2653,410,0,8448,3.46
1780610778.184,2801,410,0,8448,3.50
1780610779.184,2801,411,0,8448,3.50
1780610780.184,2905,410,0,8448,3.50
1780610781.184,2905,410,0,8448,3.50
1780610782.184,2905,409,0,8448,3.50
1780610783.185,2909,409,0,8448,3.30
1780610784.185,2902,402,2,8448,3.30
1780610785.185,2865,416,0,8448,3.30
1780610786.185,2823,437,0,8448,3.30
1780610787.185,2786,445,0,8448,3.30
1780610788.185,2675,480,0,8448,3.20
1780610789.186,2591,514,0,8448,3.20
1780610790.186,2417,601,0,8256,3.20
1780610791.186,2378,626,0,8256,3.20
1780610792.186,2270,676,0,8256,3.20
