t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780612300.409,132.0,37,0.0,0.00
1780612301.410,136.7,38,1.0,0.00
1780612302.410,136.7,38,1.0,0.00
1780612303.410,136.7,38,0.0,0.00
1780612304.410,136.7,38,0.0,0.00
1780612305.410,136.7,38,0.0,0.00
1780612306.410,136.7,38,0.0,0.00
1780612307.410,136.7,38,0.0,0.00
1780612308.411,136.9,38,0.0,0.00
1780612309.411,136.9,38,0.0,0.00
1780612310.411,136.9,38,0.0,0.00
1780612311.411,136.9,38,0.0,0.00
1780612312.411,136.9,38,0.0,0.00
1780612313.411,136.9,38,1.0,0.00
1780612314.411,136.9,38,0.0,0.00
1780612315.412,136.9,38,0.0,0.00
1780612316.412,136.9,38,0.0,0.00
1780612317.412,136.9,38,0.0,0.00
1780612318.412,136.9,38,0.0,0.00
1780612319.412,136.9,38,0.0,0.00
1780612320.412,136.9,38,0.0,0.00
1780612321.412,136.9,38,0.0,0.00
1780612322.413,136.9,38,0.0,0.00
1780612323.413,136.9,38,0.0,0.00
1780612324.413,136.9,38,0.0,0.00
1780612325.413,136.9,38,0.0,0.00
1780612326.413,136.9,38,1.0,0.00
1780612327.413,136.9,38,0.0,0.00
1780612328.413,136.9,38,0.0,0.00
1780612329.413,136.9,38,0.0,0.00
1780612330.413,136.9,38,0.0,0.00
1780612331.414,136.9,38,0.0,0.00
1780612332.414,136.9,38,0.0,0.00
1780612333.414,136.9,38,0.0,0.00
1780612334.414,136.9,38,0.0,0.00
1780612335.414,136.9,38,0.0,0.00
1780612336.414,136.9,38,0.0,0.00
1780612337.414,136.9,38,1.0,0.00
1780612338.415,136.9,38,0.0,0.00
1780612339.415,136.9,38,0.0,0.00
1780612340.415,136.9,38,0.0,0.00
1780612341.415,136.9,38,0.0,0.00
1780612342.415,136.9,38,0.0,0.00
1780612343.415,136.9,38,0.0,0.00
1780612344.416,136.9,38,0.0,0.00
1780612345.416,136.9,38,0.0,0.00
1780612346.416,136.9,38,0.0,0.00
1780612347.416,136.9,38,0.0,0.00
1780612348.416,136.9,38,0.0,0.00
1780612349.416,136.9,38,0.0,0.00
1780612350.416,136.9,38,1.0,0.00
1780612351.417,136.9,39,0.0,0.00
1780612352.417,136.9,39,0.0,0.00
1780612353.417,136.9,39,0.0,0.00
1780612354.417,136.9,39,0.0,0.00
1780612355.417,136.9,39,0.0,0.00
1780612356.417,136.9,39,0.0,0.00
1780612357.418,136.9,39,0.0,0.00
1780612358.418,136.9,39,0.0,0.00
1780612359.418,136.9,39,0.0,0.00
1780612360.418,136.9,39,1.0,0.00
1780612361.418,136.9,39,0.0,0.00
1780612362.418,136.9,39,0.0,0.00
1780612363.419,136.9,39,0.0,0.00
1780612364.419,136.9,39,0.0,0.00
1780612365.419,136.9,39,0.0,0.00
1780612366.419,136.9,39,0.0,0.00
1780612367.419,136.9,39,0.0,0.00
1780612368.419,136.9,39,0.0,0.00
1780612369.419,136.9,39,0.0,0.00
1780612370.420,136.9,39,0.0,0.00
1780612371.420,136.9,39,1.0,0.00
1780612372.420,136.9,39,0.0,0.00
1780612373.420,136.9,39,0.0,0.00
1780612374.420,136.9,39,0.0,0.00
1780612375.420,136.9,39,0.0,0.00
1780612376.421,136.9,39,0.0,0.00
1780612377.421,136.9,39,0.0,0.00
1780612378.421,137.1,39,1.0,0.00
1780612379.421,137.1,39,0.0,0.00
1780612380.421,137.1,39,0.0,0.00
1780612381.421,137.1,39,0.0,0.00
1780612382.421,137.1,39,0.0,0.00
1780612383.422,137.1,39,0.0,0.00
1780612384.422,137.1,39,0.0,0.00
1780612385.422,137.1,39,0.0,0.00
1780612386.422,137.1,39,1.0,0.00
1780612387.422,137.1,39,0.0,0.00
1780612388.422,137.1,39,0.0,0.00
1780612389.422,137.1,39,0.0,0.00
1780612390.423,137.1,39,0.0,0.00
1780612391.423,137.1,39,0.0,0.00
1780612392.423,137.1,39,0.0,0.00
1780612393.423,137.1,39,0.0,0.00
1780612394.423,137.1,39,1.0,0.00
1780612395.423,137.1,39,0.0,0.00
1780612396.424,137.1,39,0.0,0.00
1780612397.424,137.1,39,0.0,0.00
1780612398.424,137.1,39,0.0,0.00
1780612399.424,137.1,39,0.0,0.00
1780612400.424,137.1,39,0.0,0.00
1780612401.424,137.1,39,0.0,0.00
1780612402.424,137.1,39,0.0,0.00
1780612403.425,137.1,39,0.0,0.00
1780612404.425,137.1,39,1.0,0.00
1780612405.425,137.1,39,0.0,0.00
1780612406.425,137.1,39,0.0,0.00
1780612407.425,137.1,39,0.0,0.00
1780612408.425,137.1,39,0.0,0.00
1780612409.425,137.1,39,1.0,0.00
1780612410.426,137.1,39,0.0,0.00
1780612411.426,137.1,39,0.0,0.00
1780612412.426,137.1,39,0.0,0.00
1780612413.426,137.1,39,0.0,0.00
1780612414.426,137.1,39,0.0,0.00
1780612415.426,137.1,39,0.0,0.00
1780612416.426,137.1,39,0.0,0.00
1780612417.427,137.1,39,0.0,0.00
1780612418.427,137.1,39,0.0,0.00
1780612419.427,137.1,39,0.0,0.00
1780612420.427,137.1,39,0.0,0.00
1780612421.427,137.1,39,1.0,0.00
1780612422.427,137.1,39,0.0,0.00
1780612423.428,137.1,39,0.0,0.00
1780612424.428,137.1,39,0.0,0.00
1780612425.428,137.1,39,1.0,0.00
1780612426.428,137.1,39,0.0,0.00
1780612427.428,137.1,39,0.0,0.00
1780612428.428,137.1,39,0.0,0.00
1780612429.429,137.1,39,0.0,0.00
1780612430.429,137.1,39,0.0,0.00
1780612431.429,137.1,39,2.0,0.00
1780612432.429,137.1,39,0.0,0.00
1780612433.429,137.1,39,1.0,0.00
1780612434.429,137.1,39,0.0,0.00
1780612435.429,137.1,39,0.0,0.00
1780612436.430,137.1,39,0.0,0.00
1780612437.430,137.1,39,0.0,0.00
1780612438.430,137.1,39,0.0,0.00
1780612439.430,137.1,39,0.0,0.00
1780612440.430,137.1,39,0.0,0.00
1780612441.430,137.1,39,0.0,0.00
1780612442.430,137.1,39,0.0,0.00
1780612443.431,137.1,39,0.0,0.00
1780612444.431,137.1,39,0.0,0.00
1780612445.431,137.1,39,0.0,0.00
1780612446.431,137.1,39,1.0,0.00
1780612447.431,137.1,39,0.0,0.00
1780612448.431,137.1,39,0.0,0.00
1780612449.431,137.1,39,0.0,0.00
1780612450.432,137.1,39,0.0,0.00
1780612451.432,137.1,39,0.0,0.00
1780612452.432,137.1,39,0.0,0.00
1780612453.432,137.1,39,0.0,0.00
1780612454.432,137.1,39,0.0,0.00
1780612455.432,137.1,39,0.0,0.00
1780612456.433,137.1,39,1.0,0.00
1780612457.433,137.1,39,0.0,0.00
1780612458.433,137.1,39,4.0,0.00
1780612459.433,137.1,39,0.0,0.00
1780612460.433,137.1,39,0.0,0.00
1780612461.433,137.1,39,0.0,0.00
1780612462.434,137.1,39,0.0,0.00
1780612463.434,137.1,39,0.0,0.00
1780612464.434,137.1,39,0.0,0.00
1780612465.434,137.1,39,0.0,0.00
1780612466.434,137.1,39,0.0,0.00
1780612467.434,137.1,39,0.0,0.00
1780612468.435,137.1,39,0.0,0.00
1780612469.435,137.1,39,0.0,0.00
1780612470.435,137.1,39,0.0,0.00
1780612471.435,137.1,39,1.0,0.00
1780612472.435,137.1,39,0.0,0.00
1780612473.435,137.1,39,1.0,0.00
1780612474.435,137.1,39,0.0,0.00
1780612475.436,137.1,39,0.0,0.00
1780612476.436,137.1,39,0.0,0.00
1780612477.436,137.1,39,0.0,0.00
1780612478.436,137.1,39,0.0,0.00
1780612479.436,137.1,39,0.0,0.00
1780612480.436,137.1,39,0.0,0.00
1780612481.437,137.1,39,0.0,0.00
1780612482.437,137.1,39,0.0,0.00
1780612483.437,137.1,39,1.0,0.00
1780612484.437,137.1,39,0.0,0.00
1780612485.437,137.1,39,0.0,0.00
1780612486.437,137.1,39,1.0,0.00
1780612487.438,137.1,39,1.0,0.00
1780612488.438,137.1,39,0.0,0.00
1780612489.438,137.1,39,2.0,0.00
1780612490.438,137.1,39,1.0,0.00
1780612491.438,137.1,39,1.0,0.00
1780612492.439,137.5,39,1.0,0.00
1780612493.439,137.5,39,0.0,0.00
1780612494.439,137.5,39,1.0,0.00
1780612495.439,137.5,39,0.0,0.00
1780612496.439,137.5,39,0.0,0.00
1780612497.439,137.5,39,0.0,0.00
1780612498.440,137.5,39,1.0,0.00
1780612499.440,137.5,39,0.0,0.00
1780612500.440,137.5,39,0.0,0.00
1780612501.440,137.5,39,1.0,0.00
1780612502.440,137.5,39,0.0,0.00
1780612503.440,137.5,39,1.0,0.00
1780612504.441,137.5,39,0.0,0.00
1780612505.441,137.5,39,0.0,0.00
1780612506.441,137.5,39,0.0,0.00
1780612507.441,137.5,39,0.0,0.00
1780612508.441,137.5,39,1.0,0.00
1780612509.441,137.5,39,0.0,0.00
1780612510.442,137.5,39,0.0,0.00
1780612511.442,137.5,39,0.0,0.00
