t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780611032.316,147.1,10,82.9,0.00
1780611032.418,162.4,116,83.2,0.00
1780611032.520,166.0,417,29.2,0.00
1780611032.679,174.8,926,88.4,0.00
1780611032.781,190.8,1034,77.9,499.93
1780611032.882,190.8,1034,9.9,0.12
1780611032.983,190.8,1034,0.0,0.16
1780611033.084,190.8,1034,0.0,0.16
1780611033.185,190.8,1034,0.0,0.16
1780611033.285,190.8,1034,0.0,0.16
1780611033.386,190.8,1034,0.0,0.16
1780611033.486,190.8,1034,0.0,0.16
1780611033.587,190.8,1034,0.0,0.16
1780611033.687,190.8,1034,0.0,0.16
1780611033.787,190.8,1034,0.0,0.16
1780611033.888,190.8,1034,0.0,0.16
1780611033.988,190.8,1034,0.0,0.16
1780611034.089,190.8,1034,0.0,0.16
1780611034.189,190.8,1034,0.0,0.16
1780611034.289,190.8,1034,0.0,0.16
1780611034.390,190.8,1034,0.0,0.16
1780611034.490,190.8,1034,0.0,0.16
1780611034.591,190.8,1034,0.0,0.16
1780611034.691,190.8,1034,0.0,0.16
1780611034.791,190.8,1034,0.0,0.16
1780611034.892,190.8,1034,0.0,0.16
1780611034.992,190.8,1034,0.0,0.16
1780611035.092,190.8,1034,0.0,0.16
1780611035.193,190.8,1034,0.0,0.16
1780611035.293,190.8,1034,0.0,0.16
1780611035.394,190.8,1034,0.0,0.16
1780611035.494,190.8,1034,0.0,0.16
1780611035.594,190.8,1034,0.0,0.16
1780611035.695,190.8,1034,0.0,0.16
1780611035.795,190.8,1034,0.0,0.16
1780611035.895,190.8,1034,0.0,0.16
1780611035.996,190.8,1034,0.0,0.16
1780611036.096,190.8,1034,0.0,0.16
1780611036.197,190.8,1034,0.0,0.16
1780611036.297,190.8,1034,0.0,0.16
1780611036.398,190.8,1034,0.0,0.16
1780611036.498,190.8,1034,0.0,0.16
1780611036.599,190.8,1034,0.0,0.16
1780611036.699,190.8,1034,10.0,0.16
1780611036.800,190.8,1034,0.0,0.16
1780611036.900,204.4,1036,19.9,0.19
1780611037.001,208.0,1037,9.9,0.96
1780611037.102,208.0,1038,9.9,0.96
1780611037.202,208.0,1038,0.0,0.96
1780611037.303,211.0,1039,9.9,1.65
1780611037.404,211.0,1041,29.8,1.65
1780611037.504,211.0,1041,0.0,1.65
1780611037.605,211.6,1047,59.5,1.65
1780611037.706,211.7,1047,0.0,1.65
1780611037.806,211.7,1049,19.9,1.65
1780611037.907,211.7,1049,39.8,1.65
1780611038.007,217.2,1049,59.6,1.65
1780611038.108,217.4,1049,19.9,1.65
1780611038.208,217.4,1049,0.0,1.65
1780611038.309,217.4,1049,0.0,1.65
1780611038.409,217.4,1049,0.0,1.65
1780611038.510,217.4,1049,0.0,1.65
1780611038.613,220.4,1049,38.8,2.69
1780611038.714,220.4,1049,0.0,2.69
1780611038.814,220.4,1049,9.9,2.69
1780611038.918,220.4,1049,9.6,2.69
1780611039.019,224.4,1056,89.4,2.69
1780611039.121,224.4,1057,9.8,2.69
1780611039.222,224.4,1057,9.9,1.65
1780611039.322,224.4,1057,0.0,1.65
1780611039.423,224.4,1057,0.0,1.65
1780611039.524,224.7,1059,29.8,1.94
1780611039.624,224.7,1059,0.0,1.94
1780611039.725,224.7,1059,0.0,1.94
1780611039.826,224.7,1059,0.0,1.94
1780611039.927,224.7,1059,0.0,1.94
1780611040.027,224.7,1059,0.0,1.94
1780611040.128,224.7,1059,0.0,1.94
1780611040.228,224.7,1059,0.0,1.94
1780611040.329,224.8,1061,19.9,1.94
1780611040.430,224.8,1061,0.0,1.94
1780611040.532,225.6,1063,38.9,1.94
1780611040.634,225.8,1063,19.7,1.94
1780611040.735,225.8,1063,19.9,1.94
1780611040.835,225.8,1063,0.0,1.94
1780611040.936,225.8,1063,0.0,1.94
1780611041.037,226.1,1063,49.6,1.94
1780611041.137,226.1,1063,19.9,2.69
1780611041.238,226.2,1063,39.7,2.70
1780611041.338,226.2,1063,19.9,2.70
1780611041.444,230.2,1063,77.6,5.72
1780611041.545,210.9,1063,38.8,5.72
1780611041.645,210.9,1063,0.0,5.72
1780611041.746,211.6,1063,19.9,5.72
1780611041.846,211.6,1063,19.9,5.72
1780611041.947,211.7,1063,9.9,5.72
1780611042.048,211.7,1063,0.0,5.72
1780611042.151,220.6,1065,48.5,22.11
1780611042.251,220.6,1065,0.0,22.11
1780611042.352,220.6,1066,19.9,22.11
1780611042.452,223.6,1069,39.8,22.11
1780611042.553,223.6,1069,0.0,22.11
1780611042.653,223.6,1069,0.0,22.11
1780611042.753,223.6,1069,0.0,22.11
1780611042.854,223.6,1069,0.0,22.11
1780611042.954,223.6,1069,0.0,22.11
1780611043.055,223.6,1069,0.0,22.11
1780611043.155,223.6,1069,0.0,22.11
1780611043.256,223.6,1069,0.0,22.11
1780611043.356,223.6,1069,0.0,22.11
1780611043.457,223.6,1069,0.0,22.11
1780611043.557,223.6,1069,0.0,22.11
1780611043.658,223.6,1069,0.0,22.11
1780611043.758,223.6,1069,0.0,22.11
1780611043.859,223.6,1070,9.9,22.11
1780611043.960,223.6,1070,0.0,22.11
1780611044.060,223.6,1070,9.9,22.11
1780611044.167,223.7,1071,19.3,22.11
1780611044.267,223.7,1072,0.0,22.11
1780611044.368,223.7,1072,9.9,22.11
1780611044.469,224.4,1072,29.8,22.11
1780611044.569,224.4,1072,0.0,22.11
1780611044.670,224.4,1072,9.9,22.11
1780611044.771,224.4,1072,0.0,22.11
1780611044.871,224.5,1074,49.7,22.11
1780611044.980,224.5,1074,9.2,22.11
1780611045.081,224.6,1076,69.2,22.11
1780611045.182,224.6,1076,0.0,22.11
1780611045.282,224.6,1076,9.9,22.11
1780611045.383,224.6,1076,0.0,22.11
1780611045.487,224.6,1077,38.4,22.11
1780611045.593,210.7,1078,58.1,22.11
1780611045.694,211.9,1078,9.7,22.11
1780611045.797,198.5,1079,58.3,22.11
1780611045.897,208.4,1079,9.9,22.11
1780611045.998,219.3,1083,49.6,22.11
1780611046.099,219.3,1083,9.9,22.11
1780611046.199,219.3,1083,0.0,22.11
1780611046.300,219.3,1084,9.9,22.11
1780611046.400,219.5,1084,9.9,22.11
1780611046.506,224.2,1087,37.8,22.11
1780611046.607,224.2,1088,9.9,22.11
1780611046.707,224.2,1088,0.0,22.11
1780611046.808,224.2,1088,0.0,22.11
1780611046.908,224.2,1088,0.0,22.11
1780611047.009,224.2,1088,0.0,22.11
1780611047.109,224.2,1088,0.0,22.11
1780611047.210,224.2,1088,0.0,22.11
1780611047.310,224.2,1088,0.0,22.11
1780611047.410,224.2,1088,0.0,22.11
1780611047.511,224.2,1088,0.0,22.11
1780611047.611,224.2,1088,0.0,22.11
1780611047.711,224.2,1088,10.0,22.11
1780611047.812,224.2,1088,0.0,22.11
1780611047.912,224.2,1088,0.0,15.17
1780611048.013,224.2,1088,0.0,15.17
1780611048.113,224.2,1088,0.0,15.17
1780611048.213,224.2,1088,0.0,15.17
1780611048.314,224.2,1088,0.0,15.17
1780611048.414,224.2,1088,0.0,15.17
1780611048.514,224.2,1088,0.0,15.17
1780611048.615,224.2,1088,0.0,6.23
1780611048.715,224.2,1088,0.0,6.23
1780611048.815,224.2,1088,0.0,6.23
1780611048.916,224.2,1088,0.0,6.23
1780611049.017,224.2,1088,0.0,6.23
1780611049.118,224.2,1088,0.0,6.23
1780611049.218,224.2,1088,9.9,6.23
1780611049.319,224.2,1088,0.0,6.23
1780611049.420,224.2,1088,0.0,6.23
1780611049.520,224.2,1088,0.0,6.23
1780611049.621,224.2,1088,0.0,6.23
1780611049.721,224.2,1088,0.0,6.23
1780611049.822,224.2,1088,0.0,6.23
1780611049.923,224.2,1088,0.0,6.23
1780611050.023,224.2,1088,0.0,6.23
1780611050.124,224.2,1088,0.0,6.23
1780611050.225,224.2,1088,0.0,6.23
1780611050.325,224.2,1087,0.0,6.23
1780611050.426,224.2,1087,0.0,6.23
1780611050.526,224.2,1087,0.0,6.23
1780611050.627,224.2,1087,0.0,6.23
1780611050.727,224.5,1079,29.8,6.23
1780611050.828,224.5,1079,0.0,6.23
1780611050.928,224.5,1078,0.0,6.23
1780611051.034,226.2,1078,77.3,6.23
1780611051.135,226.4,1077,9.7,6.23
1780611051.236,226.4,1077,0.0,6.23
1780611051.336,226.4,1077,0.0,6.23
1780611051.438,226.6,1080,79.1,15.17
1780611051.538,226.6,1074,19.8,15.17
1780611051.639,227.3,1074,29.8,15.17
1780611051.747,228.0,1074,28.6,15.17
1780611051.847,228.0,1077,19.4,17.12
1780611051.956,228.2,1078,27.7,17.12
1780611052.059,228.2,1078,29.1,18.19
1780611052.159,228.2,1078,0.0,18.19
1780611052.262,228.3,1078,9.8,18.19
1780611052.362,208.0,1078,79.5,18.19
1780611052.463,217.1,1078,39.8,18.19
1780611052.564,223.7,1078,39.8,18.19
1780611052.664,223.7,1078,9.9,18.19
1780611052.770,223.7,1078,37.8,18.19
1780611052.871,223.7,1078,9.9,18.19
1780611052.975,223.7,1078,19.2,18.19
