t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780611326.480,1561,3027,0,7488,3.67
1780611327.481,7693,3020,0,12672,3.67
1780611328.481,17773,2965,0,19392,4.10
1780611329.481,17773,2965,0,19392,4.10
1780611330.482,17773,2887,0,19392,4.10
1780611331.482,17799,2887,0,19584,4.10
1780611332.482,17973,2883,0,19584,4.10
1780611333.482,14819,4477,0,19200,3.85
1780611334.483,14819,2443,0,19200,3.85
1780611335.483,14887,2443,0,19200,3.85
1780611336.483,14887,2126,0,19200,3.85
1780611337.483,14865,2137,0,19200,3.85
1780611338.483,14819,2158,0,19392,4.26
1780611339.484,14881,2169,0,19392,4.26
1780611340.484,14943,2168,0,19392,4.26
1780611341.484,14943,2168,0,19392,4.26
1780611342.484,14943,2168,0,19392,4.26
1780611343.485,14574,2355,0,19392,4.16
1780611344.485,14503,2398,0,19392,4.16
1780611345.485,14519,2417,0,19392,4.16
1780611346.485,14577,2417,0,19392,4.16
1780611347.486,14577,2417,0,19392,4.16
1780611348.486,14577,2417,0,19392,3.91
1780611349.486,14595,2360,0,19392,3.91
1780611350.486,14651,2360,0,19392,3.91
1780611351.487,14651,2360,0,19392,3.91
1780611352.487,14651,2360,0,19392,3.91
1780611353.487,14629,2371,0,19200,3.67
1780611354.487,14223,2574,0,19200,3.67
1780611355.487,14279,2700,0,19008,3.67
1780611356.488,14437,2700,0,19008,3.67
1780611357.488,14495,2700,0,19200,3.67
1780611358.488,14563,2700,0,19200,3.62
1780611359.488,14631,2700,0,19200,3.62
1780611360.489,14654,2700,0,19008,3.62
1780611361.489,14669,2700,0,19008,3.62
1780611362.489,14669,2700,0,19008,3.62
1780611363.489,14669,2699,0,19008,3.41
1780611364.490,14633,2717,0,19008,3.41
1780611365.490,14411,2828,0,19008,3.41
1780611366.490,14293,3036,0,19008,3.41
1780611367.490,14441,3036,0,19008,3.41
1780611368.491,14473,3036,0,19008,4.02
1780611369.491,14565,3033,0,19008,4.02
1780611370.491,14565,3033,0,19008,4.02
1780611371.491,14529,3050,0,19008,4.02
1780611372.491,14511,3066,2,19008,4.02
1780611373.492,14545,3067,0,19008,4.74
1780611374.492,14601,3067,0,19008,4.74
1780611375.492,14739,3067,0,19008,4.74
1780611376.492,14739,3067,0,19008,4.74
1780611377.493,14731,3059,0,19008,4.74
1780611378.493,14431,3245,0,19200,4.44
1780611379.493,14529,2852,0,19200,4.44
1780611380.493,14515,2880,0,19200,4.44
1780611381.494,14611,2878,0,19200,4.44
1780611382.494,14611,2878,0,19200,4.44
1780611383.494,14585,2877,0,19200,4.16
1780611384.494,14567,2896,0,19200,4.16
1780611385.495,14553,2884,0,19008,4.16
1780611386.495,14641,2885,0,19008,4.16
1780611387.495,14641,2886,0,19008,4.16
1780611388.495,14641,2884,0,19008,3.91
1780611389.495,14563,2923,0,18816,3.91
1780611390.496,14227,3091,0,18816,3.91
1780611391.496,13917,3277,0,18624,3.91
1780611392.496,14465,3276,0,18624,3.91
1780611393.497,14583,3276,0,18624,4.72
1780611394.497,14647,1674,0,18624,4.72
1780611395.497,14765,1674,0,18624,4.72
1780611396.497,14883,1674,0,18624,4.72
1780611397.498,14813,1716,0,18624,4.72
1780611398.498,14781,1716,0,18624,5.30
1780611399.498,14805,1717,0,18624,5.30
1780611400.498,14799,1710,0,18624,5.30
1780611401.499,14771,1724,0,18624,5.30
1780611402.499,14631,1794,0,18624,5.30
1780611403.499,13923,2148,0,18432,4.96
1780611404.499,13853,1986,0,18432,4.96
1780611405.500,14451,1986,0,18432,4.96
1780611406.500,14571,1935,0,18432,4.96
1780611407.500,14671,1935,0,18432,4.96
1780611408.500,14763,1935,0,19008,5.12
1780611409.501,14779,1935,0,19200,5.12
1780611410.501,14779,1930,0,19200,5.12
1780611411.501,14761,1939,0,19200,5.12
1780611412.501,14625,2007,0,19200,5.12
1780611413.502,13919,2360,0,19008,4.79
1780611414.502,14187,2273,0,19008,4.79
1780611415.502,14529,2270,0,19200,4.79
1780611416.502,14653,2050,0,19200,4.79
1780611417.503,14807,2050,0,19200,4.79
1780611418.503,14935,2050,0,19200,4.81
1780611419.503,15021,2050,0,19200,4.81
1780611420.503,15017,2054,0,19200,4.81
1780611421.504,14927,2099,0,19200,4.81
1780611422.504,14715,2206,0,19200,4.81
1780611423.504,14173,2478,0,19200,4.50
1780611424.504,13945,2579,0,19008,4.50
1780611425.505,13905,2623,0,19008,4.50
1780611426.505,14655,2298,0,19008,4.50
1780611427.505,14761,2298,0,19008,4.50
1780611428.506,14879,2298,0,19008,5.42
1780611429.506,14921,2299,0,19008,5.42
1780611430.506,15045,2297,0,19008,5.42
1780611431.506,15045,2298,0,19008,5.42
1780611432.507,15033,2304,0,19008,5.42
1780611433.507,14985,2292,0,19008,5.07
1780611434.507,14651,2459,0,19008,5.07
1780611435.507,14429,2720,0,19008,5.07
1780611436.508,14553,2752,0,19008,5.07
1780611437.508,14657,2751,0,19008,5.07
1780611438.508,14781,2749,0,19008,5.46
1780611439.508,14871,2552,0,19008,5.46
1780611440.509,14871,2552,0,19008,5.46
1780611441.509,14843,2538,0,19008,5.46
1780611442.509,14811,2554,0,19008,5.46
1780611443.509,14269,2825,0,19008,5.11
1780611444.509,13903,3008,0,18624,5.11
1780611445.509,13903,2969,0,18624,5.11
1780611446.510,13903,2969,0,18624,5.11
1780611447.510,13859,2992,0,18624,5.11
1780611448.510,14639,2992,0,18624,5.42
1780611449.511,14765,2992,0,18624,5.42
1780611450.511,14913,2992,0,18624,5.42
1780611451.511,14985,2694,0,18624,5.42
1780611452.511,15101,2693,0,18624,5.42
1780611453.512,15135,2596,0,18624,5.06
1780611454.512,15101,2613,0,18624,5.06
1780611455.512,15089,2620,0,18624,5.06
1780611456.512,14851,2739,0,18624,5.06
1780611457.513,14003,3121,0,18624,5.06
1780611458.513,13899,3173,0,18624,4.74
1780611459.513,13853,3161,0,18624,4.74
1780611460.513,14519,3155,0,18624,4.74
1780611461.514,14733,3132,0,18624,4.74
1780611462.514,14855,3130,0,18624,4.74
1780611463.514,14971,2808,0,18624,5.40
1780611464.514,15059,2809,0,18624,5.40
1780611465.515,15179,2678,0,18816,5.40
1780611466.515,15169,2683,0,18816,5.40
1780611467.515,15125,2705,0,18816,5.40
1780611468.515,15025,2755,0,19008,5.05
1780611469.516,14421,3058,0,19008,5.05
1780611470.516,13907,3315,0,18816,5.05
1780611471.516,13907,3306,0,18816,5.05
1780611472.516,13907,3306,0,18816,5.05
1780611473.517,14297,3329,0,19008,5.12
1780611474.517,14765,2892,0,19008,5.12
1780611475.517,14911,2892,0,19008,5.12
1780611476.517,14995,2873,0,19008,5.12
1780611477.517,15007,2873,0,19008,5.12
1780611478.518,15097,2873,0,19008,4.95
1780611479.518,15097,2874,0,19008,4.95
1780611480.518,15066,2890,0,19008,4.95
1780611481.518,15005,2920,0,19008,4.95
1780611482.519,14437,3134,0,19008,4.95
1780611483.519,13885,3411,0,19008,4.64
1780611484.519,13885,3041,0,19008,4.64
1780611485.519,13885,3042,0,19008,4.64
1780611486.519,13885,2912,0,19008,4.64
1780611487.520,14341,2925,0,19008,4.64
1780611488.520,14821,2923,0,19008,5.15
1780611489.520,14961,2924,0,19008,5.15
1780611490.521,15067,2923,0,19008,5.15
1780611491.521,15131,2923,0,19008,5.15
1780611492.521,15237,2922,0,19200,5.15
1780611493.521,15381,2922,0,19392,5.13
1780611494.522,15321,2863,0,19392,5.13
1780611495.522,15305,2871,0,19392,5.13
1780611496.522,15057,2595,0,19392,5.13
1780611497.522,14519,2864,0,19392,5.13
1780611498.523,13929,3159,0,19392,4.80
1780611499.523,13929,3159,0,19392,4.80
1780611500.523,13929,3158,0,19392,4.80
1780611501.523,13929,3158,0,19392,4.80
1780611502.523,14073,3175,0,19392,4.80
1780611503.524,14787,3175,0,19584,5.14
1780611504.524,14885,2724,0,19584,5.14
1780611505.524,15103,2724,0,19584,5.14
1780611506.525,15211,2723,0,19584,5.14
1780611507.525,15237,2723,0,19584,5.14
1780611508.525,15341,2698,0,19584,5.21
1780611509.525,15319,2709,0,19584,5.21
1780611510.526,15309,2714,0,19584,5.21
1780611511.526,15193,2772,0,19584,5.21
1780611512.526,14551,3093,0,19584,5.21
1780611513.526,13885,3426,0,19584,4.95
1780611514.526,13885,3409,0,19584,4.95
1780611515.527,13885,3409,0,19584,4.95
1780611516.527,14059,3414,0,19584,4.95
1780611517.527,14817,3266,0,19584,4.95
1780611518.528,14905,3265,0,19584,5.84
1780611519.528,15009,2794,0,19584,5.84
1780611520.528,15167,2794,0,19584,5.84
1780611521.528,15257,2771,0,19584,5.84
1780611522.528,15333,2771,0,19776,5.84
1780611523.529,15297,2789,0,19776,5.45
1780611524.529,15279,2798,0,19776,5.45
1780611525.529,15061,2906,0,19776,5.45
1780611526.529,14201,3336,0,19776,5.45
1780611527.529,13907,3472,0,19776,5.45
1780611528.530,13907,3472,0,19776,5.09
1780611529.530,13907,3351,0,19776,5.09
1780611530.530,13907,3351,0,19776,5.09
1780611531.530,13895,2894,0,19776,5.09
1780611532.531,14775,2886,0,19776,5.09
1780611533.531,14963,2857,0,19776,5.97
1780611534.531,15051,2856,0,19776,5.97
1780611535.531,15185,2853,0,19776,5.97
1780611536.532,15249,2853,0,19776,5.97
1780611537.532,15319,2853,0,19776,5.97
1780611538.532,15331,2856,0,19776,5.57
1780611539.532,15309,2867,0,19776,5.57
1780611540.532,15303,2870,0,19776,5.57
1780611541.533,14915,3047,0,19776,5.57
1780611542.533,13967,3522,0,19584,5.57
1780611543.533,13881,2974,0,19584,5.20
1780611544.533,13881,2974,0,19584,5.20
1780611545.534,13853,2987,0,19584,5.20
1780611546.534,14517,2987,0,19584,5.20
1780611547.534,14861,2970,0,19584,5.20
1780611548.534,14999,2970,0,19584,6.15
1780611549.534,15105,2971,0,19584,6.15
1780611550.535,15133,2972,0,19584,6.15
1780611551.535,15247,2971,0,19776,6.15
1780611552.535,15269,2972,0,19776,6.15
1780611553.535,15221,2997,0,19776,5.73
1780611554.536,15219,2998,0,19776,5.73
1780611555.536,14719,3211,0,19776,5.73
1780611556.536,13927,3607,0,19776,5.73
1780611557.536,13903,3231,0,19776,5.73
1780611558.536,13903,3231,0,19776,5.35
1780611559.537,13903,3231,0,19776,5.35
1780611560.537,13903,2939,0,19776,5.35
1780611561.537,13903,2939,0,19776,5.35
1780611562.537,14131,2964,0,19584,5.35
1780611563.537,14955,2959,0,19584,5.65
1780611564.538,15063,2921,0,19584,5.65
1780611565.538,15127,2921,0,19584,5.65
