t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780611122.482,1473,700,0,5952,7.49
1780611123.482,4357,700,0,7488,7.49
1780611124.482,5307,664,0,8448,7.49
1780611125.483,6527,664,0,9600,7.49
1780611126.483,7631,631,0,10752,7.49
1780611127.483,7631,631,0,10752,6.97
1780611128.483,7659,603,0,11328,6.97
1780611129.484,7659,603,0,11520,6.97
1780611130.484,7905,580,0,11520,6.97
1780611131.484,7905,580,0,11520,6.97
1780611132.484,7905,555,0,11520,6.49
1780611133.484,7893,561,0,11520,6.49
1780611134.484,7877,569,0,11520,6.49
1780611135.485,7863,576,0,11520,6.49
1780611136.485,7617,699,0,11520,6.49
1780611137.485,7617,699,0,11520,6.05
1780611138.485,7617,700,0,11520,6.05
1780611139.485,7617,700,0,11520,6.05
1780611140.486,7617,699,0,11520,6.05
1780611141.486,7617,699,0,11520,6.05
1780611142.486,7617,634,0,11520,5.65
1780611143.486,7617,634,0,11520,5.65
1780611144.486,7617,568,0,11520,5.65
1780611145.487,7617,568,0,11520,5.65
1780611146.487,7617,567,0,11520,5.65
1780611147.487,7617,567,0,11520,5.28
1780611148.487,7617,567,0,11520,5.28
1780611149.487,7617,567,0,11520,5.28
1780611150.488,7625,567,0,11520,5.28
1780611151.488,7647,567,0,11520,5.28
1780611152.488,7647,567,0,11520,5.01
1780611153.488,7651,567,0,11520,5.01
1780611154.489,7651,567,0,11520,5.01
1780611155.489,7651,567,0,11712,5.01
1780611156.489,7651,566,0,11712,5.01
1780611157.489,7814,569,265,11904,4.77
1780611158.490,6949,1433,1,11328,4.77
1780611159.490,6948,1434,0,11328,4.77
1780611160.490,6948,1434,0,11328,4.77
1780611161.490,6948,1434,0,11520,4.77
1780611162.490,6937,1445,0,11520,4.47
1780611163.490,6793,1589,0,11520,4.47
1780611164.490,6793,1589,0,11712,4.47
1780611165.491,7444,1598,0,11904,4.47
1780611166.491,7444,1598,0,11904,4.47
1780611167.491,7444,1596,0,11904,4.27
1780611168.491,7603,1596,0,12096,4.27
1780611169.491,7603,1541,0,12096,4.27
1780611170.491,7603,1541,0,12288,4.27
1780611171.492,6756,2041,0,11712,4.27
1780611172.492,6745,2052,0,11712,4.01
1780611173.492,6745,2052,0,11712,4.01
1780611174.492,6745,2052,0,11712,4.01
1780611175.492,6745,2051,0,11904,4.01
1780611176.492,7582,2048,4,11904,4.01
1780611177.493,7588,2050,0,11904,3.85
1780611178.493,7588,2050,0,11904,3.85
1780611179.493,7585,2050,0,11904,3.85
1780611180.493,7591,2050,0,11904,3.85
1780611181.493,7591,2046,0,11904,3.85
1780611182.494,7477,2134,0,11712,3.78
1780611183.494,7455,2108,0,11712,3.78
1780611184.494,7429,2082,0,11712,3.78
1780611185.494,7390,2079,0,11712,3.78
1780611186.495,7364,2053,0,11712,3.78
1780611187.495,7047,2213,0,11328,3.72
1780611188.495,7271,2197,0,11328,3.72
1780611189.495,7271,2196,0,11328,3.72
1780611190.496,7271,2197,0,11328,3.72
1780611191.496,7271,2198,0,11328,3.72
1780611192.496,7211,2228,0,11328,3.66
1780611193.497,7179,2244,0,11328,3.66
1780611194.497,7179,2245,0,11328,3.66
1780611195.497,7179,2232,0,11328,3.66
1780611196.497,7105,2269,0,11328,3.66
1780611197.498,6997,2209,0,11328,3.61
1780611198.498,6961,2227,0,11328,3.61
1780611199.498,6923,2245,0,11328,3.61
1780611200.498,6887,2263,0,11328,3.61
1780611201.498,6849,2282,0,11136,3.61
1780611202.499,6811,2301,0,11136,3.56
1780611203.499,6769,2322,0,10944,3.56
1780611204.499,6731,2341,0,10944,3.56
1780611205.499,6693,2360,0,10944,3.56
1780611206.499,6653,2381,0,10944,3.56
1780611207.500,6613,2401,0,10944,3.35
1780611208.500,6571,2422,0,10752,3.35
1780611209.500,6543,2436,0,10752,3.35
1780611210.500,6543,2436,0,10752,3.35
1780611211.500,6545,2436,0,10752,3.35
1780611212.501,6545,2436,0,10752,3.24
1780611213.501,6545,2436,0,10752,3.24
1780611214.501,6545,2436,0,10752,3.24
1780611215.501,6545,2436,0,10752,3.24
1780611216.501,6573,2438,0,10752,3.24
1780611217.502,6575,2438,0,10752,3.22
1780611218.502,6575,2438,0,10752,3.22
1780611219.502,6575,2438,0,10752,3.22
1780611220.502,6575,2438,0,10752,3.22
1780611221.503,6604,2439,0,10752,3.22
1780611222.503,6603,2439,0,10752,3.13
1780611223.503,6666,2456,0,10752,3.13
1780611224.503,6666,2456,0,10752,3.13
1780611225.503,6583,2539,0,10752,3.13
1780611226.503,6172,2052,0,10560,3.13
1780611227.504,5782,2442,0,10176,2.96
1780611228.504,6074,2439,3,10368,2.96
1780611229.504,5916,2442,0,10176,2.96
1780611230.504,5916,2283,0,10176,2.96
1780611231.504,5886,2283,0,10176,2.96
1780611232.504,5714,2283,0,10176,2.80
1780611233.505,5714,2283,0,10176,2.80
1780611234.505,5503,2494,0,10176,2.80
1780611235.505,5817,2464,0,10176,2.80
1780611236.505,5817,2464,0,10176,2.80
1780611237.505,5719,2562,0,10176,2.65
1780611238.505,5708,1720,0,10176,2.65
1780611239.505,5595,1738,0,9984,2.65
1780611240.506,5595,1733,0,10176,2.65
1780611241.506,5595,1733,0,10176,2.65
1780611242.506,5595,1731,0,10176,2.52
1780611243.506,5577,1731,0,10176,2.52
1780611244.506,5570,1738,0,10176,2.52
1780611245.506,5526,1783,325,9984,2.52
1780611246.506,5180,2129,0,9984,2.52
1780611247.507,5180,2130,5,9984,2.48
1780611248.507,4730,2013,0,9792,2.48
1780611249.507,4715,2013,0,9792,2.48
1780611250.507,4757,2013,0,9792,2.48
1780611251.507,4767,2012,0,9792,2.48
1780611252.508,4767,2013,0,9792,2.44
1780611253.508,4767,1982,0,9792,2.44
1780611254.508,4766,1983,0,9792,2.44
1780611255.508,4764,1968,0,9792,2.44
1780611256.508,4764,1968,0,9792,2.44
1780611257.508,4764,1931,0,9792,2.33
1780611258.508,4764,1931,0,9792,2.33
1780611259.508,4764,1854,0,9792,2.33
1780611260.509,4764,1855,0,9792,2.33
1780611261.509,4751,1829,0,9792,2.33
1780611262.509,4751,1829,0,9792,2.30
1780611263.509,4751,1791,0,9792,2.30
1780611264.509,4289,2551,0,9024,2.30
1780611265.509,4259,2544,0,9024,2.30
1780611266.509,4302,2544,0,9024,2.30
1780611267.510,4299,2496,0,9024,2.27
1780611268.510,4299,2496,0,9024,2.27
1780611269.510,4299,2450,0,9024,2.27
1780611270.510,4299,2450,0,9024,2.27
1780611271.510,4299,2450,0,9024,2.27
1780611272.510,4284,2465,0,9024,2.25
1780611273.511,4284,2465,0,9024,2.25
1780611274.511,4284,2465,0,9024,2.25
1780611275.511,4284,2465,0,9024,2.25
1780611276.511,4284,2465,0,9024,2.25
1780611277.511,4284,2463,0,9024,2.23
1780611278.511,4284,2463,0,9024,2.23
1780611279.512,4284,2464,0,9024,2.23
1780611280.512,4284,2464,0,9024,2.23
1780611281.512,4284,2464,0,9024,2.23
1780611282.512,4284,2464,5,9024,2.29
1780611283.512,4279,2469,0,9024,2.29
1780611284.512,4279,2469,0,9216,2.29
1780611285.513,4663,2469,0,9024,2.29
1780611286.513,4663,2469,0,9024,2.29
1780611287.513,4620,2448,0,8832,2.27
1780611288.513,4605,2447,0,8832,2.27
1780611289.513,4605,1963,0,8832,2.27
1780611290.513,4605,1963,0,8832,2.27
1780611291.513,4605,1963,14,8832,2.27
1780611292.514,4575,1979,0,8832,2.25
1780611293.514,4573,1979,0,8832,2.25
1780611294.514,4573,1807,0,8640,2.25
1780611295.514,4573,1807,0,8640,2.25
1780611296.514,4487,1850,0,8640,2.25
1780611297.514,4275,1956,0,8448,2.15
1780611298.515,4275,1956,0,8448,2.15
1780611299.515,4273,1957,0,8448,2.15
1780611300.515,4095,1552,0,8448,2.15
1780611301.515,4095,1552,0,8448,2.15
1780611302.515,4095,1553,0,8448,2.14
1780611303.515,4095,1553,0,8448,2.14
1780611304.515,4095,1535,0,8448,2.14
1780611305.515,4080,1550,0,8448,2.14
1780611306.516,4037,1563,0,8448,2.14
1780611307.516,3921,1679,0,8256,2.12
1780611308.516,3785,1688,71,8064,2.12
1780611309.516,3712,1762,0,8064,2.12
1780611310.516,3639,1350,0,8064,2.12
1780611311.516,3639,1350,0,8064,2.12
1780611312.517,3637,1312,0,8064,2.19
1780611313.517,3269,1496,4,7872,2.19
1780611314.517,3261,1500,0,7872,2.19
1780611315.517,3261,1500,0,7872,2.19
1780611316.517,3105,1578,0,7488,2.19
1780611317.517,2869,1697,0,7488,2.10
1780611318.518,2831,1716,0,7488,2.10
1780611319.518,2793,1735,0,7488,2.10
1780611320.518,2757,1753,1,7488,2.10
1780611321.518,2717,1773,0,7296,2.10
1780611322.518,2685,1789,0,7296,2.17
1780611323.518,2647,1808,0,7104,2.17
1780611324.518,2614,1727,0,7104,2.17
1780611325.518,2569,1749,0,7104,2.17
1780611326.519,2529,1769,0,6912,2.17
1780611327.519,2493,1788,0,6912,2.08
1780611328.519,2465,1532,0,6720,2.08
1780611329.519,2425,1552,0,6720,2.08
1780611330.519,2369,1581,0,6720,2.08
1780611331.519,2345,1593,0,6528,2.08
1780611332.520,2307,1612,0,6528,1.99
1780611333.520,2271,1631,0,6528,1.99
1780611334.520,2229,1652,0,6528,1.99
1780611335.520,2193,1670,1,6528,1.99
