t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610577.420,1557,785,0,5952,12.49
1780610578.421,1959,785,0,6144,11.65
1780610579.421,1959,569,0,6144,11.65
1780610580.421,1959,569,0,6144,11.65
1780610581.421,1959,564,0,6144,11.65
1780610582.422,1959,564,0,6144,11.65
1780610583.422,1965,560,0,6144,10.96
1780610584.422,1965,560,0,6144,10.96
1780610585.422,1965,559,0,6144,10.96
1780610586.422,1965,560,0,6144,10.96
1780610587.423,1965,558,0,6144,10.96
1780610588.423,1965,558,0,6144,10.32
1780610589.423,1925,577,0,6144,10.32
1780610590.423,1925,577,0,6144,10.32
1780610591.423,1925,577,0,6144,10.32
1780610592.424,1925,577,0,6144,10.32
1780610593.424,1925,577,0,6144,9.57
1780610594.424,1925,577,0,6144,9.57
1780610595.424,1945,508,0,6144,9.57
1780610596.424,1945,508,0,6144,9.57
1780610597.425,1945,504,0,6144,9.57
1780610598.425,1945,504,0,6144,8.89
1780610599.425,1945,504,0,6144,8.89
1780610600.425,1935,509,0,6144,8.89
1780610601.426,1935,449,0,6144,8.89
1780610602.426,1935,450,0,6144,8.89
1780610603.426,1935,450,0,6144,8.41
1780610604.426,1935,450,0,6144,8.41
1780610605.426,1935,450,0,6144,8.41
1780610606.427,1935,450,0,6144,8.41
1780610607.427,1935,450,0,6144,8.41
1780610608.427,1935,450,0,6144,7.98
1780610609.427,1935,450,0,6144,7.98
1780610610.428,1935,450,0,6144,7.98
1780610611.428,1935,449,0,6144,7.98
1780610612.428,1935,449,0,6144,7.98
1780610613.428,1935,449,0,6144,7.58
1780610614.428,1921,456,0,6144,7.58
