t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610469.827,129.4,10,0.0,0.00
1780610469.928,130.2,74,19.7,100.81
1780610470.028,130.2,74,0.0,0.12
1780610470.128,130.2,74,0.0,0.12
1780610470.228,130.2,74,0.0,0.43
1780610470.329,133.6,74,10.0,0.62
1780610470.429,133.6,74,0.0,0.74
1780610470.529,133.6,74,10.0,0.74
1780610470.629,133.6,74,0.0,0.74
1780610470.729,133.6,74,0.0,0.74
1780610470.830,133.6,74,0.0,0.74
1780610470.930,133.6,74,0.0,0.74
1780610471.030,133.6,74,10.0,0.74
1780610471.130,133.6,74,0.0,0.74
1780610471.230,133.6,74,10.0,0.74
1780610471.330,133.6,74,0.0,0.74
1780610471.431,133.6,74,0.0,0.74
1780610471.531,133.6,74,10.0,0.81
1780610471.631,133.6,74,0.0,1.27
1780610471.731,133.6,74,10.0,1.27
1780610471.831,133.6,74,0.0,1.27
1780610471.932,133.6,74,0.0,1.27
1780610472.032,133.6,74,20.0,1.27
1780610472.132,133.6,74,0.0,1.27
1780610472.232,133.6,74,0.0,1.27
1780610472.332,134.9,74,30.0,1.27
1780610472.433,134.9,74,0.0,1.27
1780610472.533,134.9,74,0.0,1.27
1780610472.633,134.9,74,20.0,1.27
1780610472.733,135.2,74,10.0,1.27
1780610472.834,135.2,74,0.0,1.27
1780610472.934,135.2,74,10.0,1.27
1780610473.034,135.2,74,0.0,2.03
1780610473.134,135.2,74,0.0,2.03
1780610473.234,135.2,74,0.0,2.03
1780610473.334,135.2,74,0.0,2.03
1780610473.435,137.4,74,10.0,2.03
1780610473.535,137.4,74,10.0,2.03
1780610473.635,137.4,74,0.0,2.03
1780610473.736,137.4,74,0.0,2.03
1780610473.836,137.4,74,0.0,2.03
1780610473.936,137.4,74,0.0,2.03
1780610474.036,137.4,74,0.0,2.03
1780610474.137,137.4,74,29.9,2.03
1780610474.237,137.4,74,0.0,2.03
1780610474.337,137.4,74,10.0,2.03
1780610474.437,137.4,74,0.0,2.03
1780610474.538,137.4,74,19.9,2.03
1780610474.638,137.4,74,0.0,2.03
1780610474.738,137.4,74,19.9,2.03
1780610474.838,137.4,74,0.0,2.03
1780610474.939,137.4,74,0.0,2.03
1780610475.039,137.4,74,0.0,2.03
1780610475.146,137.4,74,18.7,2.03
1780610475.246,137.4,74,10.0,2.03
1780610475.346,137.4,74,0.0,2.03
1780610475.446,137.4,74,0.0,2.03
1780610475.547,137.4,74,0.0,2.03
1780610475.647,137.4,74,10.0,2.03
1780610475.747,137.4,74,10.0,2.03
1780610475.847,137.4,74,0.0,2.03
1780610475.947,137.4,74,0.0,2.03
1780610476.047,137.4,74,30.0,2.03
1780610476.148,137.4,74,0.0,2.03
1780610476.248,137.4,74,0.0,2.03
1780610476.348,137.4,74,0.0,2.03
1780610476.448,137.4,74,10.0,1.83
1780610476.548,137.4,74,10.0,1.83
1780610476.648,137.4,74,0.0,1.83
1780610476.749,137.4,74,0.0,1.83
1780610476.849,137.4,74,0.0,1.83
1780610476.949,137.4,74,0.0,1.83
1780610477.049,137.4,74,0.0,1.83
1780610477.149,137.4,74,0.0,1.83
1780610477.249,139.4,74,20.0,1.83
1780610477.350,139.4,74,0.0,1.83
1780610477.450,139.4,74,0.0,1.83
1780610477.550,139.4,74,0.0,1.83
1780610477.650,139.4,74,0.0,1.83
1780610477.750,139.4,74,0.0,1.83
1780610477.850,139.7,74,20.0,1.83
1780610477.951,139.7,74,0.0,1.83
1780610478.051,139.7,74,0.0,1.83
1780610478.152,139.7,74,0.0,1.83
1780610478.253,139.7,74,29.9,2.03
1780610478.353,139.7,74,0.0,2.03
1780610478.453,139.7,74,0.0,2.03
1780610478.553,139.7,74,0.0,2.03
1780610478.653,139.7,74,0.0,2.03
1780610478.753,143.5,74,29.9,2.03
1780610478.853,143.5,74,20.0,2.03
1780610478.954,143.5,74,0.0,2.03
1780610479.054,143.5,74,10.0,2.03
1780610479.154,143.5,74,0.0,2.03
