t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780611073.236,1459,514,0,6336,6.83
1780611074.237,1461,513,0,6336,6.83
1780611075.237,1461,513,0,6336,6.83
1780611076.237,1461,512,0,6336,6.83
1780611077.237,1461,512,0,6336,6.83
1780611078.237,1461,510,0,6336,6.36
1780611079.238,1461,511,0,6336,6.36
1780611080.238,1461,511,0,6528,6.36
1780611081.238,1461,512,0,6528,6.36
1780611082.238,1461,512,0,6528,6.36
1780611083.238,1461,512,0,6528,5.93
1780611084.238,1461,511,0,6528,5.93
1780611085.238,1461,511,0,6528,5.93
1780611086.239,1461,511,0,6528,5.93
1780611087.239,1461,511,0,6528,5.93
1780611088.239,1461,510,0,6528,5.54
1780611089.239,1461,510,0,6528,5.54
1780611090.239,1461,510,0,6528,5.54
1780611091.239,1461,510,0,6528,5.54
1780611092.239,1461,503,0,6528,5.54
1780611093.240,1461,503,0,6528,5.17
1780611094.240,1461,497,0,6528,5.17
1780611095.240,1461,498,0,6528,5.17
1780611096.240,1461,498,0,6528,5.17
1780611097.240,1461,499,0,6528,5.17
1780611098.240,1461,437,0,6528,4.84
1780611099.240,1461,437,0,6528,4.84
1780611100.241,1461,437,0,6528,4.84
1780611101.241,1461,437,0,6528,4.84
1780611102.241,1461,436,0,6528,4.84
1780611103.241,1461,436,0,6528,4.53
1780611104.241,1461,436,0,6528,4.53
1780611105.241,1461,436,0,6528,4.53
1780611106.241,1461,436,0,6528,4.53
1780611107.242,1461,436,0,6528,4.53
1780611108.242,1461,436,0,6528,4.25
1780611109.242,1461,435,0,6528,4.25
1780611110.242,1461,435,0,6528,4.25
1780611111.242,1461,434,0,6528,4.25
1780611112.242,1461,434,0,6528,4.25
1780611113.242,1461,434,0,6528,3.99
1780611114.243,1461,434,0,6528,3.99
1780611115.243,1461,434,0,6528,3.99
1780611116.243,1461,434,0,6528,3.99
1780611117.243,1461,431,0,6528,3.99
1780611118.243,1461,431,0,6528,3.75
1780611119.243,1461,429,0,6528,3.75
1780611120.244,1461,429,0,6528,3.75
1780611121.244,1461,429,0,6528,3.75
1780611122.244,1461,429,0,6528,3.75
1780611123.244,1461,427,0,6528,3.53
1780611124.244,1461,427,0,6528,3.53
1780611125.244,1461,251,0,6528,3.53
1780611126.244,1461,251,0,6528,3.53
1780611127.245,1461,17,0,6528,3.53
1780611128.245,1461,18,0,6528,3.32
1780611129.245,1461,14,0,6528,3.32
1780611130.245,1461,14,0,6528,3.32
1780611131.245,1461,9,0,6528,3.32
1780611132.245,1461,9,0,6528,3.32
1780611133.245,1461,9,0,6528,3.14
1780611134.246,1461,9,0,6528,3.14
1780611135.246,1461,8,0,6528,3.14
1780611136.246,1461,8,0,6528,3.14
1780611137.246,1461,8,0,6528,3.14
1780611138.246,1461,9,0,6528,3.05
1780611139.246,1461,8,0,6528,3.05
1780611140.246,1461,8,0,6720,3.05
1780611141.247,1461,8,0,6720,3.05
1780611142.247,1461,8,0,6720,3.05
1780611143.247,1461,7,0,6720,2.96
1780611144.247,1461,7,0,6720,2.96
1780611145.247,1461,6,0,6720,2.96
1780611146.247,1461,6,0,6720,2.96
1780611147.247,1461,6,0,6720,2.96
1780611148.247,1461,6,0,6720,2.81
1780611149.248,1461,6,0,6720,2.81
1780611150.248,1461,6,0,6720,2.81
1780611151.248,1461,6,0,6720,2.81
1780611152.248,1461,6,0,6720,2.81
1780611153.248,1461,6,0,6720,2.66
1780611154.248,1461,6,0,6720,2.66
1780611155.248,1461,6,0,6720,2.66
1780611156.248,1461,5,0,6720,2.66
1780611157.249,1461,5,0,6720,2.66
1780611158.249,1461,4,0,6720,2.53
1780611159.249,1461,4,0,6720,2.53
1780611160.249,1461,4,0,6720,2.53
1780611161.249,1461,4,0,6720,2.53
1780611162.249,1461,4,0,6720,2.53
1780611163.249,1461,4,0,6720,2.40
1780611164.249,1461,4,0,6720,2.40
1780611165.250,1461,4,0,6720,2.40
1780611166.250,1461,4,0,6720,2.40
1780611167.250,1461,4,0,6720,2.40
1780611168.250,1461,4,0,6720,2.53
1780611169.250,1461,4,0,6720,2.53
1780611170.250,1461,4,0,6720,2.53
1780611171.250,1461,4,0,6720,2.53
1780611172.251,1461,4,0,6720,2.53
1780611173.251,1461,4,0,6720,2.41
1780611174.251,1461,3,0,6720,2.41
1780611175.251,1461,3,0,6720,2.41
1780611176.251,1461,3,0,6720,2.41
1780611177.251,1461,3,0,6720,2.41
1780611178.251,1461,3,0,6720,2.30
1780611179.252,1461,3,0,6720,2.30
1780611180.252,1461,3,0,6720,2.30
1780611181.252,1461,3,0,6720,2.30
1780611182.252,1461,5,0,6720,2.30
1780611183.252,1461,5,0,6720,2.19
1780611184.252,1461,5,0,6720,2.19
1780611185.252,1461,5,0,6720,2.19
1780611186.252,1461,4,0,6720,2.19
1780611187.253,1461,4,0,6720,2.19
1780611188.253,1461,3,0,6720,2.18
1780611189.253,1461,4,0,6720,2.18
1780611190.253,1461,4,0,6720,2.18
1780611191.253,1461,5,0,6720,2.18
1780611192.253,1461,5,0,6720,2.18
1780611193.253,1461,5,0,6720,2.08
1780611194.253,1461,6,0,6720,2.08
1780611195.254,1461,6,0,6720,2.08
1780611196.254,1461,6,0,6720,2.08
1780611197.254,1461,7,0,6720,2.08
1780611198.254,1461,7,0,6720,2.00
1780611199.254,1461,6,0,6720,2.00
1780611200.254,1461,6,0,6720,2.00
1780611201.254,1461,6,0,6720,2.00
1780611202.254,1461,6,0,6720,2.00
1780611203.255,1461,6,0,6720,2.00
1780611204.255,1461,6,0,6720,2.00
1780611205.255,1461,7,0,6720,2.00
1780611206.255,1461,7,0,6720,2.00
1780611207.255,1461,7,0,6720,2.00
1780611208.255,1461,7,0,6720,1.92
1780611209.255,1461,7,0,6720,1.92
