t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610770.662,1581,671,0,5376,3.05
1780610771.662,1965,672,0,5568,3.05
1780610772.662,1965,672,0,5568,3.05
1780610773.663,1965,672,0,5568,3.04
1780610774.663,1965,672,0,5568,3.04
1780610775.663,1965,672,0,5568,3.04
1780610776.663,1885,710,0,5568,3.04
1780610777.663,1883,710,0,5568,3.04
1780610778.663,1883,710,0,5568,2.96
1780610779.664,1867,717,0,5568,2.96
1780610780.664,1851,724,0,5568,2.96
1780610781.664,1843,700,0,5568,2.96
1780610782.664,1830,705,0,5568,2.96
1780610783.664,1809,686,0,5568,2.96
1780610784.665,1794,693,0,5568,2.96
1780610785.665,1779,677,1,5568,2.96
1780610786.665,1766,689,0,5568,2.96
1780610787.665,1751,604,1,5568,2.96
1780610788.665,1748,613,1,5568,2.81
1780610789.666,1731,620,0,5568,2.81
1780610790.666,1727,625,0,5568,2.81
1780610791.666,1724,629,3,5568,2.81
1780610792.666,1718,635,0,5568,2.81
1780610793.666,1708,646,0,5568,2.82
1780610794.666,1708,648,0,5568,2.82
1780610795.667,1704,590,0,5568,2.82
1780610796.667,1695,594,0,5568,2.82
1780610797.667,1690,597,0,5568,2.82
1780610798.667,1700,598,0,5568,2.76
1780610799.667,1715,600,0,5568,2.76
1780610800.667,1719,605,0,5568,2.76
1780610801.668,1718,614,0,5568,2.76
1780610802.668,1709,620,0,5568,2.76
1780610803.668,1708,622,3,5568,2.69
1780610804.668,1703,626,0,5568,2.69
1780610805.668,1698,629,0,5568,2.69
1780610806.669,1710,632,0,5568,2.69
1780610807.669,1717,632,0,5568,2.69
1780610808.669,1727,640,0,5568,2.96
1780610809.669,1732,639,0,5568,2.96
1780610810.669,1723,642,0,5568,2.96
1780610811.670,1722,647,0,5568,2.96
1780610812.670,1718,655,0,5568,2.96
1780610813.670,1713,653,0,5568,2.80
1780610814.670,1726,654,0,5568,2.80
1780610815.670,1758,657,0,5568,2.80
1780610816.671,1766,664,0,5568,2.80
1780610817.671,1753,669,0,5568,2.80
1780610818.671,1747,671,2,5568,2.74
1780610819.671,1748,673,0,5568,2.74
1780610820.671,1723,689,0,5568,2.74
1780610821.671,1738,694,0,5568,2.74
1780610822.672,1758,643,0,5568,2.74
1780610823.672,1759,657,0,5568,2.76
1780610824.672,1752,296,0,5568,2.76
1780610825.672,1750,300,0,5568,2.76
1780610826.672,1748,302,0,5568,2.76
1780610827.673,1743,306,0,5568,2.76
1780610828.673,1735,312,0,5568,2.86
1780610829.673,1737,318,0,5568,2.86
1780610830.673,1734,321,0,5568,2.86
1780610831.673,1724,323,0,5568,2.86
1780610832.674,1723,319,0,5568,2.86
1780610833.674,1721,322,0,5568,2.71
1780610834.674,1711,335,2,5568,2.71
1780610835.674,1710,353,0,5568,2.71
1780610836.674,1721,359,1,5568,2.71
1780610837.674,1730,359,0,5568,2.71
1780610838.675,1722,324,0,5568,2.65
1780610839.675,1740,325,0,5568,2.65
1780610840.675,1731,319,2,5568,2.65
1780610841.675,1730,319,0,5568,2.65
1780610842.676,1722,313,0,5568,2.65
1780610843.676,1734,314,1,5568,2.68
1780610844.676,1742,311,0,5568,2.68
1780610845.676,1751,314,0,5568,2.68
1780610846.676,1737,310,0,5568,2.68
1780610847.676,1726,310,0,5568,2.68
1780610848.677,1715,309,0,5568,2.63
1780610849.677,1724,314,0,5568,2.63
1780610850.677,1720,308,0,5568,2.63
1780610851.677,1729,315,0,5568,2.63
1780610852.677,1727,308,0,5568,2.63
1780610853.678,1742,307,2,5568,2.66
1780610854.678,1733,303,0,5568,2.66
1780610855.678,1730,306,0,5568,2.66
1780610856.678,1728,307,0,5568,2.66
1780610857.678,1723,308,0,5568,2.66
1780610858.679,1735,305,0,5568,2.60
1780610859.679,1731,311,0,5568,2.60
1780610860.679,1739,300,0,5568,2.60
1780610861.679,1736,306,0,5568,2.60
1780610862.679,1733,305,0,5568,2.60
1780610863.680,1734,310,0,5568,2.47
1780610864.680,1736,314,0,5568,2.47
1780610865.680,1729,309,0,5568,2.47
1780610866.680,1732,316,0,5568,2.47
1780610867.680,1730,310,0,5568,2.47
1780610868.680,1734,311,0,5568,2.44
1780610869.681,1726,306,0,5568,2.44
1780610870.681,1724,312,0,5568,2.44
1780610871.681,1715,313,0,5568,2.44
1780610872.681,1723,319,0,5568,2.44
1780610873.681,1725,310,0,5568,2.56
1780610874.682,1724,308,0,5568,2.56
1780610875.682,1727,303,0,5568,2.56
1780610876.682,1720,313,0,5568,2.56
1780610877.682,1722,309,0,5568,2.56
1780610878.682,1711,312,0,5568,2.52
1780610879.682,1711,308,0,5568,2.52
1780610880.683,1723,311,0,5760,2.52
1780610881.683,1725,299,0,5760,2.52
1780610882.683,1716,308,0,5760,2.52
1780610883.683,1725,296,0,5760,2.64
1780610884.684,1716,302,2,5760,2.64
1780610885.684,1710,293,0,5760,2.64
1780610886.684,1714,297,0,5760,2.64
1780610887.684,1720,296,0,5760,2.64
1780610888.685,1730,300,0,5760,2.67
1780610889.685,1730,287,0,5952,2.67
1780610890.685,1722,297,0,5952,2.67
1780610891.685,1719,291,0,5952,2.67
