t,rss_mb,num_fds,cpu_pct,loop_lag_p99_ms
1780610410.051,131.9,10,585.5,0.00
1780610410.151,131.9,11,9.9,100.79
1780610410.252,134.0,11,0.0,0.98
1780610410.352,134.0,11,0.0,0.98
1780610410.452,140.0,11,0.0,0.98
1780610410.552,140.5,11,10.0,0.98
1780610410.652,140.8,11,0.0,0.98
1780610410.752,140.8,11,0.0,0.98
1780610410.852,140.8,11,10.0,0.98
1780610410.952,140.8,11,0.0,0.98
1780610411.054,140.8,11,0.0,1.15
1780610411.154,140.8,11,0.0,1.15
1780610411.254,140.8,11,10.0,1.15
1780610411.354,140.8,11,0.0,1.15
1780610411.454,140.8,11,0.0,1.15
1780610411.555,140.8,11,0.0,1.15
1780610411.655,140.8,11,10.0,1.15
1780610411.755,140.8,11,0.0,1.15
1780610411.855,140.8,11,0.0,1.15
1780610411.955,140.8,11,0.0,1.15
1780610412.055,140.8,11,10.0,1.15
1780610412.155,140.8,11,0.0,1.15
1780610412.255,140.8,11,0.0,1.15
1780610412.355,140.8,11,0.0,1.15
1780610412.455,140.8,11,10.0,1.15
1780610412.556,140.8,11,0.0,1.15
1780610412.656,140.8,11,0.0,1.69
1780610412.756,140.8,11,0.0,1.69
1780610412.856,140.8,11,0.0,1.69
1780610412.956,140.8,11,10.0,1.69
1780610413.056,141.0,11,0.0,1.69
1780610413.156,141.0,11,0.0,1.69
1780610413.256,141.0,11,10.0,1.69
1780610413.357,141.0,11,0.0,1.69
1780610413.457,141.0,11,0.0,1.69
1780610413.557,141.0,11,0.0,1.69
1780610413.657,141.0,11,10.0,1.69
1780610413.757,141.0,11,0.0,1.69
1780610413.857,141.0,11,0.0,1.69
1780610413.957,141.0,11,0.0,1.69
1780610414.057,141.0,11,10.0,2.59
1780610414.157,141.6,11,10.0,2.59
1780610414.258,141.6,11,0.0,2.59
1780610414.358,141.6,11,0.0,2.59
1780610414.458,141.6,11,0.0,2.59
1780610414.558,141.6,11,10.0,2.59
1780610414.658,141.6,11,0.0,2.59
1780610414.758,141.6,11,0.0,2.59
1780610414.858,141.6,11,0.0,2.59
1780610414.958,141.6,11,10.0,2.59
1780610415.059,141.6,11,0.0,2.59
1780610415.159,141.6,11,0.0,2.59
1780610415.259,141.6,11,0.0,2.59
1780610415.359,141.6,11,10.0,2.59
1780610415.459,141.6,11,0.0,2.59
1780610415.560,141.6,11,0.0,2.59
1780610415.660,141.6,11,0.0,2.59
1780610415.760,141.8,11,10.0,2.59
1780610415.860,141.8,11,0.0,2.59
1780610415.961,141.8,11,0.0,2.59
1780610416.061,141.8,11,0.0,2.59
1780610416.161,141.8,11,10.0,2.59
1780610416.261,141.8,11,0.0,2.59
1780610416.361,141.8,11,0.0,2.59
1780610416.461,141.8,11,0.0,2.59
1780610416.561,141.8,11,0.0,2.59
1780610416.661,141.8,11,10.0,1.69
1780610416.761,141.8,11,0.0,1.69
1780610416.862,141.8,11,0.0,1.69
1780610416.962,141.8,11,0.0,1.69
1780610417.062,141.8,11,10.0,1.69
1780610417.162,141.8,11,0.0,1.69
1780610417.262,141.8,11,0.0,1.69
1780610417.362,141.8,11,10.0,1.69
1780610417.462,141.8,11,0.0,1.69
1780610417.562,141.8,11,0.0,1.69
1780610417.662,141.8,11,0.0,1.69
1780610417.763,141.8,11,10.0,1.69
1780610417.863,141.8,11,0.0,1.69
1780610417.963,141.8,11,0.0,1.69
1780610418.064,141.8,11,9.9,1.69
1780610418.164,141.8,11,0.0,1.69
1780610418.264,141.8,11,0.0,1.69
1780610418.364,141.8,11,0.0,1.69
1780610418.464,141.8,11,10.0,1.69
1780610418.564,141.8,11,0.0,1.69
1780610418.664,141.8,11,0.0,1.69
1780610418.764,141.8,11,0.0,1.69
1780610418.864,141.8,11,0.0,1.69
1780610418.965,141.8,11,0.0,1.69
1780610419.065,141.8,11,10.0,1.62
1780610419.165,142.1,11,0.0,1.62
1780610419.265,142.1,11,0.0,1.62
1780610419.365,142.1,11,0.0,1.62
1780610419.465,142.1,11,10.0,1.62
1780610419.565,142.1,11,0.0,1.62
1780610419.665,142.1,11,0.0,1.62
1780610419.765,142.1,11,0.0,1.62
1780610419.866,142.1,11,10.0,1.62
1780610419.966,142.1,11,0.0,1.62
1780610420.066,142.1,11,0.0,1.62
1780610420.166,142.1,11,0.0,1.62
1780610420.266,142.1,11,10.0,1.62
1780610420.366,142.1,11,0.0,1.62
1780610420.466,142.1,11,0.0,1.57
1780610420.566,142.1,11,0.0,1.57
1780610420.666,142.1,11,10.0,1.57
1780610420.767,142.1,11,0.0,1.57
1780610420.867,142.1,11,10.0,1.57
1780610420.967,142.1,11,0.0,1.62
1780610421.067,142.1,11,0.0,1.62
1780610421.167,142.1,11,10.0,1.96
1780610421.267,142.1,11,0.0,1.96
1780610421.369,142.1,11,0.0,1.96
1780610421.469,142.1,11,0.0,1.96
1780610421.569,142.1,11,10.0,1.96
1780610421.669,142.1,11,0.0,1.96
1780610421.769,142.1,11,10.0,1.96
1780610421.869,142.1,11,0.0,1.96
1780610421.969,142.1,11,0.0,1.96
1780610422.069,142.1,11,0.0,1.96
1780610422.170,142.1,11,10.0,1.96
1780610422.270,142.1,11,0.0,1.96
1780610422.370,142.1,11,0.0,1.96
1780610422.470,142.1,11,0.0,2.03
1780610422.570,142.1,11,10.0,2.03
1780610422.670,142.1,11,0.0,2.03
1780610422.770,142.1,11,0.0,2.03
1780610422.870,142.1,11,0.0,2.03
1780610422.970,142.1,11,10.0,2.03
1780610423.071,142.1,11,0.0,2.03
1780610423.171,142.1,11,0.0,2.03
1780610423.271,142.1,11,0.0,2.03
1780610423.371,142.1,11,10.0,2.03
1780610423.471,142.1,11,0.0,2.03
1780610423.571,142.1,11,0.0,2.03
1780610423.671,142.1,11,10.0,2.03
1780610423.771,142.1,11,0.0,2.03
1780610423.871,142.1,11,0.0,2.03
1780610423.972,142.1,11,0.0,2.03
1780610424.072,142.1,11,10.0,2.03
1780610424.172,142.1,11,0.0,2.03
1780610424.272,142.1,11,0.0,2.03
1780610424.372,142.1,11,0.0,2.03
1780610424.472,142.1,11,10.0,2.03
