t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780610410.079,1461,445,0,5376,6.05
1780610411.079,1461,443,0,5376,6.05
1780610412.079,1461,443,0,5376,6.05
1780610413.079,1461,443,0,5376,5.64
1780610414.079,1461,443,0,5376,5.64
1780610415.080,1461,440,0,5376,5.64
1780610416.080,1461,440,0,5376,5.64
1780610417.080,1461,440,0,5376,5.64
1780610418.080,1461,440,0,5376,5.27
1780610419.080,1461,439,0,5376,5.27
1780610420.080,1461,439,0,5376,5.27
1780610421.081,1461,439,0,5376,5.27
1780610422.081,1461,439,0,5376,5.27
1780610423.081,1461,440,0,5376,4.85
1780610424.081,1461,440,0,5376,4.85
1780610425.081,1461,439,0,5376,4.85
1780610426.081,1461,439,0,5376,4.85
