t,tcp_inuse,tcp_tw,tcp_orphan,file_nr_used,loadavg_1m
1780611279.304,1927,97,0,5760,2.50
1780611280.304,1927,97,0,5760,2.50
1780611281.304,1927,97,0,5760,2.50
1780611282.305,1927,97,0,5760,2.50
1780611283.305,1927,98,0,5760,2.50
1780611284.305,1955,95,0,5760,2.54
1780611285.305,1955,95,0,5760,2.54
1780611286.305,1955,94,0,5760,2.54
1780611287.305,1955,94,0,5760,2.54
1780611288.306,1955,94,0,5760,2.54
1780611289.306,1955,95,0,5760,2.57
1780611290.306,1955,72,0,5760,2.57
1780611291.306,1955,72,0,5760,2.57
1780611292.306,1955,72,0,5760,2.57
1780611293.306,1955,72,0,5760,2.57
1780611294.307,1955,72,0,5760,2.53
1780611295.307,1955,72,0,5760,2.53
1780611296.307,1955,72,0,5760,2.53
1780611297.307,1955,72,0,5760,2.53
1780611298.307,1955,63,0,5760,2.53
1780611299.307,1955,63,0,5760,2.49
1780611300.307,1955,63,0,5760,2.49
1780611301.308,1955,63,0,5760,2.49
1780611302.308,1955,63,0,5760,2.49
1780611303.308,1955,63,0,5760,2.49
1780611304.308,1955,63,0,5760,2.37
1780611305.308,1955,63,0,5760,2.37
1780611306.308,1955,62,0,5760,2.37
1780611307.309,1955,62,0,5760,2.37
1780611308.309,1955,61,0,5760,2.37
1780611309.309,1955,62,0,5760,2.42
1780611310.309,1955,62,0,5760,2.42
1780611311.309,1955,62,0,5760,2.42
1780611312.309,1955,62,0,5760,2.42
1780611313.310,1955,61,0,5760,2.42
1780611314.310,1955,61,0,5760,2.38
1780611315.310,1955,61,0,5760,2.38
1780611316.310,1955,61,0,5760,2.38
1780611317.310,1943,47,0,5760,2.38
1780611318.310,1965,48,0,5760,2.38
1780611319.310,1965,48,0,5760,2.51
1780611320.311,1965,49,0,5760,2.51
1780611321.311,1965,48,0,5760,2.51
1780611322.311,1965,48,0,5760,2.51
1780611323.311,1965,48,0,5760,2.51
1780611324.311,1929,66,0,5760,2.47
1780611325.311,1929,50,0,5760,2.47
1780611326.312,1929,50,0,5760,2.47
1780611327.312,1929,51,0,5760,2.47
1780611328.312,1929,51,0,5760,2.47
1780611329.312,1929,51,0,5760,2.43
1780611330.312,1929,52,0,5760,2.43
1780611331.312,1929,52,0,5760,2.43
1780611332.313,1929,52,0,5760,2.43
1780611333.313,1929,34,0,5760,2.43
1780611334.313,1929,34,0,5760,2.40
1780611335.313,1941,34,0,5760,2.40
1780611336.313,1941,34,0,5760,2.40
1780611337.313,1941,34,0,5760,2.40
1780611338.313,1941,34,0,5760,2.40
1780611339.314,1941,33,0,5760,2.37
1780611340.314,1941,33,0,5760,2.37
1780611341.314,1941,33,0,5760,2.37
1780611342.314,1941,33,0,5760,2.37
1780611343.314,1941,33,0,5760,2.37
1780611344.314,1941,33,0,5760,2.42
1780611345.315,1941,34,0,5760,2.42
1780611346.315,1965,34,0,5760,2.42
1780611347.315,1965,34,0,5760,2.42
1780611348.315,1965,34,0,5760,2.42
1780611349.315,1965,34,0,5760,2.38
1780611350.315,1965,34,0,5760,2.38
1780611351.316,1965,34,0,5760,2.38
1780611352.316,1965,34,0,5760,2.38
1780611353.316,1965,34,0,5760,2.38
1780611354.316,1965,34,0,5760,2.35
1780611355.316,1965,34,0,5760,2.35
1780611356.316,1965,34,0,5760,2.35
1780611357.316,1965,34,0,5760,2.35
1780611358.317,1937,48,0,5760,2.35
1780611359.317,1937,48,0,5760,2.32
1780611360.317,1938,48,0,5760,2.32
1780611361.317,1937,48,0,5760,2.32
1780611362.317,1937,48,0,5760,2.32
1780611363.317,1937,48,0,5760,2.32
1780611364.318,1937,47,0,5760,2.22
1780611365.318,1937,47,0,5760,2.22
1780611366.318,1937,47,0,5760,2.22
1780611367.318,1937,47,0,5760,2.22
1780611368.318,1937,47,0,5760,2.22
1780611369.318,1937,47,0,5760,2.12
1780611370.319,1937,46,0,5760,2.12
1780611371.319,1937,46,0,5760,2.12
1780611372.319,1937,46,0,5760,2.12
1780611373.319,1937,46,0,5760,2.12
1780611374.319,1937,46,0,5760,2.11
1780611375.319,1937,47,0,5760,2.11
1780611376.320,1937,47,0,5760,2.11
1780611377.320,1937,47,0,5760,2.11
1780611378.320,1939,40,0,5760,2.11
1780611379.320,1939,40,0,5760,2.10
1780611380.320,1939,40,0,5760,2.10
1780611381.321,1939,40,0,5760,2.10
1780611382.321,1941,40,0,5760,2.10
1780611383.321,1939,41,0,5760,2.10
1780611384.321,1931,46,0,5760,2.01
1780611385.321,1957,46,0,5760,2.01
1780611386.321,1957,28,0,5760,2.01
1780611387.322,1957,29,0,5760,2.01
1780611388.322,1957,28,0,5760,2.01
1780611389.322,1957,28,0,5760,2.01
1780611390.322,1957,27,0,5760,2.01
1780611391.322,1935,38,0,5760,2.01
1780611392.322,1935,38,0,5760,2.01
1780611393.322,1935,38,0,5760,2.01
1780611394.323,1935,37,0,5760,1.93
1780611395.323,1957,37,0,5760,1.93
1780611396.323,1957,37,0,5760,1.93
1780611397.323,1957,37,0,5760,1.93
1780611398.323,1957,37,0,5760,1.93
1780611399.323,1957,38,0,5760,1.94
1780611400.324,1927,53,0,5760,1.94
1780611401.324,1965,54,0,5760,1.94
1780611402.324,1965,54,0,5760,1.94
1780611403.324,1965,54,0,5760,1.94
1780611404.324,1965,55,0,5760,1.94
1780611405.324,1965,53,0,5760,1.94
1780611406.325,1965,53,0,5760,1.94
1780611407.325,1965,53,0,5760,1.94
1780611408.325,1931,70,0,5760,1.94
1780611409.325,1931,70,0,5760,2.11
1780611410.325,1931,70,0,5760,2.11
1780611411.325,1931,69,0,5760,2.11
1780611412.325,1931,69,0,5760,2.11
1780611413.326,1931,69,0,5760,2.11
1780611414.326,1931,69,0,5760,2.10
1780611415.326,1931,69,0,5760,2.10
1780611416.326,1931,69,0,5760,2.10
1780611417.326,1931,69,0,5760,2.10
1780611418.326,1931,69,0,5760,2.10
1780611419.326,1931,55,0,5760,2.01
1780611420.327,1965,55,0,5760,2.01
1780611421.327,1965,55,0,5760,2.01
1780611422.327,1965,56,0,5760,2.01
1780611423.327,1965,56,0,5760,2.01
1780611424.327,1965,57,0,5760,2.01
1780611425.327,1965,57,0,5760,2.01
1780611426.328,1965,57,0,5760,2.01
1780611427.328,1965,57,0,5760,2.01
1780611428.328,1965,57,0,5760,2.01
1780611429.328,1965,58,0,5760,2.01
